;codigo_micro;homicidios_15;tx_hom_15;tx_hom_pct_15;pop_15;homicidios_05;tx_hom_05;tx_hom_pct_05;pop_05
194;41036,0;9;17,01258931609391;35,07194244604317;52902,0;7,0;14,175492598367793;36,05072463768116;49381,0
195;33006,0;11;17,01601051898832;35,25179856115108;64645,0;7,0;35,37497473216091;87,5;19788,0
196;13003,0;35;17,11181839960496;35,431654676258994;204537,0;10,0;6,565600194341766;7,427536231884058;152309,0
197;41011,0;137;17,210817438452484;35,61151079136691;796011,0;208,0;29,85790222398307;80,97826086956522;696633,0
198;15002,0;86;17,309674095066338;35,79136690647482;496832,0;39,0;10,484350091267611;21,3768115942029;371983,0
199;22002,0;46;17,376785370257743;35,97122302158273;264721,0;19,0;8,465551887149738;14,130434782608695;224439,0
200;31007,0;107;17,397808201359307;36,15107913669065;615020,0;90,0;19,63762044407206;59,2391304347826;458304,0
201;35052,0;3;17,54899093302135;36,330935251798564;17095,0;3,0;70,17543859649122;98,91304347826086;4275,0
202;41030,0;17;17,58032658041965;36,510791366906474;96699,0;37,0;14,70734373447282;39,492753623188406;251575,0
203;29008,0;53;17,661309402814478;36,69064748201439;300091,0;8,0;4,574983987556044;2,1739130434782608;174864,0
204;41006,0;29;17,683681620556975;36,8705035971223;163993,0;13,0;12,85741130858776;31,521739130434785;101109,0
205;21014,0;34;17,6984701234208;37,05035971223021;192107,0;10,0;6,730516836387866;7,789855072463768;148577,0
206;11002,0;15;17,742030871133714;37,23021582733813;84545,0;17,0;24,432308134521413;70,47101449275362;69580,0
207;43028,0;23;17,788364862565547;37,410071942446045;129298,0;20,0;16,44845055595763;46,92028985507246;121592,0
208;42003,0;24;17,826106332724272;37,589928057553955;134634,0;25,0;13,210249039614894;33,15217391304348;189247,0
209;25002,0;25;17,92847256585128;37,76978417266187;139443,0;4,0;4,865824878962606;3,0797101449275366;82206,0
210;41010,0;55;17,9664582557509;37,94964028776979;306126,0;47,0;17,820783583645827;52,17391304347826;263737,0
211;31017,0;26;17,967340902651564;38,1294964028777;144707,0;24,0;19,2839236356624;58,514492753623195;124456,0
212;24016,0;16;18,024310288501617;38,30935251798561;88769,0;5,0;10,715816545220745;22,82608695652174;46660,0
213;24010,0;10;18,051519035326823;38,489208633093526;55397,0;;;;
214;22005,0;16;18,27255804392266;38,669064748201436;87563,0;9,0;10,194834617127322;20,833333333333336;88280,0
215;29023,0;29;18,30750291973107;38,84892086330935;158405,0;8,0;7,0609002647837595;8,876811594202898;113300,0
216;22015,0;30;18,319715678012678;39,02877697841727;163758,0;24,0;18,345257750871397;54,166666666666664;130824,0
217;42013,0;125;18,38832914814962;39,20863309352518;679779,0;86,0;19,04475073521596;57,2463768115942;451568,0
218;13004,0;26;18,39913382539222;39,38848920863309;141311,0;19,0;23,449842022116904;69,20289855072464;81024,0
219;31045,0;18;18,41112031667127;39,568345323741006;97767,0;11,0;14,089558356388975;35,14492753623188;78072,0
220;29013,0;19;18,46686170264465;39,74820143884892;102887,0;6,0;8,096510404015868;12,5;74106,0
221;31031,0;64;18,500104063085356;39,92805755395683;345944,0;44,0;14,739331571313242;40,03623188405797;298521,0
222;31043,0;94;18,572853995633405;40,10791366906475;506115,0;45,0;10,737319821808212;23,007246376811594;419099,0
223;42008,0;175;18,628019735056334;40,28776978417266;939445,0;72,0;9,85759877108602;18,84057971014493;730401,0
224;41021,0;88;18,638618370052825;40,46762589928058;472138,0;77,0;18,426651159562834;55,2536231884058;417873,0
225;23025,0;7;18,69108969052896;40,647482014388494;37451,0;;;;
226;23002,0;59;18,70023834880065;40,827338129496404;315504,0;20,0;8,065426741728905;11,594202898550725;247972,0
227;32012,0;63;18,706074129499477;41,007194244604314;336789,0;59,0;19,07637988508906;57,608695652173914;309283,0
228;31014,0;31;18,745615944658102;41,18705035971223;165372,0;6,0;10,019872747616105;19,746376811594203;59881,0
229;29014,0;59;18,761248799598064;41,36690647482014;314478,0;9,0;3,4806149086338585;1,2681159420289856;258575,0
230;43020,0;60;18,810074675996464;41,54676258992806;318978,0;37,0;14,863974546447912;40,76086956521739;248924,0
231;23007,0;12;18,875344081793155;41,726618705035975;63575,0;4,0;7,530971118725761;10,507246376811594;53114,0
232;43015,0;24;18,997411602669136;41,906474820143885;126333,0;27,0;20,926339285714285;63,40579710144928;129024,0
233;31058,0;26;19,019473014293865;42,086330935251794;136702,0;40,0;40,965558206937516;92,3913043478261;97643,0
234;31032,0;4;19,053970371076073;42,26618705035971;20993,0;6,0;36,454219575915914;90,21739130434783;16459,0
235;21006,0;45;19,089150575219737;42,44604316546763;235736,0;12,0;8,231694768757974;13,22463768115942;145778,0
236;11005,0;12;19,146390107698444;42,62589928057554;62675,0;7,0;8,427135375910431;13,949275362318842;83065,0
237;35017,0;51;19,291144986193594;42,805755395683455;264370,0;64,0;27,04598662914036;76,44927536231883;236634,0
238;35006,0;1;19,308746862328633;42,985611510791365;5179,0;1,0;58,241118229470004;97,64492753623189;1717,0
239;31065,0;134;19,33705643822965;43,16546762589928;692970,0;38,0;6,451371935173898;6,884057971014493;589022,0
240;11004,0;58;19,359791715344304;43,3453237410072;299590,0;76,0;25,83390836440767;73,55072463768117;294187,0
241;23022,0;23;19,603832123009784;43,52517985611511;117324,0;10,0;14,807575555654273;40,39855072463768;67533,0
242;43007,0;34;19,671599995371388;43,70503597122302;172838,0;27,0;14,284278300065072;36,95652173913043;189019,0
243;41033,0;21;19,69999718571469;43,884892086330936;106599,0;23,0;22,378112260286635;67,3913043478261;102779,0
244;33011,0;139;19,70557880530321;44,064748201438846;705384,0;216,0;32,83882522143402;84,78260869565217;657758,0
245;43018,0;67;19,72113723262406;44,24460431654676;339737,0;39,0;64,2271334936267;98,73188405797102;60722,0
246;43025,0;28;19,72497745716862;44,42446043165468;141952,0;9,0;7,9543245010870915;11,05072463768116;113146,0
247;43016,0;159;19,733339290567837;44,60431654676259;805743,0;125,0;18,400293227072865;54,710144927536234;679337,0
248;25008,0;6;19,810479743784462;44,7841726618705;30287,0;1,0;12,981955082435414;31,88405797101449;7703,0
249;50003,0;22;19,84180668668885;44,96402877697842;110877,0;19,0;17,651922665997752;51,449275362318836;107637,0
