,CODMUNRES,Unnamed: 0,ano,homicidios,idade_media,negro_proporcao,codigo_mun_7,uf,pop_mun,pop_uf,tx_hom,tx_hom_pct
674,230240,48055,2015,18,33.833333333333336,0.9444444444444444,2302404.0,23.0,54049.0,9020460.0,33.303113841144146,64.6969696969697
1101,260110,48482,2015,28,34.32142857142857,0.9642857142857144,2601102.0,26.0,83757.0,9473266.0,33.43004166815908,64.84848484848484
1534,291080,48915,2015,211,27.018957345971565,0.9708737864077671,2910800.0,29.0,627477.0,15344447.0,33.62673054151786,65.0
2156,315460,49537,2015,111,29.8018018018018,0.8348623853211009,3154606.0,31.0,328871.0,21119536.0,33.751835826205415,65.15151515151516
2345,320510,49726,2015,26,27.461538461538463,0.8260869565217391,3205101.0,32.0,76776.0,4016356.0,33.864749400854436,65.30303030303031
2359,330045,49740,2015,168,28.19642857142857,0.8333333333333334,3300456.0,33.0,495783.0,16718956.0,33.8857927762751,65.45454545454545
161,150230,47542,2015,18,35.77777777777778,1.0,1502301.0,15.0,52839.0,8366628.0,34.065746891500595,65.6060606060606
3705,520510,51086,2015,35,31.02857142857143,0.5714285714285714,5205109.0,52.0,102393.0,6778772.0,34.18202416180794,65.75757575757576
77,130120,47458,2015,29,30.79310344827586,0.9655172413793104,1301209.0,13.0,84762.0,4063614.0,34.21344470399471,65.9090909090909
1750,293190,49131,2015,18,30.66666666666667,1.0,2931905.0,29.0,52540.0,15344447.0,34.25961172440046,66.06060606060606
2419,330510,49800,2015,158,29.056962025316448,0.7834394904458599,3305109.0,33.0,460461.0,16718956.0,34.3134380544715,66.21212121212122
813,240020,48194,2015,20,29.1,0.9444444444444444,2400208.0,24.0,58183.0,3507003.0,34.374301771995256,66.36363636363637
2374,330185,49755,2015,20,33.9,0.6,3301850.0,33.0,57921.0,16718956.0,34.529790576820155,66.51515151515152
1153,260600,48534,2015,48,32.020833333333336,0.8723404255319149,2606002.0,26.0,138642.0,9473266.0,34.621543255290604,66.66666666666666
1263,261640,48644,2015,48,27.02083333333333,0.9791666666666666,2616407.0,26.0,137578.0,9473266.0,34.8892991612031,66.81818181818183
692,230410,48073,2015,26,31.615384615384613,0.92,2304103.0,23.0,74426.0,9020460.0,34.93402843092468,66.96969696969697
403,210300,47784,2015,57,32.719298245614034,0.8679245283018868,2103000.0,21.0,162657.0,7000229.0,35.04306608384515,67.12121212121212
667,230190,48048,2015,21,32.666666666666664,0.9,2301901.0,23.0,59811.0,9020460.0,35.11059838491247,67.27272727272727
1215,261160,48596,2015,575,28.61913043478261,0.8688811188811189,2611606.0,26.0,1633697.0,9473266.0,35.19624508094218,67.42424242424242
1209,261110,48590,2015,121,31.685950413223143,0.9421487603305784,2611101.0,26.0,343219.0,9473266.0,35.25445852356659,67.57575757575758
1102,260120,48483,2015,26,35.846153846153854,0.9615384615384616,2601201.0,26.0,73667.0,9473266.0,35.29395794589165,67.72727272727272
3638,510704,51019,2015,21,33.04761904761905,0.8,5107040.0,51.0,59293.0,3344544.0,35.41733425530839,67.87878787878789
385,210160,47766,2015,31,34.29032258064516,0.9032258064516128,2101608.0,21.0,87135.0,7000229.0,35.576978252137486,68.03030303030303
3455,432000,50836,2015,50,33.0,0.18,4320008.0,43.0,139476.0,11322895.0,35.8484613840374,68.18181818181817
1380,280210,48761,2015,25,29.2,0.92,2802106.0,28.0,69278.0,2288116.0,36.08649210427553,68.33333333333333
2862,410420,50243,2015,46,28.67391304347826,0.18181818181818185,4104204.0,41.0,127309.0,11320892.0,36.13255936343856,68.48484848484848
2365,330100,49746,2015,178,31.15730337078652,0.6149425287356322,3301009.0,33.0,490288.0,16718956.0,36.305192050386715,68.63636363636364
2177,315780,49558,2015,81,26.876543209876548,0.8641975308641975,3157807.0,31.0,218897.0,21119536.0,37.00370493885252,68.78787878787878
2348,320520,49729,2015,180,27.305555555555557,0.8727272727272727,3205200.0,32.0,486388.0,4016356.0,37.00749196115036,68.93939393939394
2129,315120,49510,2015,21,31.190476190476193,0.9523809523809524,3151206.0,31.0,56706.0,21119536.0,37.03311818855148,69.0909090909091
2420,330520,49801,2015,37,29.243243243243235,0.7027027027027027,3305208.0,33.0,99906.0,16718956.0,37.03481272396053,69.24242424242424
269,160030,47650,2015,176,28.6875,0.9585798816568049,1600303.0,16.0,474706.0,797722.0,37.07557941125665,69.39393939393939
1125,260345,48506,2015,58,27.03448275862069,0.8596491228070176,2603454.0,26.0,156361.0,9473266.0,37.09364867198342,69.54545454545455
2234,316720,49615,2015,88,31.056818181818183,0.8720930232558141,3167202.0,31.0,236228.0,21119536.0,37.25214623160675,69.6969696969697
2325,320390,49706,2015,19,30.78947368421053,0.8888888888888888,3203908.0,32.0,50991.0,4016356.0,37.26147751564002,69.84848484848484
153,150178,47534,2015,24,29.375,0.7826086956521741,1501782.0,15.0,64194.0,8366628.0,37.38667165155622,70.0
2167,315670,49548,2015,51,29.882352941176467,0.96,3156700.0,31.0,135968.0,21119536.0,37.50882560602495,70.15151515151516
672,230220,48053,2015,20,32.65,1.0,2302206.0,23.0,53110.0,9020460.0,37.65769158350593,70.3030303030303
2385,330250,49766,2015,90,28.58888888888889,0.7777777777777778,3302502.0,33.0,237420.0,16718956.0,37.90750568612585,70.53030303030303
2424,330555,49805,2015,32,35.5,0.5806451612903226,3305554.0,33.0,84416.0,16718956.0,37.90750568612585,70.53030303030303
3716,520620,51097,2015,21,33.8095238095238,0.9523809523809524,5206206.0,52.0,55347.0,6778772.0,37.94243590438506,70.75757575757575
2389,330285,49770,2015,65,29.907692307692308,0.8,3302858.0,33.0,171280.0,16718956.0,37.94955628211116,70.9090909090909
3385,431340,50766,2015,95,31.77894736842105,0.08421052631578947,4313409.0,43.0,249508.0,11322895.0,38.07493146512336,71.06060606060606
527,211220,47908,2015,64,31.4375,0.8727272727272727,2112209.0,21.0,167619.0,7000229.0,38.181829028928696,71.21212121212122
728,230630,48109,2015,20,29.3,1.0,2306306.0,23.0,51945.0,9020460.0,38.502262007892966,71.36363636363636
1559,291360,48940,2015,68,31.294117647058826,0.9705882352941176,2913606.0,29.0,176341.0,15344447.0,38.56165043863878,71.51515151515152
2911,410830,50292,2015,102,28.83333333333333,0.2277227722772277,4108304.0,41.0,264044.0,11320892.0,38.62992531547773,71.66666666666667
16,110020,47397,2015,201,32.50746268656717,0.803030303030303,1100205.0,11.0,519436.0,1805788.0,38.69581623145104,71.81818181818181
3654,510790,51035,2015,53,27.245283018867926,0.7924528301886793,5107909.0,51.0,135874.0,3344544.0,39.006726820436576,71.96969696969697
1955,312770,49336,2015,110,29.52727272727273,0.9,3127701.0,31.0,280901.0,21119536.0,39.15970395263812,72.12121212121212
1187,260890,48568,2015,22,28.63636363636364,0.8636363636363636,2608909.0,26.0,56140.0,9473266.0,39.18774492340577,72.27272727272728
1107,260170,48488,2015,30,34.13333333333333,0.8666666666666667,2601706.0,26.0,75986.0,9473266.0,39.48095701839813,72.42424242424242
744,230770,48125,2015,50,29.44,1.0,2307700.0,23.0,126486.0,9020460.0,39.5300665686321,72.57575757575758
1891,311860,49272,2015,261,28.448275862068964,0.7346153846153847,3118601.0,31.0,658580.0,21119536.0,39.63072064137994,72.72727272727273
972,250400,48353,2015,163,29.509202453987733,0.9263803680981596,2504009.0,25.0,410332.0,4025558.0,39.723930865737984,72.87878787878788
2392,330320,49773,2015,63,30.920634920634924,0.7258064516129032,3303203.0,33.0,158329.0,16718956.0,39.79056268908412,73.03030303030303
2395,330350,49776,2015,318,28.896226415094336,0.7704402515723271,3303500.0,33.0,798647.0,16718956.0,39.81734107809834,73.18181818181819
3677,520110,51058,2015,150,30.44,0.6644295302013423,5201108.0,52.0,375142.0,6778772.0,39.984859066700075,73.33333333333333
3291,430470,50672,2015,25,34.28,0.28,4304705.0,43.0,62339.0,11322895.0,40.10330611655625,73.48484848484848
641,221100,48022,2015,342,27.690058479532162,0.9260450160771704,2211001.0,22.0,850198.0,3219257.0,40.22592384362231,73.63636363636363
1089,260005,48470,2015,40,26.625,0.8717948717948718,2600054.0,26.0,99364.0,9473266.0,40.25602834024395,73.7878787878788
1392,280350,48773,2015,42,32.333333333333336,0.8571428571428571,2803500.0,28.0,104099.0,2288116.0,40.34620889729968,73.93939393939394
1596,291750,48977,2015,34,26.588235294117645,0.935483870967742,2917508.0,29.0,83635.0,15344447.0,40.65283673103366,74.0909090909091
2501,351050,49882,2015,48,29.52083333333333,0.5434782608695652,3510500.0,35.0,116786.0,45094866.0,41.10081687873547,74.24242424242425
1195,260960,48576,2015,161,27.714285714285715,0.93125,2609600.0,26.0,390771.0,9473266.0,41.20060086342129,74.39393939393939
3067,412550,50448,2015,127,31.354330708661422,0.16666666666666666,4125506.0,41.0,307530.0,11320892.0,41.29678405358827,74.54545454545455
1172,260790,48553,2015,290,27.16896551724138,0.8606271777003485,2607901.0,26.0,695956.0,9473266.0,41.66930093281759,74.69696969696969
2411,330452,49792,2015,59,28.677966101694924,0.6101694915254238,3304524.0,33.0,141117.0,16718956.0,41.809278825371855,74.84848484848486
412,210360,47793,2015,27,31.296296296296298,0.92,2103604.0,21.0,64403.0,7000229.0,41.92351287983479,75.0
2316,320320,49697,2015,71,28.74647887323944,0.943661971830986,3203205.0,32.0,169048.0,4016356.0,41.99990535232597,75.15151515151514
204,150506,47585,2015,31,38.2258064516129,0.935483870967742,1505064.0,15.0,73802.0,8366628.0,42.00428172678247,75.30303030303031
3745,521000,51126,2015,22,36.0,0.8181818181818182,5210000.0,52.0,52311.0,6778772.0,42.05616409550573,75.45454545454545
258,150820,47639,2015,22,28.90909090909091,0.9523809523809524,1508209.0,15.0,52216.0,8366628.0,42.13267963842501,75.60606060606061
2836,410180,50217,2015,58,30.17241379310345,0.17857142857142858,4101804.0,41.0,137452.0,11320892.0,42.19654861333411,75.75757575757575
2267,317120,49648,2015,52,26.173076923076927,0.8076923076923077,3171204.0,31.0,122365.0,21119536.0,42.49581171086504,75.9090909090909
1231,261300,48612,2015,25,31.08,0.92,2613008.0,26.0,58824.0,9473266.0,42.49966000271998,76.06060606060606
130,150020,47511,2015,23,34.08695652173913,1.0,1500206.0,15.0,54096.0,8366628.0,42.51700680272109,76.2121212121212
738,230730,48119,2015,115,29.008695652173916,0.9,2307304.0,23.0,270383.0,9020460.0,42.53225979443974,76.36363636363637
248,150795,47629,2015,44,29.90909090909091,0.9772727272727272,1507953.0,15.0,103321.0,8366628.0,42.58572797398399,76.51515151515152
3277,430310,50658,2015,55,31.745454545454546,0.0925925925925926,4303103.0,43.0,127318.0,11322895.0,43.198919241584065,76.66666666666667
3591,510340,50972,2015,255,31.294117647058826,0.8790322580645161,5103403.0,51.0,590118.0,3344544.0,43.2116966437221,76.81818181818181
1744,293135,49125,2015,70,28.62857142857143,0.8805970149253731,2931350.0,29.0,161690.0,15344447.0,43.292720638258395,76.96969696969697
1207,261090,48588,2015,29,35.06896551724138,0.9655172413793104,2610905.0,26.0,66881.0,9473266.0,43.36059568487313,77.12121212121212
2881,410580,50262,2015,103,30.174757281553397,0.10784313725490197,4105805.0,41.0,237402.0,11320892.0,43.38632361985157,77.27272727272727
1898,311940,49279,2015,48,31.29166666666667,0.75,3119401.0,31.0,110326.0,21119536.0,43.507423454126865,77.42424242424242
243,150760,47624,2015,25,25.44,0.92,1507607.0,15.0,57364.0,8366628.0,43.58134021337424,77.57575757575758
1692,292660,49073,2015,24,31.375,0.9565217391304348,2926608.0,29.0,54965.0,15344447.0,43.66414991358137,77.72727272727272
1585,291640,48966,2015,34,27.588235294117645,0.9705882352941176,2916401.0,29.0,77533.0,15344447.0,43.85229515174184,77.87878787878788
3287,430460,50668,2015,153,33.803921568627445,0.1554054054054054,4304606.0,43.0,343853.0,11322895.0,44.495758361858115,78.03030303030303
1710,292870,49091,2015,46,30.89130434782609,0.9555555555555556,2928703.0,29.0,103342.0,15344447.0,44.5123957345513,78.18181818181819
145,150130,47526,2015,54,30.537037037037038,0.9615384615384616,1501303.0,15.0,121190.0,8366628.0,44.55813185906428,78.33333333333333
3697,520450,51078,2015,38,33.07894736842105,0.6578947368421053,5204508.0,52.0,84900.0,6778772.0,44.7585394581861,78.48484848484848
3409,431490,50790,2015,671,30.147540983606557,0.3167420814479638,4314902.0,43.0,1484941.0,11322895.0,45.18698049282766,78.63636363636364
3340,430930,50721,2015,45,27.08888888888889,0.2558139534883721,4309308.0,43.0,99334.0,11322895.0,45.301709384500775,78.78787878787878
1155,260620,48536,2015,36,29.13888888888889,0.8823529411764706,2606200.0,26.0,79249.0,9473266.0,45.42644071218564,78.93939393939394
3648,510760,51029,2015,101,32.148514851485146,0.79,5107602.0,51.0,222316.0,3344544.0,45.430828190503604,79.0909090909091
2396,330360,49777,2015,23,31.608695652173914,0.6956521739130435,3303609.0,33.0,50447.0,16718956.0,45.59240390905307,79.24242424242425
3733,520870,51114,2015,671,29.45007451564829,0.7526881720430108,5208707.0,52.0,1466105.0,6778772.0,45.76752688245385,79.39393939393939
1238,261370,48619,2015,52,30.461538461538463,0.8653846153846154,2613701.0,26.0,112099.0,9473266.0,46.38756813174069,79.54545454545455
2,110002,47383,2015,50,29.72,0.84,1100023.0,11.0,107345.0,1805788.0,46.57878801993572,79.6969696969697
1698,292740,49079,2015,1381,28.20347574221579,0.9307580174927114,2927408.0,29.0,2953986.0,15344447.0,46.75039082785091,79.84848484848484
2361,330070,49742,2015,101,26.623762376237625,0.7326732673267327,3300704.0,33.0,216030.0,16718956.0,46.7527658195621,80.0
3757,521150,51138,2015,48,31.39583333333333,0.4893617021276596,5211503.0,52.0,102513.0,6778772.0,46.823329724035,80.15151515151516
1769,293330,49150,2015,164,26.371951219512194,0.9620253164556962,2933307.0,29.0,348718.0,15344447.0,47.029404848616934,80.3030303030303
343,171820,47724,2015,25,27.84,0.8095238095238095,1718204.0,17.0,52828.0,1550194.0,47.323389111834636,80.45454545454545
477,210860,47858,2015,39,32.53846153846154,0.9705882352941176,2108603.0,21.0,82374.0,7000229.0,47.34503605506592,80.60606060606061
128,150010,47509,2015,73,31.410958904109588,0.9589041095890408,1500107.0,15.0,153380.0,8366628.0,47.59421045768679,80.75757575757576
1157,260640,48538,2015,40,31.05,0.9487179487179488,2606408.0,26.0,83241.0,9473266.0,48.05324299323651,80.9090909090909
3655,510792,51036,2015,41,30.36585365853659,0.7560975609756098,5107925.0,51.0,85223.0,3344544.0,48.10907853513723,81.06060606060606
211,150550,47592,2015,53,33.33962264150944,0.9230769230769232,1505502.0,15.0,110026.0,8366628.0,48.170432443240685,81.21212121212122
2351,330010,49732,2015,94,28.414893617021278,0.5212765957446809,3300100.0,33.0,194619.0,16718956.0,48.29949799351553,81.36363636363636
883,240810,48264,2015,433,26.42956120092379,0.9675,2408102.0,24.0,885180.0,3507003.0,48.91660453241148,81.51515151515152
1813,310670,49194,2015,209,29.550239234449762,0.7799043062200957,3106705.0,31.0,427146.0,21119536.0,48.929405870592255,81.66666666666667
3446,431870,50827,2015,113,31.42477876106195,0.12844036697247707,4318705.0,43.0,230914.0,11322895.0,48.93596750305308,81.81818181818183
2339,320490,49720,2015,63,26.619047619047624,0.9516129032258064,3204906.0,32.0,128449.0,4016356.0,49.046703360866964,81.96969696969697
657,230100,48038,2015,39,27.743589743589745,0.9047619047619048,2301000.0,23.0,79128.0,9020460.0,49.28723081589324,82.12121212121211
2105,314700,49486,2015,46,29.217391304347824,0.7608695652173914,3147006.0,31.0,92386.0,21119536.0,49.79109388868443,82.27272727272728
3563,510025,50944,2015,25,30.88,0.76,5100250.0,51.0,50189.0,3344544.0,49.81171172966188,82.42424242424242
1193,260940,48574,2015,31,29.193548387096772,0.8275862068965517,2609402.0,26.0,62119.0,9473266.0,49.90421610135385,82.57575757575758
3672,520025,51053,2015,98,29.918367346938773,0.9175257731958762,5200258.0,52.0,195810.0,6778772.0,50.048516418977584,82.72727272727273
1225,261250,48606,2015,53,28.67924528301887,0.8867924528301887,2612505.0,26.0,105761.0,9473266.0,50.112990610905726,82.87878787878788
2292,320130,49673,2015,195,28.41025641025641,0.888268156424581,3201308.0,32.0,387368.0,4016356.0,50.33972863013982,83.03030303030303
1131,260400,48512,2015,42,27.880952380952376,0.9761904761904762,2604007.0,26.0,82685.0,9473266.0,50.79518655136966,83.18181818181817
1522,290980,48903,2015,33,29.181818181818183,0.9696969696969696,2909802.0,29.0,64932.0,15344447.0,50.82239881722417,83.33333333333334
3837,522185,51218,2015,82,25.036585365853657,0.9634146341463414,5221858.0,52.0,159500.0,6778772.0,51.410658307210035,83.48484848484848
839,240325,48220,2015,131,28.54198473282443,0.9743589743589745,2403251.0,24.0,254709.0,3507003.0,51.43124114185208,83.63636363636363
1709,292860,49090,2015,32,28.65625,0.96875,2928604.0,29.0,61961.0,15344447.0,51.645389841997385,83.78787878787878
1204,261060,48585,2015,29,26.20689655172414,0.8571428571428571,2610608.0,26.0,55942.0,9473266.0,51.839405098137355,83.93939393939394
432,210530,47813,2015,132,30.65151515151515,0.8939393939393939,2105302.0,21.0,254569.0,7000229.0,51.85234651509021,84.0909090909091
92,130260,47473,2015,1106,29.55153707052441,0.9490909090909092,1302603.0,13.0,2130264.0,4063614.0,51.91844766658029,84.24242424242424
1161,260680,48542,2015,60,30.98333333333333,0.912280701754386,2606804.0,26.0,115398.0,9473266.0,51.99396869963084,84.3939393939394
1531,291072,48912,2015,60,27.98333333333333,0.8813559322033898,2910727.0,29.0,115290.0,15344447.0,52.042674993494664,84.54545454545455
1525,291005,48906,2015,42,24.642857142857146,0.9285714285714286,2910057.0,29.0,80657.0,15344447.0,52.07235577817176,84.69696969696969
2353,330020,49734,2015,66,29.939393939393934,0.6666666666666666,3300209.0,33.0,126742.0,16718956.0,52.07429265752474,84.84848484848484
3660,510840,51041,2015,143,31.671328671328673,0.8391608391608392,5108402.0,51.0,274013.0,3344544.0,52.187304981880416,85.0
20,110030,47401,2015,50,33.06,0.74,1100304.0,11.0,95630.0,1805788.0,52.28484785109275,85.15151515151516
1566,291460,48947,2015,39,27.71794871794872,0.7948717948717948,2914604.0,29.0,74483.0,15344447.0,52.36094142287502,85.3030303030303
1198,261000,48579,2015,33,33.09090909090909,0.9375,2610004.0,26.0,62832.0,9473266.0,52.52100840336134,85.45454545454545
797,231290,48178,2015,108,28.407407407407412,0.9537037037037036,2312908.0,23.0,205529.0,9020460.0,52.5473290873794,85.60606060606061
182,150360,47563,2015,52,35.307692307692314,0.9423076923076924,1503606.0,15.0,98523.0,8366628.0,52.77955401276859,85.75757575757575
1029,251080,48410,2015,57,30.070175438596486,0.8771929824561403,2510808.0,25.0,107790.0,4025558.0,52.8806011689396,85.9090909090909
1132,260410,48513,2015,190,29.315789473684212,0.925925925925926,2604106.0,26.0,356128.0,9473266.0,53.351603917692515,86.06060606060606
955,250180,48336,2015,52,29.461538461538463,0.9565217391304348,2501807.0,25.0,97010.0,4025558.0,53.60272136893104,86.2121212121212
1601,291800,48982,2015,87,28.597701149425287,0.8805970149253731,2918001.0,29.0,162209.0,15344447.0,53.634508566109155,86.36363636363636
313,170950,47694,2015,46,29.5,0.7441860465116279,1709500.0,17.0,85523.0,1550194.0,53.78670065362534,86.51515151515152
1569,291480,48950,2015,119,26.621848739495803,0.9579831932773109,2914802.0,29.0,221046.0,15344447.0,53.83494838178479,86.66666666666667
212,150553,47593,2015,109,30.073394495412845,0.908256880733945,1505536.0,15.0,202356.0,8366628.0,53.86546482436894,86.81818181818181
464,210750,47845,2015,66,30.0,0.9090909090909092,2107506.0,21.0,122420.0,7000229.0,53.91275935304689,86.96969696969697
2341,320500,49722,2015,271,27.059040590405907,0.9159999999999999,3205002.0,32.0,502618.0,4016356.0,53.91768699091556,87.12121212121212
183,150370,47564,2015,28,28.32142857142857,0.9642857142857144,1503705.0,15.0,51835.0,8366628.0,54.01755570560432,87.27272727272727
3085,412710,50466,2015,42,31.54761904761905,0.19047619047619047,4127106.0,41.0,77276.0,11320892.0,54.35063926704281,87.42424242424242
1663,292400,49044,2015,66,30.939393939393934,0.9545454545454546,2924009.0,29.0,120706.0,15344447.0,54.67830928040031,87.57575757575758
3546,500660,50927,2015,49,34.081632653061234,0.75,5006606.0,50.0,89592.0,2713147.0,54.69238324850433,87.72727272727273
2377,330200,49758,2015,67,28.77611940298507,0.6818181818181818,3302007.0,33.0,122369.0,16718956.0,54.7524291282923,87.87878787878788
1311,270430,48692,2015,564,27.48581560283688,0.9821746880570409,2704302.0,27.0,1029129.0,3375823.0,54.80362520150535,88.03030303030303
2406,330414,49787,2015,80,27.7125,0.775,3304144.0,33.0,145386.0,16718956.0,55.0259309699696,88.18181818181819
1071,251530,48452,2015,29,31.86206896551724,0.96,2515302.0,25.0,52697.0,4025558.0,55.03159572651194,88.33333333333333
1336,270670,48717,2015,36,25.63888888888889,0.9705882352941176,2706703.0,27.0,64497.0,3375823.0,55.81654960695846,88.48484848484848
1606,291840,48987,2015,124,30.548387096774192,0.9508196721311476,2918407.0,29.0,221773.0,15344447.0,55.91302818647897,88.63636363636364
687,230370,48068,2015,203,27.660098522167488,0.9456521739130436,2303709.0,23.0,362223.0,9020460.0,56.04282444792296,88.7878787878788
146,150140,47527,2015,817,29.02692778457772,0.955334987593052,1501402.0,15.0,1452275.0,8366628.0,56.25656297877468,88.93939393939394
3679,520140,51060,2015,305,27.068852459016394,0.8013245033112583,5201405.0,52.0,542090.0,6778772.0,56.26372004648675,89.0909090909091
882,240800,48263,2015,167,27.98802395209581,0.73125,2408003.0,24.0,295619.0,3507003.0,56.49163281115219,89.24242424242425
781,231130,48162,2015,49,33.97959183673469,0.9318181818181818,2311306.0,23.0,86605.0,9020460.0,56.57871947347151,89.39393939393939
2903,410765,50284,2015,54,29.574074074074073,0.07547169811320754,4107652.0,41.0,95225.0,11320892.0,56.70779732213179,89.54545454545455
251,150800,47632,2015,35,32.48571428571429,0.9696969696969696,1508001.0,15.0,61709.0,8366628.0,56.71782073927628,89.6969696969697
763,230970,48144,2015,47,27.510638297872337,0.9473684210526316,2309706.0,23.0,82824.0,9020460.0,56.74683666570076,89.84848484848484
1367,280030,48748,2015,370,29.14864864864865,0.9351351351351352,2800308.0,28.0,650106.0,2288116.0,56.91379559641043,90.0
1004,250750,48385,2015,464,28.32543103448276,0.9600938967136151,2507507.0,25.0,811598.0,4025558.0,57.17116109206774,90.15151515151516
178,150330,47559,2015,35,25.57142857142857,1.0,1503309.0,15.0,60994.0,8366628.0,57.38269337967669,90.30303030303031
282,170210,47663,2015,102,29.83333333333333,0.8613861386138614,1702109.0,17.0,175960.0,1550194.0,57.96771993634917,90.45454545454545
228,150650,47609,2015,40,29.7,0.9743589743589745,1506500.0,15.0,68836.0,8366628.0,58.10912894415713,90.6060606060606
3729,520800,51110,2015,68,27.308823529411764,0.7941176470588235,5208004.0,52.0,115789.0,6778772.0,58.727512976189445,90.75757575757576
1268,270030,48649,2015,138,29.21014492753623,0.9699248120300752,2700300.0,27.0,234185.0,3375823.0,58.927770779511924,90.9090909090909
2821,410040,50202,2015,68,32.39705882352941,0.19696969696969696,4100400.0,41.0,115364.0,11320892.0,58.9438646371485,91.06060606060606
1330,270630,48711,2015,44,27.613636363636363,0.9534883720930232,2706307.0,27.0,74208.0,3375823.0,59.29279862009487,91.21212121212122
1315,270470,48696,2015,31,27.322580645161292,0.967741935483871,2704708.0,27.0,52260.0,3375823.0,59.31879066207425,91.36363636363637
741,230760,48122,2015,35,36.25714285714286,0.9,2307601.0,23.0,58915.0,9020460.0,59.40762114911313,91.51515151515152
2002,313510,49383,2015,43,27.6046511627907,0.9761904761904762,3135100.0,31.0,71653.0,21119536.0,60.011444042817466,91.66666666666666
493,210990,47874,2015,53,30.301886792452827,0.8867924528301887,2109908.0,21.0,88013.0,7000229.0,60.21837683069547,91.81818181818183
162,150240,47543,2015,118,30.127118644067803,0.8899082568807339,1502400.0,15.0,195253.0,8366628.0,60.43441073888749,91.96969696969697
137,150080,47518,2015,314,28.58917197452229,0.9774919614147909,1500800.0,15.0,516057.0,8366628.0,60.845991818733204,92.12121212121212
1577,291560,48958,2015,41,35.1219512195122,0.95,2915601.0,29.0,67356.0,15344447.0,60.87059801650929,92.27272727272727
3493,432300,50874,2015,155,31.193548387096772,0.2903225806451613,4323002.0,43.0,253717.0,11322895.0,61.0916887713476,92.42424242424242
1493,290650,48874,2015,55,26.54545454545455,0.9454545454545454,2906501.0,29.0,89707.0,15344447.0,61.31071153867591,92.57575757575758
1164,260720,48545,2015,58,30.344827586206893,0.8965517241379308,2607208.0,26.0,94533.0,9473266.0,61.354236086869136,92.72727272727272
1438,290070,48819,2015,97,30.515463917525768,0.9175257731958762,2900702.0,29.0,155979.0,15344447.0,62.18785862199399,92.87878787878789
2381,330227,49762,2015,63,30.968253968253972,0.8253968253968254,3302270.0,33.0,101237.0,16718956.0,62.23021227416854,93.03030303030303
1354,270860,48735,2015,39,27.41025641025641,0.9743589743589745,2708600.0,27.0,61827.0,3375823.0,63.07923722645446,93.18181818181817
701,230440,48082,2015,1659,27.13140446051839,0.915593705293276,2304400.0,23.0,2627482.0,9020460.0,63.14029934363014,93.33333333333333
762,230960,48143,2015,45,28.422222222222217,1.0,2309607.0,23.0,70911.0,9020460.0,63.45982992765579,93.48484848484848
3818,521975,51199,2015,47,27.02127659574468,0.8723404255319149,5219753.0,52.0,71887.0,6778772.0,65.38038866554453,93.63636363636364
1761,293290,49142,2015,65,29.36923076923077,0.9846153846153848,2932903.0,29.0,98749.0,15344447.0,65.8234513767228,93.78787878787878
830,240200,48211,2015,45,30.444444444444446,0.7878787878787878,2402006.0,24.0,68222.0,3507003.0,65.96112690920818,93.93939393939394
1288,270230,48669,2015,38,27.210526315789476,1.0,2702306.0,27.0,57498.0,3375823.0,66.08925527844447,94.0909090909091
1486,290570,48867,2015,198,26.37878787878788,0.898989898989899,2905701.0,29.0,296893.0,15344447.0,66.6906932800706,94.24242424242424
3831,522140,51212,2015,81,29.06172839506173,0.7901234567901234,5221403.0,52.0,121266.0,6778772.0,66.79530948493394,94.39393939393939
1428,280740,48809,2015,35,29.17142857142857,0.9428571428571428,2807402.0,28.0,52156.0,2288116.0,67.10637318812792,94.54545454545455
1363,270930,48744,2015,45,30.044444444444448,0.9555555555555556,2709301.0,27.0,66477.0,3375823.0,67.6925854054786,94.6969696969697
511,211130,47892,2015,742,28.668463611859842,0.8983739837398373,2111300.0,21.0,1091868.0,7000229.0,67.95693252297897,94.84848484848484
3825,522045,51206,2015,72,27.75,0.7887323943661971,5220454.0,52.0,105459.0,6778772.0,68.27297812419994,95.0
3765,521250,51146,2015,137,29.05839416058394,0.8897058823529411,5212501.0,52.0,199615.0,6778772.0,68.6321168248879,95.15151515151516
192,150442,47573,2015,88,25.45454545454545,0.9534883720930232,1504422.0,15.0,127858.0,8366628.0,68.82635423673138,95.3030303030303
909,241200,48290,2015,70,28.34285714285714,0.9552238805970148,2412005.0,24.0,101492.0,3507003.0,68.97095337563552,95.45454545454545
3786,521523,51167,2015,76,26.460526315789476,0.8815789473684209,5215231.0,52.0,110096.0,6778772.0,69.03066414765296,95.60606060606061
1109,260190,48490,2015,42,34.59523809523809,0.8,2601904.0,26.0,60549.0,9473266.0,69.3653074369519,95.75757575757575
196,150470,47577,2015,56,29.75,0.9818181818181818,1504703.0,15.0,79825.0,8366628.0,70.15346069527091,95.9090909090909
1345,270770,48726,2015,54,28.81481481481481,0.9814814814814816,2707701.0,27.0,76019.0,3375823.0,71.03487286073218,96.06060606060606
189,150420,47570,2015,193,29.575129533678755,0.936842105263158,1504208.0,15.0,271594.0,8366628.0,71.0619527677342,96.21212121212122
834,240260,48215,2015,53,27.90566037735849,1.0,2402600.0,24.0,73849.0,3507003.0,71.76806727240721,96.36363636363636
