;CODMUNRES;ano;homicidios;idade_media;negro_proporcao
54766;2707206;1996;2;47,0;
54767;2707305;1996;12;27,666666666666668;
54768;2707404;1996;2;38,0;
54769;2707503;1996;4;39,5;
54770;2707602;1996;2;42,5;
54771;2707701;1996;10;31,6;
54772;2707800;1996;4;24,5;
54773;2708006;1996;10;29,3;
54774;2708105;1996;4;32,0;
54775;2708303;1996;7;33,857142857142854;
54776;2708402;1996;4;49,25;
54777;2708501;1996;7;36,714285714285715;
54778;2708600;1996;15;27,133333333333333;
54779;2708808;1996;2;42,0;
54780;2708907;1996;7;38,285714285714285;
54781;2709103;1996;3;52,0;
54782;2709152;1996;4;34,0;
54783;2709202;1996;2;23,0;
54784;2709301;1996;17;32,705882352941174;
54785;2709400;1996;3;47,0;
54786;2800000;1996;26;32,69230769230769;
54787;2800209;1996;5;29,8;
54788;2800308;1996;87;30,0;
54789;2800407;1996;1;34,0;
54790;2800506;1996;3;40,0;
54791;2800605;1996;1;29,0;
54792;2800670;1996;7;39,714285714285715;
54793;2800704;1996;1;51,0;
54794;2801207;1996;2;35,5;
54795;2801306;1996;4;25,0;
54796;2801702;1996;1;20,0;
54797;2802106;1996;12;34,583333333333336;
54798;2802205;1996;1;41,0;
54799;2802601;1996;1;47,0;
54800;2802809;1996;2;36,0;
54801;2802908;1996;21;36,0;
54802;2803005;1996;1;43,0;
54803;2803104;1996;1;33,0;
54804;2803203;1996;2;13,5;
54805;2803401;1996;2;26,5;
54806;2803500;1996;4;28,25;
54807;2803609;1996;1;16,0;
54808;2803708;1996;1;56,0;
54809;2803906;1996;1;33,0;
54810;2804201;1996;4;29,0;
54811;2804300;1996;2;29,5;
54812;2804409;1996;2;40,5;
54813;2804458;1996;1;18,0;
54814;2804508;1996;1;54,0;
54815;2804805;1996;12;25,75;
54816;2804904;1996;2;14,5;
54817;2805109;1996;1;49,0;
54818;2805604;1996;3;53,666666666666664;
54819;2805703;1996;2;42,0;
54820;2806008;1996;1;33,0;
54821;2806107;1996;1;35,0;
54822;2806503;1996;1;28,0;
54823;2806602;1996;1;40,0;
54824;2806701;1996;8;34,75;
54825;2807303;1996;1;22,0;
54826;2807402;1996;1;35,0;
54827;2807600;1996;1;20,0;
54828;2900000;1996;24;35,041666666666664;
54829;2900108;1996;1;30,0;
54830;2900207;1996;2;39,0;
54831;2900306;1996;3;27,666666666666668;
54832;2900355;1996;2;30,0;
54833;2900702;1996;15;34,86666666666667;
54834;2900801;1996;1;57,0;
54835;2900900;1996;2;30,5;
54836;2901007;1996;3;42,666666666666664;
54837;2901106;1996;2;37,5;
54838;2901155;1996;1;43,0;
54839;2901205;1996;1;59,0;
54840;2901403;1996;2;42,5;
54841;2901601;1996;2;32,5;
54842;2901700;1996;1;67,0;
54843;2902054;1996;1;21,0;
54844;2902104;1996;1;19,0;
54845;2902302;1996;1;33,0;
54846;2902401;1996;4;45,75;
54847;2902500;1996;1;10,0;
54848;2902609;1996;1;30,0;
54849;2902658;1996;2;62,5;
54850;2902708;1996;2;24,0;
54851;2902807;1996;1;34,0;
54852;2902906;1996;1;24,0;
54853;2903201;1996;27;33,44444444444444;
54854;2903235;1996;1;34,0;
54855;2903300;1996;1;34,0;
54856;2903409;1996;3;31,0;
54857;2903904;1996;4;38,5;
54858;2904308;1996;1;42,0;
54859;2904605;1996;1;29,0;
54860;2904704;1996;1;23,0;
54861;2904753;1996;1;36,0;
54862;2904852;1996;1;27,0;
54863;2905107;1996;2;17,5;
54864;2905206;1996;1;38,0;
54865;2905404;1996;1;25,0;
54866;2905503;1996;1;33,0;
54867;2905602;1996;4;29,75;
54868;2905701;1996;31;25,225806451612904;
54869;2905800;1996;1;42,0;
54870;2906006;1996;1;21,0;
54871;2906303;1996;3;40,666666666666664;
54872;2906501;1996;18;34,888888888888886;
54873;2906709;1996;1;24,0;
54874;2906808;1996;4;44,25;
54875;2906824;1996;1;39,0;
54876;2906873;1996;3;43,333333333333336;
54877;2906907;1996;2;48,0;
54878;2907202;1996;2;24,5;
54879;2907301;1996;2;28,0;
54880;2907509;1996;9;27,444444444444443;
54881;2907608;1996;1;49,0;
54882;2908002;1996;6;30,0;
54883;2908309;1996;1;61,0;
54884;2908606;1996;1;43,0;
54885;2909307;1996;1;25,0;
54886;2909604;1996;1;67,0;
54887;2909703;1996;1;26,0;
54888;2909802;1996;1;22,0;
54889;2909901;1996;1;31,0;
54890;2910008;1996;1;56,0;
54891;2910057;1996;10;26,9;
54892;2910305;1996;1;60,0;
54893;2910602;1996;5;26,0;
54894;2910701;1996;1;37,0;
54895;2910727;1996;21;35,19047619047619;
54896;2910800;1996;73;30,616438356164384;
54897;2911006;1996;1;28,0;
54898;2911402;1996;6;44,166666666666664;
54899;2911709;1996;5;26,0;
54900;2911907;1996;2;27,5;
54901;2912103;1996;5;21,6;
54902;2912301;1996;3;31,333333333333332;
54903;2912707;1996;3;34,666666666666664;
54904;2912905;1996;4;33,0;
54905;2913200;1996;6;41,0;
54906;2913457;1996;1;33,0;
54907;2913606;1996;30;28,033333333333335;
54908;2913705;1996;3;29,666666666666668;
54909;2913804;1996;2;29,5;
54910;2913903;1996;6;30,0;
54911;2914000;1996;7;31,857142857142858;
54912;2914109;1996;1;43,0;
54913;2914505;1996;1;23,0;
54914;2914604;1996;4;23,75;
54915;2914653;1996;4;26,25;
54916;2914703;1996;6;34,833333333333336;
54917;2914802;1996;34;28,735294117647058;
54918;2915106;1996;1;38,0;
54919;2915304;1996;1;35,0;
54920;2915353;1996;1;45,0;
54921;2915403;1996;1;29,0;
54922;2915502;1996;3;32,666666666666664;
54923;2915601;1996;19;36,21052631578947;
54924;2915809;1996;4;28,75;
54925;2916005;1996;2;40,0;
54926;2916104;1996;5;32,2;
54927;2916203;1996;1;31,0;
54928;2916302;1996;3;28,0;
54929;2916401;1996;9;33,333333333333336;
54930;2916500;1996;2;41,5;
54931;2916856;1996;2;44,0;
54932;2917102;1996;2;41,5;
54933;2917300;1996;1;49,0;
54934;2917508;1996;17;36,8235294117647;
54935;2917607;1996;1;37,0;
54936;2917706;1996;4;26,75;
54937;2917805;1996;1;36,0;
54938;2918001;1996;9;27,333333333333332;
54939;2918100;1996;3;33,666666666666664;
54940;2918209;1996;1;33,0;
54941;2918308;1996;1;43,0;
54942;2918357;1996;4;38,25;
54943;2918407;1996;65;31,184615384615384;
54944;2918456;1996;1;43,0;
54945;2918803;1996;1;41,0;
54946;2919157;1996;2;31,5;
54947;2919207;1996;53;28,41509433962264;
54948;2919504;1996;2;33,0;
54949;2919702;1996;3;49,0;
54950;2919926;1996;1;31,0;
54951;2920106;1996;1;22,0;
54952;2920601;1996;3;19,666666666666668;
54953;2920700;1996;1;37,0;
54954;2921005;1996;11;27,181818181818183;
54955;2921104;1996;2;38,0;
54956;2921203;1996;2;39,5;
54957;2921401;1996;2;52,5;
54958;2921450;1996;1;73,0;
54959;2921609;1996;1;44,0;
54960;2921708;1996;1;33,0;
54961;2922003;1996;5;28,6;
54962;2922300;1996;1;47,0;
54963;2922409;1996;4;32,5;
54964;2922508;1996;1;26,0;
54965;2922607;1996;1;19,0;
54966;2922706;1996;2;39,5;
54967;2922805;1996;1;34,0;
54968;2922904;1996;1;12,0;
54969;2923001;1996;2;47,5;
54970;2923100;1996;2;25,5;
54971;2923357;1996;1;32,0;
54972;2923407;1996;4;29,25;
54973;2923506;1996;2;24,0;
54974;2923803;1996;1;21,0;
54975;2923902;1996;1;45,0;
54976;2924009;1996;21;32,76190476190476;
54977;2924603;1996;3;22,0;
54978;2924801;1996;4;30,0;
54979;2925006;1996;3;24,0;
54980;2925105;1996;2;48,5;
54981;2925204;1996;2;19,0;
54982;2925303;1996;21;28,523809523809526;
54983;2925402;1996;1;42,0;
54984;2925501;1996;5;33,4;
54985;2925808;1996;1;21,0;
54986;2925907;1996;1;42,0;
54987;2925956;1996;3;29,0;
54988;2926202;1996;2;34,0;
54989;2926301;1996;1;30,0;
54990;2926400;1996;2;37,0;
54991;2926509;1996;1;34,0;
54992;2926608;1996;3;26,0;
54993;2927002;1996;3;23,333333333333332;
54994;2927101;1996;1;24,0;
54995;2927309;1996;1;38,0;
54996;2927408;1996;729;26,599451303155007;
54997;2927507;1996;1;55,0;
54998;2927606;1996;1;25,0;
54999;2927705;1996;1;36,0;
55000;2927903;1996;1;21,0;
55001;2928059;1996;1;21,0;
55002;2928109;1996;2;32,5;
55003;2928406;1996;2;37,0;
55004;2928604;1996;7;28,571428571428573;
55005;2928703;1996;14;26,0;
55006;2928802;1996;2;35,0;
55007;2928901;1996;6;45,5;
55008;2929057;1996;1;31,0;
55009;2929206;1996;3;47,666666666666664;
55010;2929255;1996;3;45,333333333333336;
55011;2929305;1996;1;27,0;
55012;2929404;1996;1;22,0;
55013;2929503;1996;6;26,333333333333332;
55014;2929602;1996;1;26,0;
55015;2929800;1996;1;14,0;
55016;2930105;1996;9;28,555555555555557;
55017;2930154;1996;1;57,0;
55018;2930204;1996;1;24,0;
55019;2930501;1996;8;37,25;
55020;2930709;1996;24;27,875;
55021;2930774;1996;4;34,0;
55022;2931004;1996;1;45,0;
55023;2931103;1996;1;31,0;
55024;2931202;1996;1;40,0;
55025;2931350;1996;24;33,416666666666664;
55026;2931400;1996;1;86,0;
55027;2931509;1996;1;24,0;
55028;2931608;1996;3;33,333333333333336;
55029;2931707;1996;1;28,0;
55030;2932101;1996;1;89,0;
55031;2932200;1996;8;40,25;
55032;2932408;1996;1;71,0;
55033;2932507;1996;3;32,666666666666664;
55034;2932606;1996;1;22,0;
55035;2932705;1996;6;31,666666666666668;
55036;2932804;1996;2;41,0;
55037;2932903;1996;9;36,333333333333336;
55038;2933059;1996;1;29,0;
55039;2933158;1996;2;52,0;
55040;2933208;1996;3;37,666666666666664;
55041;2933257;1996;1;27,0;
55042;2933307;1996;25;29,8;
55043;2933406;1996;1;28,0;
55044;2933455;1996;2;27,5;
55045;2933505;1996;3;37,0;
55046;2933604;1996;6;36,666666666666664;
55047;3100000;1996;9;30,333333333333332;
55048;3100302;1996;1;37,0;
55049;3100708;1996;1;17,0;
55050;3100906;1996;4;39,75;
55051;3101102;1996;1;25,0;
55052;3101201;1996;1;34,0;
55053;3101300;1996;1;38,0;
55054;3101508;1996;1;27,0;
55055;3101607;1996;2;26,0;
55056;3101904;1996;1;41,0;
55057;3102209;1996;1;53,0;
55058;3102308;1996;1;47,0;
55059;3102605;1996;2;51,0;
55060;3103405;1996;1;25,0;
55061;3103504;1996;17;31,823529411764707;
55062;3103702;1996;2;36,5;
55063;3103801;1996;1;32,0;
55064;3104007;1996;2;20,5;
55065;3105004;1996;1;30,0;
55066;3105400;1996;3;29,0;
55067;3105608;1996;7;30,857142857142858;
55068;3105905;1996;1;44,0;
55069;3106200;1996;332;30,900602409638555;
55070;3106408;1996;1;20,0;
55071;3106705;1996;42;27,714285714285715;
55072;3107109;1996;4;45,0;
55073;3107307;1996;1;17,0;
55074;3107406;1996;2;33,5;
55075;3107505;1996;1;30,0;
55076;3107703;1996;1;61,0;
55077;3107802;1996;1;65,0;
55078;3108206;1996;2;25,5;
55079;3108305;1996;1;23,0;
55080;3108602;1996;1;23,0;
55081;3108800;1996;1;55,0;
55082;3109006;1996;2;36,0;
55083;3109105;1996;1;59,0;
55084;3109204;1996;1;63,0;
55085;3109303;1996;2;30,5;
55086;3110004;1996;2;36,5;
55087;3110509;1996;2;54,5;
55088;3110608;1996;1;28,0;
55089;3110806;1996;1;38,0;
55090;3111101;1996;2;54,0;
55091;3111309;1996;1;26,0;
55092;3111408;1996;1;20,0;
55093;3111606;1996;2;45,5;
55094;3111804;1996;2;46,0;
55095;3112109;1996;1;39,0;
55096;3112307;1996;1;41,0;
55097;3112604;1996;1;33,0;
55098;3112802;1996;1;37,0;
55099;3113206;1996;1;30,0;
55100;3113305;1996;1;24,0;
55101;3113404;1996;5;39,0;
55102;3113602;1996;2;32,5;
55103;3113701;1996;2;54,0;
55104;3114204;1996;1;74,0;
55105;3115300;1996;1;33,0;
55106;3115409;1996;1;17,0;
55107;3115508;1996;1;37,0;
55108;3115706;1996;1;38,0;
55109;3115805;1996;1;67,0;
55110;3116100;1996;2;48,0;
55111;3116209;1996;1;28,0;
55112;3116308;1996;1;17,0;
55113;3116803;1996;1;28,0;
55114;3117306;1996;3;29,0;
55115;3118106;1996;1;51,0;
55116;3118304;1996;3;28,0;
55117;3118403;1996;1;48,0;
55118;3118601;1996;66;29,87878787878788;
55119;3118700;1996;1;54,0;
55120;3118809;1996;2;50,0;
55121;3118908;1996;2;58,0;
55122;3119203;1996;1;27,0;
55123;3119302;1996;5;30,6;
55124;3119401;1996;1;19,0;
55125;3119609;1996;1;31,0;
55126;3120805;1996;1;30,0;
55127;3121209;1996;1;41,0;
55128;3121308;1996;1;27,0;
55129;3121803;1996;1;43,0;
55130;3122009;1996;1;40,0;
55131;3122306;1996;2;44,0;
55132;3123700;1996;2;61,5;
55133;3123908;1996;1;22,0;
55134;3124005;1996;3;33,333333333333336;
55135;3124104;1996;4;31,0;
55136;3124302;1996;2;31,5;
55137;3125101;1996;3;45,666666666666664;
55138;3125804;1996;2;41,0;
55139;3125903;1996;1;29,0;
55140;3126109;1996;2;28,0;
55141;3126307;1996;1;35,0;
55142;3127008;1996;1;24,0;
55143;3127107;1996;4;28,75;
55144;3127305;1996;1;56,0;
55145;3127701;1996;63;28,77777777777778;
55146;3127800;1996;1;20,0;
55147;3128006;1996;1;35,0;
55148;3128204;1996;1;37,0;
55149;3128709;1996;3;31,333333333333332;
55150;3129509;1996;3;27,0;
55151;3129806;1996;26;26,807692307692307;
55152;3130101;1996;4;30,25;
55153;3131208;1996;2;39,0;
55154;3131307;1996;4;24,5;
55155;3131703;1996;3;26,0;
55156;3131802;1996;2;45,5;
55157;3131901;1996;2;40,5;
55158;3132008;1996;1;73,0;
55159;3132404;1996;2;52,5;
55160;3132503;1996;1;54,0;
55161;3132701;1996;3;26,0;
55162;3133303;1996;3;29,0;
55163;3133402;1996;2;30,5;
55164;3133709;1996;1;32,0;
55165;3133758;1996;1;30,0;
55166;3133808;1996;2;28,5;
55167;3134202;1996;7;41,142857142857146;
55168;3134301;1996;1;83,0;
55169;3134400;1996;2;33,5;
55170;3134509;1996;1;25,0;
55171;3135050;1996;2;38,0;
55172;3135100;1996;1;20,0;
55173;3135209;1996;3;37,333333333333336;
55174;3135605;1996;1;36,0;
55175;3136207;1996;1;24,0;
55176;3136306;1996;5;27,0;
55177;3136603;1996;1;31,0;
55178;3136652;1996;3;31,333333333333332;
55179;3136702;1996;38;34,026315789473685;
55180;3137205;1996;1;50,0;
55181;3137601;1996;2;45,5;
55182;3137700;1996;1;24,0;
55183;3138203;1996;1;62,0;
55184;3138401;1996;5;30,6;
55185;3138500;1996;1;34,0;
55186;3138625;1996;1;46,0;
55187;3139003;1996;1;63,0;
55188;3139201;1996;6;32,0;
55189;3139300;1996;2;48,5;
55190;3139409;1996;4;39,5;
55191;3139607;1996;2;28,0;
55192;3140001;1996;3;27,666666666666668;
55193;3140506;1996;1;31,0;
55194;3140605;1996;1;33,0;
55195;3140704;1996;2;27,5;
55196;3140902;1996;1;30,0;
55197;3141108;1996;5;27,8;
55198;3141504;1996;1;36,0;
55199;3141702;1996;1;28,0;
55200;3141801;1996;2;13,0;
55201;3142007;1996;3;44,666666666666664;
55202;3142700;1996;2;21,5;
55203;3143104;1996;2;44,5;
55204;3143203;1996;2;33,0;
55205;3143302;1996;20;37,9;
55206;3143401;1996;1;30,0;
55207;3143708;1996;1;19,0;
55208;3143807;1996;1;25,0;
55209;3144003;1996;3;43,0;
55210;3144300;1996;1;25,0;
55211;3144409;1996;1;31,0;
55212;3144706;1996;1;34,0;
55213;3144805;1996;4;25,0;
55214;3145208;1996;1;64,0;
55215;3145901;1996;1;38,0;
55216;3146107;1996;7;36,57142857142857;
55217;3146206;1996;1;37,0;
55218;3146602;1996;1;15,0;
55219;3147006;1996;6;34,833333333333336;
55220;3147105;1996;2;35,0;
55221;3147303;1996;1;58,0;
55222;3147402;1996;2;35,0;
55223;3147709;1996;1;53,0;
55224;3147907;1996;3;27,666666666666668;
55225;3148004;1996;16;38,5625;
55226;3148103;1996;2;34,5;
55227;3148400;1996;1;28,0;
55228;3148509;1996;1;56,0;
55229;3149309;1996;1;49,0;
55230;3151206;1996;2;30,5;
55231;3151305;1996;1;40,0;
55232;3151404;1996;1;14,0;
55233;3151503;1996;1;29,0;
55234;3151602;1996;3;21,333333333333332;
55235;3151701;1996;1;57,0;
55236;3151800;1996;9;39,77777777777778;
55237;3151909;1996;2;25,5;
55238;3152006;1996;2;28,0;
55239;3152105;1996;1;38,0;
55240;3152204;1996;3;33,0;
55241;3152501;1996;3;36,0;
55242;3152600;1996;1;35,0;
55243;3152808;1996;1;20,0;
55244;3153400;1996;1;24,0;
55245;3154002;1996;1;17,0;
55246;3154309;1996;1;39,0;
55247;3154606;1996;37;27,18918918918919;
55248;3154804;1996;4;45,0;
55249;3155306;1996;1;34,0;
55250;3155702;1996;2;19,5;
55251;3156007;1996;1;27,0;
55252;3156502;1996;1;32,0;
55253;3156700;1996;18;32,94444444444444;
55254;3156809;1996;1;56,0;
55255;3156908;1996;1;27,0;
55256;3157005;1996;2;29,0;
55257;3157203;1996;2;36,0;
55258;3157609;1996;1;34,0;
55259;3157807;1996;37;30,35135135135135;
55260;3158201;1996;3;42,0;
55261;3158508;1996;1;36,0;
55262;3159209;1996;1;44,0;
55263;3159308;1996;1;26,0;
55264;3159605;1996;2;49,5;
55265;3160108;1996;1;28,0;
55266;3160207;1996;1;25,0;
55267;3160405;1996;1;19,0;
55268;3160702;1996;4;45,25;
55269;3161007;1996;1;22,0;
55270;3161304;1996;1;19,0;
55271;3161403;1996;1;43,0;
55272;3161700;1996;3;24,333333333333332;
55273;3162005;1996;2;32,5;
55274;3162104;1996;2;38,0;
55275;3162203;1996;1;40,0;
55276;3162500;1996;9;28,11111111111111;
55277;3162708;1996;1;39,0;0,0
55278;3162807;1996;2;22,0;
55279;3162906;1996;2;36,5;
55280;3163508;1996;1;45,0;
55281;3163706;1996;1;35,0;
55282;3163805;1996;1;18,0;
55283;3164704;1996;3;31,0;
55284;3165701;1996;1;42,0;
55285;3166006;1996;1;40,0;
55286;3166808;1996;6;35,0;
55287;3166907;1996;1;43,0;
55288;3167004;1996;1;64,0;
55289;3167103;1996;1;28,0;
55290;3167202;1996;16;36,0;0,0
55291;3167905;1996;1;60,0;
55292;3168408;1996;3;43,333333333333336;
55293;3168606;1996;14;33,714285714285715;
55294;3168804;1996;1;26,0;
55295;3169000;1996;1;34,0;
55296;3169901;1996;8;40,25;
55297;3170008;1996;1;44,0;
55298;3170107;1996;15;30,8;
55299;3170206;1996;3;33,333333333333336;
55300;3170404;1996;6;36,333333333333336;
55301;3170701;1996;1;24,0;
55302;3171204;1996;14;32,92857142857143;
55303;3171600;1996;1;16,0;
55304;3172103;1996;1;42,0;
55305;3200000;1996;19;37,8421052631579;
55306;3200102;1996;15;37,666666666666664;
55307;3200169;1996;1;52,0;
55308;3200201;1996;7;35,857142857142854;
55309;3200300;1996;3;29,666666666666668;
55310;3200359;1996;1;34,0;
55311;3200409;1996;1;21,0;
55312;3200508;1996;1;19,0;
55313;3200607;1996;16;27,1875;
55314;3200706;1996;1;64,0;
55315;3200805;1996;3;32,666666666666664;
55316;3200904;1996;6;40,5;
55317;3201001;1996;2;39,0;
55318;3201100;1996;2;51,5;
55319;3201209;1996;33;27,96969696969697;
55320;3201308;1996;203;30,748768472906406;
55321;3201407;1996;3;43,666666666666664;
55322;3201506;1996;28;38,07142857142857;
55323;3201605;1996;11;27,545454545454547;
55324;3201704;1996;3;31,0;
55325;3201902;1996;6;35,0;
55326;3202108;1996;1;30,0;
55327;3202207;1996;5;32,6;
55328;3202306;1996;7;32,714285714285715;
55329;3202405;1996;27;33,55555555555556;
55330;3202454;1996;5;37,6;
55331;3202504;1996;2;47,0;
55332;3202553;1996;2;40,5;
55333;3202603;1996;2;38,0;
55334;3202652;1996;4;30,0;
55335;3202702;1996;2;39,5;
55336;3202801;1996;13;39,30769230769231;
55337;3202900;1996;3;39,0;
55338;3203007;1996;8;30,875;
55339;3203056;1996;10;35,9;
55340;3203130;1996;2;50,0;
55341;3203205;1996;35;31,314285714285713;
55342;3203304;1996;4;48,0;
55343;3203353;1996;1;14,0;
55344;3203403;1996;2;27,5;
55345;3203502;1996;6;36,833333333333336;
55346;3203601;1996;1;22,0;
55347;3203700;1996;4;38,0;
55348;3203908;1996;5;42,0;
55349;3204005;1996;8;36,5;
55350;3204054;1996;18;31,055555555555557;
55351;3204104;1996;8;32,875;
55352;3204203;1996;1;19,0;
55353;3204302;1996;2;35,5;
55354;3204401;1996;2;33,5;
55355;3204500;1996;2;46,0;
55356;3204559;1996;2;28,5;
55357;3204609;1996;4;35,0;
55358;3204708;1996;3;39,666666666666664;
55359;3204807;1996;3;32,333333333333336;
55360;3204906;1996;24;31,708333333333332;
55361;3205002;1996;206;29,57281553398058;
55362;3205036;1996;1;21,0;
55363;3205069;1996;1;33,0;
55364;3205101;1996;29;29,413793103448278;
55365;3205150;1996;1;43,0;
55366;3205200;1996;186;30,0;
55367;3205309;1996;142;29,964788732394368;
55368;3300000;1996;258;28,94573643410853;
55369;3300100;1996;43;30,813953488372093;
55370;3300209;1996;17;36,294117647058826;
55371;3300225;1996;2;24,0;
55372;3300258;1996;3;34,0;
55373;3300308;1996;13;30,46153846153846;
55374;3300407;1996;46;30,717391304347824;
55375;3300456;1996;135;29,08888888888889;
55376;3300506;1996;7;40,142857142857146;
55377;3300605;1996;2;14,0;
55378;3300704;1996;34;29,558823529411764;
55379;3300803;1996;12;33,416666666666664;
55380;3300902;1996;3;34,333333333333336;
55381;3300951;1996;1;28,0;
55382;3301009;1996;135;32,20740740740741;
55383;3301108;1996;1;42,0;
55384;3301157;1996;3;27,666666666666668;
55385;3301207;1996;6;26,333333333333332;
55386;3301306;1996;2;36,5;
55387;3301405;1996;2;36,0;
55388;3301504;1996;2;38,0;
55389;3301603;1996;1;90,0;
55390;3301702;1996;511;27,819960861056753;
55391;3301801;1996;3;34,333333333333336;
55392;3301850;1996;9;30,333333333333332;
55393;3301900;1996;136;29,654411764705884;
55394;3302007;1996;29;33,62068965517241;
55395;3302056;1996;3;43,666666666666664;
55396;3302106;1996;8;38,125;
55397;3302205;1996;8;37,625;
55398;3302254;1996;1;41,0;
55399;3302270;1996;9;26,22222222222222;
55400;3302304;1996;1;17,0;
55401;3302403;1996;31;31,774193548387096;
55402;3302502;1996;71;31,267605633802816;
55403;3302601;1996;4;27,25;
55404;3302700;1996;12;33,5;
55405;3302809;1996;6;37,0;
55406;3302908;1996;2;34,0;
55407;3303005;1996;2;22,5;
55408;3303203;1996;47;29,127659574468087;
55409;3303302;1996;287;28,40418118466899;
55410;3303401;1996;36;31,47222222222222;
55411;3303500;1996;257;30,124513618677042;
55412;3303609;1996;2;34,5;
55413;3303708;1996;4;33,25;
55414;3303807;1996;10;28,8;
55415;3303856;1996;4;34,75;
55416;3303906;1996;67;33,208955223880594;
55417;3304003;1996;11;35,0;
55418;3304102;1996;1;37,0;
55419;3304144;1996;41;32,146341463414636;
55420;3304201;1996;21;34,904761904761905;
55421;3304300;1996;12;32,333333333333336;
55422;3304409;1996;4;23,25;
55423;3304508;1996;1;52,0;
55424;3304524;1996;6;30,666666666666668;
55425;3304557;1996;75;30,213333333333335;0,0
55426;3304607;1996;1;29,0;
55427;3304706;1996;1;17,0;
55428;3304805;1996;7;40,714285714285715;
55429;3304904;1996;231;29,073593073593074;
55430;3305000;1996;10;40,6;
55431;3305109;1996;182;27,906593406593405;
