uf,codigo_ibge,nome_mun,valor
BA,2933604,XIQUE-XIQUE,90671837.0
CE,2300101,ABAIARA,17024949.0
CE,2300150,ACARAPE,25674417.0
CE,2300200,ACARAU,115344179.0
CE,2300309,ACOPIARA,82022132.0
CE,2300408,AIUABA,23830878.0
CE,2300507,ALCANTARAS,16837172.0
CE,2300606,ALTANEIRA,12426428.0
CE,2300705,ALTO SANTO,26037738.0
CE,2300754,AMONTADA,72988203.0
CE,2300804,ANTONINA DO NORTE,14220408.0
CE,2300903,APUIARES,25074011.0
CE,2301000,AQUIRAZ,150462856.0
CE,2301109,ARACATI,128026994.0
CE,2301208,ARACOIABA,48672768.0
CE,2301257,ARARENDA,18545184.0
CE,2301307,ARARIPE,36752642.0
CE,2301406,ARATUBA,22627961.0
CE,2301505,ARNEIROZ,11497510.0
CE,2301604,ASSARE,39503852.0
CE,2301703,AURORA,39856888.0
CE,2301802,BAIXIO,9569672.0
CE,2301851,BANABUIU,28982190.0
CE,2301901,BARBALHA,106678086.0
CE,2301950,BARREIRA,45506858.0
CE,2302008,BARRO,36202380.0
CE,2302057,BARROQUINHA,29152871.0
CE,2302107,BATURITE,66622424.0
CE,2302206,BEBERIBE,103452934.0
CE,2302305,BELA CRUZ,52947632.0
CE,2302404,BOA VIAGEM,84500007.0
CE,2302503,BREJO SANTO,79635924.0
CE,2302602,CAMOCIM,117255935.0
CE,2302701,CAMPOS SALES,47332536.0
CE,2302800,CANINDE,135134693.0
CE,2302909,CAPISTRANO,32458488.0
CE,2303006,CARIDADE,34096693.0
CE,2303105,CARIRE,30357625.0
CE,2303204,CARIRIACU,48723389.0
CE,2303303,CARIUS,28707867.0
CE,2303402,CARNAUBAL,27195206.0
CE,2303501,CASCAVEL,131076602.0
CE,2303600,CATARINA,16660928.0
CE,2303659,CATUNDA,16889511.0
CE,2303709,CAUCAIA,624168495.0
CE,2303808,CEDRO,38892531.0
CE,2303907,CHAVAL,23315280.0
CE,2303931,CHORO,18750151.0
CE,2303956,CHOROZINHO,39557242.0
CE,2304004,COREAU,37639041.0
CE,2304103,CRATEUS,124754204.0
CE,2304202,CRATO,213317943.0
CE,2304236,CROATA,30821046.0
CE,2304251,CRUZ,50857698.0
CE,2304269,DEPUTADO IRAPUAN PINHEIRO,13444809.0
CE,2304277,ERERE,9738234.0
CE,2304285,EUSEBIO,90296360.0
CE,2304301,FARIAS BRITO,31692894.0
CE,2304350,FORQUILHA,40678932.0
CE,2304400,FORTALEZA,4031835746.0
CE,2304459,FORTIM,28302933.0
CE,2304509,FRECHEIRINHA,24141193.0
CE,2304608,GENERAL SAMPAIO,12952052.0
CE,2304657,GRACA,24454486.0
CE,2304707,GRANJA,95697244.0
CE,2304806,GRANJEIRO,8257125.0
CE,2304905,GROAIRAS,18367143.0
CE,2304954,GUAIUBA,41336213.0
CE,2305001,GUARACIABA DO NORTE,74817735.0
CE,2305100,GUARAMIRANGA,10684434.0
CE,2305209,HIDROLANDIA,32198056.0
CE,2305233,HORIZONTE,117412696.0
CE,2305266,IBARETAMA,23273714.0
CE,2305308,IBIAPINA,39731994.0
CE,2305332,IBICUITINGA,22486394.0
CE,2305357,ICAPUI,36499230.0
CE,2305407,ICO,113643889.0
CE,2305506,IGUATU,157511250.0
CE,2305605,INDEPENDENCIA,44732431.0
CE,2305654,IPAPORANGA,18914497.0
CE,2305704,IPAUMIRIM,19877863.0
CE,2305803,IPU,75894740.0
CE,2305902,IPUEIRAS,63846942.0
CE,2306009,IRACEMA,23754901.0
CE,2306108,IRAUCUBA,44808332.0
CE,2306207,ITAICABA,12360392.0
CE,2306256,ITAITINGA,75756655.0
CE,2306306,ITAPAGE,88120085.0
CE,2306405,ITAPIPOCA,220309841.0
CE,2306504,ITAPIUNA,32995770.0
CE,2306553,ITAREMA,78951553.0
CE,2306603,ITATIRA,37075422.0
CE,2306702,JAGUARETAMA,31532025.0
CE,2306801,JAGUARIBARA,17898705.0
CE,2306900,JAGUARIBE,58369467.0
CE,2307007,JAGUARUANA,60421569.0
CE,2307106,JARDIM,46813263.0
CE,2307205,JATI,12589207.0
CE,2307254,JIJOCA DE JERICOACOARA,41467947.0
CE,2307304,JUAZEIRO DO NORTE,448150729.0
CE,2307403,JUCAS,39326670.0
CE,2307502,LAVRAS DA MANGABEIRA,49080521.0
CE,2307601,LIMOEIRO DO NORTE,97641089.0
CE,2307635,MADALENA,28324855.0
CE,2307650,MARACANAU,387866795.0
CE,2307700,MARANGUAPE,184891027.0
CE,2307809,MARCO,52015650.0
CE,2307908,MARTINOPOLE,20808107.0
CE,2308005,MASSAPE,61918368.0
CE,2308104,MAURITI,80800582.0
CE,2308203,MERUOCA,22812952.0
CE,2308302,MILAGRES,46158902.0
CE,2308351,MILHA,23134988.0
CE,2308377,MIRAIMA,21317728.0
CE,2308401,MISSAO VELHA,66817995.0
CE,2308500,MOMBACA,64836574.0
CE,2308609,MONSENHOR TABOSA,29560553.0
CE,2308708,MORADA NOVA,112626685.0
CE,2308807,MORAUJO,13939976.0
CE,2308906,MORRINHOS,36464883.0
CE,2309003,MUCAMBO,21665830.0
CE,2309102,MULUNGU,16887947.0
CE,2309201,NOVA OLINDA,27392062.0
CE,2309300,NOVA RUSSAS,49726663.0
CE,2309409,NOVO ORIENTE,53503860.0
CE,2309458,OCARA,45559664.0
CE,2309508,OROS,37614177.0
CE,2309607,PACAJUS,122919220.0
CE,2309706,PACATUBA,118329851.0
CE,2309805,PACOTI,21292240.0
CE,2309904,PACUJA,11186308.0
CE,2310001,PALHANO,15589691.0
CE,2310100,PALMACIA,18109097.0
CE,2310209,PARACURU,72492715.0
CE,2310258,PARAIPABA,61316943.0
CE,2310308,PARAMBU,51090917.0
CE,2310407,PARAMOTI,20140476.0
CE,2310506,PEDRA BRANCA,69920600.0
CE,2310605,PENAFORTE,17945936.0
CE,2310704,PENTECOSTE,63927155.0
CE,2310803,PEREIRO,24510466.0
CE,2310852,PINDORETAMA,48634587.0
CE,2310902,PIQUET CARNEIRO,23411327.0
CE,2310951,PIRES FERREIRA,13991314.0
CE,2311009,PORANGA,21073404.0
CE,2311108,PORTEIRAS,28148736.0
CE,2311207,POTENGI,14775717.0
CE,2311231,POTIRETAMA,10368543.0
CE,2311264,QUITERIANOPOLIS,35197480.0
CE,2311306,QUIXADA,147217625.0
CE,2311355,QUIXELO,27068039.0
CE,2311405,QUIXERAMOBIM,113617430.0
CE,2311504,QUIXERE,33304188.0
CE,2311603,REDENCAO,51285118.0
CE,2311702,RERIUTABA,30744776.0
CE,2311801,RUSSAS,121814176.0
CE,2311900,SABOEIRO,23910752.0
CE,2311959,SALITRE,29397197.0
CE,2312007,SANTANA DO ACARAU,52688688.0
CE,2312106,SANTANA DO CARIRI,27791350.0
CE,2312205,SANTA QUITERIA,70735079.0
CE,2312304,SAO BENEDITO,82554652.0
CE,2312403,SAO GONCALO DO AMARANTE,96076061.0
CE,2312502,SAO JOAO DO JAGUARIBE,11498765.0
CE,2312601,SAO LUIS DO CURU,23951318.0
CE,2312700,SENADOR POMPEU,37884119.0
CE,2312809,SENADOR SA,12849765.0
CE,2312908,SOBRAL,329558349.0
CE,2313005,SOLONOPOLE,24710920.0
CE,2313104,TABULEIRO DO NORTE,52751137.0
CE,2313203,TAMBORIL,43616107.0
CE,2313252,TARRAFAS,14127664.0
CE,2313302,TAUA,90849353.0
CE,2313351,TEJUCUOCA,32181775.0
CE,2313401,TIANGUA,144030600.0
CE,2313500,TRAIRI,109789439.0
CE,2313559,TURURU,31403575.0
CE,2313609,UBAJARA,57995061.0
CE,2313708,UMARI,11805206.0
CE,2313757,UMIRIM,31762562.0
CE,2313807,URUBURETAMA,40438443.0
CE,2313906,URUOCA,23554437.0
CE,2313955,VARJOTA,30948725.0
CE,2314003,VARZEA ALEGRE,66036807.0
CE,2314102,VICOSA DO CEARA,107851438.0
DF,5300108,BRASILIA,3354757033.0
ES,3200102,AFONSO CLAUDIO,47705295.0
ES,3200136,AGUIA BRANCA,16294507.0
ES,3200169,AGUA DOCE DO NORTE,23194930.0
ES,3200201,ALEGRE,44547876.0
ES,3200300,ALFREDO CHAVES,17952166.0
ES,3200359,ALTO RIO NOVO,14473878.0
ES,3200409,ANCHIETA,40983613.0
ES,3200508,APIACA,12343031.0
ES,3200607,ARACRUZ,124331532.0
ES,3200706,ATILIO VIVACQUA,13418683.0
ES,3200805,BAIXO GUANDU,45096536.0
ES,3200904,BARRA DE SAO FRANCISCO,64381998.0
ES,3201001,BOA ESPERANCA,24181715.0
ES,3201100,BOM JESUS DO NORTE,14650256.0
ES,3201159,BREJETUBA,22122070.0
ES,3201209,CACHOEIRO DE ITAPEMIRIM,244881389.0
ES,3201308,CARIACICA,565863226.0
ES,3201407,CASTELO,47256820.0
ES,3201506,COLATINA,154439082.0
ES,3201605,CONCEICAO DA BARRA,43127889.0
ES,3201704,CONCEICAO DO CASTELO,18212380.0
ES,3201803,DIVINO DE SAO LOURENCO,7855568.0
ES,3201902,DOMINGOS MARTINS,50319712.0
ES,3202009,DORES DO RIO PRETO,11581253.0
ES,3202108,ECOPORANGA,37283768.0
ES,3202207,FUNDAO,26938397.0
ES,3202256,GOVERNADOR LINDENBERG,15539201.0
ES,3202306,GUACUI,43585544.0
ES,3202405,GUARAPARI,195802931.0
ES,3202454,IBATIBA,44587858.0
ES,3202504,IBIRACU,15603551.0
ES,3202553,IBITIRAMA,17744821.0
ES,3202603,ICONHA,16460929.0
ES,3202652,IRUPI,25122197.0
ES,3202702,ITAGUACU,20177928.0
ES,3202801,ITAPEMIRIM,64964783.0
ES,3202900,ITARANA,15051843.0
ES,3203007,IUNA,46731935.0
ES,3203056,JAGUARE,47643179.0
ES,3203106,JERONIMO MONTEIRO,16866823.0
ES,3203130,JOAO NEIVA,19184020.0
ES,3203163,LARANJA DA TERRA,16633697.0
ES,3203205,LINHARES,216068449.0
ES,3203304,MANTENOPOLIS,24690501.0
ES,3203320,MARATAIZES,68427630.0
ES,3203346,MARECHAL FLORIANO,23595824.0
ES,3203353,MARILANDIA,16095439.0
ES,3203403,MIMOSO DO SUL,39794633.0
ES,3203502,MONTANHA,31858493.0
ES,3203601,MUCURICI,9154301.0
ES,3203700,MUNIZ FREIRE,28722185.0
ES,3203809,MUQUI,21089805.0
ES,3203908,NOVA VENECIA,70208728.0
ES,3204005,PANCAS,28821987.0
ES,3204054,PEDRO CANARIO,35435410.0
ES,3204104,PINHEIROS,37529472.0
ES,3204203,PIUMA,36404396.0
ES,3204252,PONTO BELO,11955868.0
ES,3204302,PRESIDENTE KENNEDY,21300597.0
ES,3204351,RIO BANANAL,28540337.0
ES,3204401,RIO NOVO DO SUL,14571815.0
ES,3204500,SANTA LEOPOLDINA,16275343.0
ES,3204559,SANTA MARIA DE JETIBA,57109425.0
ES,3204609,SANTA TERESA,30334669.0
ES,3204658,SAO DOMINGOS DO NORTE,13245305.0
ES,3204708,SAO GABRIEL DA PALHA,46582615.0
ES,3204807,SAO JOSE DO CALCADO,15804467.0
ES,3204906,SAO MATEUS,185509019.0
ES,3204955,SAO ROQUE DO CANAA,14438351.0
ES,3205002,SERRA,709657760.0
ES,3205010,SOORETAMA,38277412.0
ES,3205036,VARGEM ALTA,28195788.0
ES,3205069,VENDA NOVA DO IMIGRANTE,30869996.0
ES,3205101,VIANA,109764841.0
ES,3205150,VILA PAVAO,14436507.0
ES,3205176,VILA VALERIO,25360873.0
ES,3205200,VILA VELHA,601607124.0
ES,3205309,VITORIA,371122644.0
GO,5200050,ABADIA DE GOIAS,26102466.0
GO,5200100,ABADIANIA,21888861.0
GO,5200134,ACREUNA,29725984.0
GO,5200159,ADELANDIA,4286111.0
GO,5200175,AGUA FRIA DE GOIAS,8289113.0
GO,5200209,AGUA LIMPA,2499776.0
GO,5200258,AGUAS LINDAS DE GOIAS,324104034.0
GO,5200308,ALEXANIA,44886524.0
GO,5200506,ALOANDIA,2849933.0
GO,5200555,ALTO HORIZONTE,7832004.0
GO,5200605,ALTO PARAISO DE GOIAS,16182526.0
GO,5200803,ALVORADA DO NORTE,13884412.0
GO,5200829,AMARALINA,5685931.0
GO,5200852,AMERICANO DO BRASIL,8687976.0
GO,5200902,AMORINOPOLIS,5394388.0
GO,5201108,ANAPOLIS,530964262.0
GO,5201207,ANHANGUERA,1291517.0
GO,5201306,ANICUNS,27776703.0
GO,5201405,APARECIDA DE GOIANIA,698532976.0
GO,5201454,APARECIDA DO RIO DOCE,5113160.0
GO,5201504,APORE,4607911.0
GO,5201603,ARACU,6520689.0
GO,5201702,ARAGARCAS,29859942.0
GO,5201801,ARAGOIANIA,20094586.0
GO,5202155,ARAGUAPAZ,11833708.0
GO,5202353,ARENOPOLIS,4130170.0
GO,5202502,ARUANA,12914633.0
GO,5202601,AURILANDIA,5036335.0
GO,5202809,AVELINOPOLIS,4632239.0
GO,5203104,BALIZA,5630574.0
GO,5203203,BARRO ALTO,12155290.0
GO,5203302,BELA VISTA DE GOIAS,43507595.0
GO,5203401,BOM JARDIM DE GOIAS,14912477.0
GO,5203500,BOM JESUS DE GOIAS,30681065.0
GO,5203559,BONFINOPOLIS,15541622.0
GO,5203575,BONOPOLIS,5307781.0
GO,5203609,BRAZABRANTES,6244129.0
GO,5203807,BRITANIA,9218815.0
GO,5203906,BURITI ALEGRE,13219525.0
GO,5203939,BURITI DE GOIAS,4157964.0
GO,5203962,BURITINOPOLIS,5429817.0
GO,5204003,CABECEIRAS,12767506.0
GO,5204102,CACHOEIRA ALTA,13772545.0
GO,5204201,CACHOEIRA DE GOIAS,2976501.0
GO,5204250,CACHOEIRA DOURADA,10569384.0
GO,5204300,CACU,18908514.0
GO,5204409,CAIAPONIA,23701109.0
GO,5204508,CALDAS NOVAS,132943654.0
GO,5204557,CALDAZINHA,5900110.0
GO,5204607,CAMPESTRE DE GOIAS,6463217.0
GO,5204656,CAMPINACU,5800321.0
GO,5204706,CAMPINORTE,20235292.0
GO,5204805,CAMPO ALEGRE DE GOIAS,8259549.0
GO,5204854,CAMPO LIMPO DE GOIAS,12639494.0
GO,5204904,CAMPOS BELOS,32423198.0
GO,5204953,CAMPOS VERDES,9267468.0
GO,5205000,CARMO DO RIO VERDE,10683850.0
GO,5205059,CASTELANDIA,5242807.0
GO,5205109,CATALAO,129029151.0
GO,5205208,CATURAI,8794521.0
GO,5205307,CAVALCANTE,14841189.0
GO,5205406,CERES,27537801.0
GO,5205455,CEZARINA,11951065.0
GO,5205471,CHAPADAO DO CEU,12823893.0
GO,5205497,CIDADE OCIDENTAL,117812413.0
GO,5205513,COCALZINHO DE GOIAS,34730425.0
GO,5205521,COLINAS DO SUL,6744638.0
GO,5205703,CORREGO DO OURO,3679576.0
GO,5205802,CORUMBA DE GOIAS,14738126.0
GO,5205901,CORUMBAIBA,10161434.0
GO,5206206,CRISTALINA,76960446.0
GO,5206305,CRISTIANOPOLIS,5418986.0
GO,5206404,CRIXAS,22811878.0
GO,5206503,CROMINIA,5913139.0
GO,5206602,CUMARI,3693742.0
GO,5206701,DAMIANOPOLIS,5917382.0
GO,5206800,DAMOLANDIA,5474285.0
GO,5206909,DAVINOPOLIS,2805244.0
GO,5207105,DIORAMA,2817188.0
GO,5207253,DOVERLANDIA,10765479.0
GO,5207352,EDEALINA,6235529.0
GO,5207402,EDEIA,18446936.0
GO,5207501,ESTRELA DO NORTE,5268669.0
GO,5207535,FAINA,10613899.0
GO,5207600,FAZENDA NOVA,8822046.0
GO,5207808,FIRMINOPOLIS,13709272.0
GO,5207907,FLORES DE GOIAS,17366013.0
GO,5208004,FORMOSA,169969143.0
GO,5208103,FORMOSO,8238382.0
GO,5208152,GAMELEIRA DE GOIAS,4849712.0
GO,5208301,DIVINOPOLIS DE GOIAS,9299812.0
GO,5208400,GOIANAPOLIS,23660624.0
GO,5208509,GOIANDIRA,7037662.0
GO,5208608,GOIANESIA,92046515.0
GO,5208707,GOIANIA,1918872789.0
GO,5208806,GOIANIRA,99504180.0
GO,5208905,GOIAS,66784961.0
GO,5209101,GOIATUBA,47631511.0
GO,5209150,GOUVELANDIA,6155110.0
GO,5209200,GUAPO,30162845.0
GO,5209291,GUARAITA,3943216.0
GO,5209408,GUARANI DE GOIAS,6139181.0
GO,5209457,GUARINOS,3413002.0
GO,5209606,HEITORAI,7048536.0
GO,5209705,HIDROLANDIA,31281555.0
GO,5209804,HIDROLINA,5498493.0
GO,5209903,IACIARA,19645374.0
GO,5209937,INACIOLANDIA,8006765.0
GO,5209952,INDIARA,21532307.0
GO,5210000,INHUMAS,75734295.0
GO,5210109,IPAMERI,34251199.0
GO,5210158,IPIRANGA DE GOIAS,4399211.0
GO,5210208,IPORA,47224974.0
GO,5210307,ISRAELANDIA,3694108.0
GO,5210406,ITABERAI,62042271.0
GO,5210562,ITAGUARI,9361564.0
GO,5210604,ITAGUARU,8750947.0
GO,5210802,ITAJA,5762911.0
GO,5210901,ITAPACI,29644279.0
GO,5211008,ITAPIRAPUA,13058259.0
GO,5211206,ITAPURANGA,42756229.0
GO,5211305,ITARUMA,7199185.0
GO,5211404,ITAUCU,11797747.0
GO,5211503,ITUMBIARA,128846242.0
GO,5211602,IVOLANDIA,3696715.0
GO,5211701,JANDAIA,9280114.0
GO,5211800,JARAGUA,78778391.0
GO,5211909,JATAI,131005456.0
GO,5212006,JAUPACI,4384441.0
GO,5212055,JESUPOLIS,3974291.0
GO,5212105,JOVIANIA,9606909.0
GO,5212204,JUSSARA,29346497.0
GO,5212253,LAGOA SANTA,2249820.0
GO,5212303,LEOPOLDO DE BULHOES,12584782.0
GO,5212501,LUZIANIA,307086395.0
GO,5212600,MAIRIPOTABA,4185293.0
GO,5212709,MAMBAI,13376081.0
GO,5212808,MARA ROSA,16641394.0
GO,5212907,MARZAGAO,3134630.0
GO,5212956,MATRINCHA,7398587.0
GO,5213004,MAURILANDIA,15013799.0
GO,5213053,MIMOSO DE GOIAS,3682074.0
GO,5213087,MINACU,38700794.0
GO,5213103,MINEIROS,89882617.0
GO,5213400,MOIPORA,2312596.0
GO,5213509,MONTE ALEGRE DE GOIAS,10889146.0
GO,5213707,MONTES CLAROS DE GOIAS,11609912.0
GO,5213756,MONTIVIDIU,16136331.0
GO,5213772,MONTIVIDIU DO NORTE,7502183.0
GO,5213806,MORRINHOS,63208993.0
GO,5213855,MORRO AGUDO DE GOIAS,4267222.0
GO,5213905,MOSSAMEDES,6358996.0
GO,5214002,MOZARLANDIA,20709433.0
GO,5214051,MUNDO NOVO,9556593.0
GO,5214101,MUTUNOPOLIS,6630172.0
GO,5214408,NAZARIO,12678660.0
GO,5214507,NEROPOLIS,41629823.0
GO,5214606,NIQUELANDIA,54634721.0
GO,5214705,NOVA AMERICA,3495192.0
GO,5214804,NOVA AURORA,2514243.0
GO,5214838,NOVA CRIXAS,17892705.0
GO,5214861,NOVA GLORIA,13465388.0
GO,5214879,NOVA IGUACU DE GOIAS,3795313.0
GO,5214903,NOVA ROMA,4907649.0
GO,5215009,NOVA VENEZA,14470453.0
GO,5215207,NOVO BRASIL,5369496.0
GO,5215231,NOVO GAMA,136697089.0
GO,5215256,NOVO PLANALTO,6996324.0
GO,5215306,ORIZONA,20104792.0
GO,5215405,OURO VERDE DE GOIAS,7129797.0
GO,5215504,OUVIDOR,9710897.0
GO,5215603,PADRE BERNARDO,42022906.0
GO,5215652,PALESTINA DE GOIAS,4565529.0
GO,5215702,PALMEIRAS DE GOIAS,42980909.0
GO,5215801,PALMELO,3211989.0
GO,5215900,PALMINOPOLIS,5817139.0
GO,5216007,PANAMA,3251215.0
GO,5216304,PARANAIGUARA,12305320.0
GO,5216403,PARAUNA,15330251.0
GO,5216452,PEROLANDIA,3839271.0
GO,5216809,PETROLINA DE GOIAS,13615062.0
GO,5216908,PILAR DE GOIAS,4100005.0
GO,5217104,PIRACANJUBA,35896739.0
GO,5217203,PIRANHAS,16337857.0
GO,5217302,PIRENOPOLIS,40536378.0
GO,5217401,PIRES DO RIO,38327095.0
GO,5217609,PLANALTINA,158314669.0
GO,5217708,PONTALINA,28422015.0
GO,5218003,PORANGATU,66691093.0
GO,5218052,PORTEIRAO,4642443.0
GO,5218102,PORTELANDIA,4922964.0
GO,5218300,POSSE,50648374.0
GO,5218391,PROFESSOR JAMIL,5163164.0
GO,5218508,QUIRINOPOLIS,63094197.0
GO,5218607,RIALMA,15579282.0
GO,5218706,RIANAPOLIS,6562081.0
GO,5218789,RIO QUENTE,5181738.0
GO,5218805,RIO VERDE,270722066.0
GO,5218904,RUBIATABA,28202637.0
GO,5219001,SANCLERLANDIA,10811365.0
GO,5219100,SANTA BARBARA DE GOIAS,9898454.0
GO,5219209,SANTA CRUZ DE GOIAS,3492509.0
GO,5219258,SANTA FE DE GOIAS,6816404.0
GO,5219308,SANTA HELENA DE GOIAS,56006815.0
GO,5219357,SANTA ISABEL,5385282.0
GO,5219407,SANTA RITA DO ARAGUAIA,9595507.0
GO,5219456,SANTA RITA DO NOVO DESTINO,3690637.0
GO,5219506,SANTA ROSA DE GOIAS,5415562.0
GO,5219605,SANTA TEREZA DE GOIAS,5379360.0
GO,5219704,SANTA TEREZINHA DE GOIAS,18275773.0
GO,5219712,SANTO ANTONIO DA BARRA,6072435.0
GO,5219738,SANTO ANTONIO DE GOIAS,10932090.0
GO,5219753,SANTO ANTONIO DO DESCOBERTO,103740900.0
GO,5219803,SAO DOMINGOS,15970622.0
GO,5219902,SAO FRANCISCO DE GOIAS,9716295.0
GO,5220009,SAO JOAO D'ALIANCA,18235573.0
GO,5220058,SAO JOAO DA PARAUNA,2655784.0
GO,5220108,SAO LUIS DE MONTES BELOS,47549704.0
GO,5220157,SAO LUIZ DO NORTE,7796466.0
GO,5220207,SAO MIGUEL DO ARAGUAIA,38148790.0
GO,5220264,SAO MIGUEL DO PASSA QUATRO,5464395.0
GO,5220280,SAO PATRICIO,2567566.0
GO,5220405,SAO SIMAO,23015777.0
GO,5220454,SENADOR CANEDO,180321784.0
GO,5220504,SERRANOPOLIS,9117011.0
GO,5220603,SILVANIA,27426842.0
GO,5220686,SIMOLANDIA,11357754.0
GO,5220702,SITIO D'ABADIA,4119997.0
GO,5221007,TAQUARAL DE GOIAS,6324312.0
GO,5221080,TERESINA DE GOIAS,5100379.0
GO,5221197,TEREZOPOLIS DE GOIAS,12403148.0
GO,5221304,TRES RANCHOS,4472177.0
GO,5221403,TRINDADE,199427526.0
GO,5221452,TROMBAS,4906066.0
GO,5221502,TURVANIA,7310548.0
GO,5221551,TURVELANDIA,6971274.0
GO,5221577,UIRAPURU,4530368.0
GO,5221601,URUACU,58384070.0
GO,5221700,URUANA,22525953.0
GO,5221809,URUTAI,4184752.0
GO,5221858,VALPARAISO DE GOIAS,236211462.0
GO,5221908,VARJAO,5955055.0
GO,5222005,VIANOPOLIS,20225810.0
GO,5222054,VICENTINOPOLIS,13143144.0
GO,5222203,VILA BOA,7993914.0
GO,5222302,VILA PROPICIO,7899092.0
MA,2100055,ACAILANDIA,180978596.0
MA,2100105,AFONSO CUNHA,14838958.0
MA,2100154,AGUA DOCE DO MARANHAO,24833978.0
MA,2100204,ALCANTARA,40417242.0
MA,2100303,ALDEIAS ALTAS,40278393.0
MA,2100402,ALTAMIRA DO MARANHAO,11560888.0
MA,2100436,ALTO ALEGRE DO MARANHAO,42177690.0
MA,2100477,ALTO ALEGRE DO PINDARE,44941526.0
MA,2100501,ALTO PARNAIBA,16869175.0
MA,2100550,AMAPA DO MARANHAO,12465693.0
MA,2100600,AMARANTE DO MARANHAO,56413105.0
MA,2100709,ANAJATUBA,39674282.0
MA,2100808,ANAPURUS,30462524.0
MA,2100832,APICUM-ACU,31340675.0
MA,2100873,ARAGUANA,15638286.0
MA,2100907,ARAIOSES,73731889.0
MA,2100956,ARAME,50217885.0
MA,2101004,ARARI,46703016.0
MA,2101103,AXIXA,18437206.0
MA,2101202,BACABAL,178692901.0
MA,2101251,BACABEIRA,30830337.0
MA,2101301,BACURI,30796926.0
MA,2101350,BACURITUBA,9105225.0
MA,2101400,BALSAS,152119930.0
MA,2101509,BARAO DE GRAJAU,35710505.0
MA,2101608,BARRA DO CORDA,147020292.0
MA,2101707,BARREIRINHAS,121199474.0
MA,2101731,BELAGUA,12063545.0
MA,2101772,BELA VISTA DO MARANHAO,20940266.0
MA,2101806,BENEDITO LEITE,9652254.0
MA,2101905,BEQUIMAO,35983986.0
MA,2101939,BERNARDO DO MEARIM,9638857.0
MA,2101970,BOA VISTA DO GURUPI,14143104.0
MA,2102002,BOM JARDIM,53583376.0
MA,2102036,BOM JESUS DAS SELVAS,49723598.0
MA,2102077,BOM LUGAR,22655888.0
MA,2102101,BREJO,57952177.0
MA,2102150,BREJO DE AREIA,15442498.0
MA,2102200,BURITI,50377997.0
MA,2102309,BURITI BRAVO,40464928.0
MA,2102325,BURITICUPU,98706325.0
MA,2102358,BURITIRANA,23313017.0
MA,2102374,CACHOEIRA GRANDE,16006035.0
MA,2102408,CAJAPIO,17181805.0
MA,2102507,CAJARI,28593197.0
MA,2102556,CAMPESTRE DO MARANHAO,19998078.0
MA,2102606,CANDIDO MENDES,36202005.0
MA,2102705,CANTANHEDE,30030578.0
MA,2102754,CAPINZAL DO NORTE,19721612.0
MA,2102804,CAROLINA,41162740.0
MA,2102903,CARUTAPERA,46955121.0
MA,2103000,CAXIAS,277718572.0
MA,2103109,CEDRAL,17335782.0
MA,2103125,CENTRAL DO MARANHAO,16464665.0
MA,2103158,CENTRO DO GUILHERME,17456604.0
MA,2103174,CENTRO NOVO DO MARANHAO,26881819.0
MA,2103208,CHAPADINHA,146338790.0
MA,2103257,CIDELANDIA,24924309.0
MA,2103307,CODO,206304733.0
MA,2103406,COELHO NETO,77993412.0
MA,2103505,COLINAS,68230690.0
MA,2103554,CONCEICAO DO LAGO-ACU,22266563.0
MA,2103604,COROATA,99909046.0
MA,2103703,CURURUPU,64381993.0
MA,2103752,DAVINOPOLIS,23697241.0
MA,2103802,DOM PEDRO,45167124.0
MA,2103901,DUQUE BACELAR,18730564.0
MA,2104008,ESPERANTINOPOLIS,30106852.0
MA,2104057,ESTREITO,57961249.0
MA,2104073,FEIRA NOVA DO MARANHAO,13635826.0
MA,2104081,FERNANDO FALCAO,17747711.0
MA,2104099,FORMOSA DA SERRA NEGRA,27683836.0
MA,2104107,FORTALEZA DOS NOGUEIRAS,24397561.0
MA,2104206,FORTUNA,27761531.0
MA,2104305,GODOFREDO VIANA,16298631.0
MA,2104404,GONCALVES DIAS,30201644.0
MA,2104503,GOVERNADOR ARCHER,17217114.0
MA,2104552,GOVERNADOR EDISON LOBAO,31189444.0
MA,2104602,GOVERNADOR EUGENIO BARROS,24364721.0
MA,2104628,GOVERNADOR LUIZ ROCHA,12157315.0
MA,2104651,GOVERNADOR NEWTON BELLO,15376310.0
MA,2104677,GOVERNADOR NUNES FREIRE,42683891.0
MA,2104701,GRACA ARANHA,11609344.0
MA,2104800,GRAJAU,135628095.0
MA,2104909,GUIMARAES,20942633.0
MA,2105005,HUMBERTO DE CAMPOS,47264098.0
MA,2105104,ICATU,43792702.0
MA,2105153,IGARAPE DO MEIO,23410144.0
MA,2105203,IGARAPE GRANDE,18538419.0
MA,2105302,IMPERATRIZ,430382505.0
MA,2105351,ITAIPAVA DO GRAJAU,20909161.0
MA,2105401,ITAPECURU MIRIM,115217675.0
MA,2105427,ITINGA DO MARANHAO,44878841.0
MA,2105450,JATOBA,15011958.0
MA,2105476,JENIPAPO DOS VIEIRAS,23548642.0
MA,2105500,JOAO LISBOA,45503213.0
MA,2105609,JOSELANDIA,26279112.0
MA,2105658,JUNCO DO MARANHAO,9865594.0
MA,2105708,LAGO DA PEDRA,80855938.0
MA,2105807,LAGO DO JUNCO,17739955.0
MA,2105906,LAGO VERDE,27235347.0
