,uf,nome_mun,quant,codigo_ibge,valor
1754,MG,JOANESIA,1.0,3136108,7061367.0
1755,MG,JOAO MONLEVADE,5.0,3136207,88069819.0
1756,MG,JOAO PINHEIRO,2.0,3136306,62756885.0
1757,MG,JOAQUIM FELICIO,1.0,3136405,5118091.0
1758,MG,JORDANIA,1.0,3136504,14313898.0
1759,MG,JOSE GONCALVES DE MINAS,1.0,3136520,6138568.0
1760,MG,JOSE RAYDAN,1.0,3136553,7114065.0
1761,MG,JOSENOPOLIS,1.0,3136579,5499527.0
1762,MG,NOVA UNIAO,1.0,3136603,7368733.0
1763,MG,JUATUBA,1.0,3136652,43983891.0
1764,MG,JUIZ DE FORA,39.0,3136702,590383003.0
1765,MG,JURAMENTO,1.0,3136801,6150202.0
1766,MG,JURUAIA,1.0,3136900,13193146.0
1767,MG,JUVENILIA,1.0,3136959,10062286.0
1768,MG,LADAINHA,1.0,3137007,22978005.0
1769,MG,LAGAMAR,1.0,3137106,8594823.0
1770,MG,LAGOA DA PRATA,3.0,3137205,65142115.0
1771,MG,LAGOA DOS PATOS,1.0,3137304,6657269.0
1772,MG,LAGOA DOURADA,1.0,3137403,16596763.0
1773,MG,LAGOA FORMOSA,1.0,3137502,23450303.0
1774,MG,LAGOA GRANDE,1.0,3137536,13371384.0
1775,MG,LAGOA SANTA,3.0,3137601,77174580.0
1776,MG,LAJINHA,1.0,3137700,35653647.0
1777,MG,LAMBARI,2.0,3137809,29008120.0
1778,MG,LAMIM,1.0,3137908,4759787.0
1779,MG,LARANJAL,1.0,3138005,8527549.0
1780,MG,LASSANCE,1.0,3138104,9885350.0
1781,MG,LAVRAS,8.0,3138203,126153901.0
1782,MG,LEANDRO FERREIRA,0.0,3138302,4226988.0
1783,MG,LEME DO PRADO,1.0,3138351,5584733.0
1784,MG,LEOPOLDINA,3.0,3138401,62061463.0
1785,MG,LIBERDADE,1.0,3138500,7425524.0
1786,MG,LIMA DUARTE,1.0,3138609,22927251.0
1787,MG,LIMEIRA DO OESTE,1.0,3138625,9435365.0
1788,MG,LONTRA,1.0,3138658,14577451.0
1789,MG,LUISBURGO,0.0,3138674,11778231.0
1790,MG,LUISLANDIA,1.0,3138682,10220281.0
1791,MG,LUMINARIAS,1.0,3138708,6442088.0
1792,MG,LUZ,1.0,3138807,20880819.0
1793,MG,MACHACALIS,1.0,3138906,12314880.0
1794,MG,MACHADO,2.0,3139003,45056370.0
1795,MG,MADRE DE DEUS DE MINAS,1.0,3139102,6221947.0
1796,MG,MALACACHETA,1.0,3139201,28657902.0
1797,MG,MAMONAS,1.0,3139250,9815498.0
1798,MG,MANGA,1.0,3139300,29710182.0
1799,MG,MANHUACU,5.0,3139409,120701567.0
1800,MG,MANHUMIRIM,0.0,3139508,35839378.0
1801,MG,MANTENA,0.0,3139607,39416771.0
1802,MG,MARAVILHAS,1.0,3139706,10377936.0
1803,MG,MAR DE ESPANHA,1.0,3139805,14176336.0
1804,MG,MARIA DA FE,1.0,3139904,18844380.0
1805,MG,MARIANA,3.0,3140001,72931025.0
1806,MG,MARILAC,1.0,3140100,8144891.0
1807,MG,MARIO CAMPOS,1.0,3140159,21460152.0
1808,MG,MARIPA DE MINAS,0.0,3140209,3573425.0
1809,MG,MARLIERIA,1.0,3140308,5792174.0
1810,MG,MARMELOPOLIS,1.0,3140407,5207064.0
1811,MG,MARTINHO CAMPOS,1.0,3140506,17480370.0
1812,MG,MARTINS SOARES,1.0,3140530,14355893.0
1813,MG,MATA VERDE,1.0,3140555,15099492.0
1814,MG,MATERLANDIA,1.0,3140605,7190523.0
1815,MG,MATEUS LEME,2.0,3140704,48619434.0
1816,MG,MATIAS BARBOSA,1.0,3140803,16444391.0
1817,MG,MATIAS CARDOSO,1.0,3140852,13600468.0
1818,MG,MATIPO,1.0,3140902,31408912.0
1819,MG,MATO VERDE,1.0,3141009,21494880.0
1820,MG,MATOZINHOS,2.0,3141108,46767879.0
1821,MG,MATUTINA,1.0,3141207,4424386.0
1822,MG,MEDEIROS,0.0,3141306,4321922.0
1823,MG,MEDINA,1.0,3141405,30532212.0
1824,MG,MENDES PIMENTEL,0.0,3141504,9513518.0
1825,MG,MERCES,1.0,3141603,14506974.0
1826,MG,MESQUITA,1.0,3141702,6890520.0
1827,MG,MINAS NOVAS,1.0,3141801,36180023.0
1828,MG,MINDURI,1.0,3141900,4553912.0
1829,MG,MIRABELA,1.0,3142007,19582459.0
1830,MG,MIRADOURO,1.0,3142106,13197524.0
1831,MG,MIRAI,1.0,3142205,14601675.0
1832,MG,MIRAVANIA,1.0,3142254,6337999.0
1833,MG,MOEDA,1.0,3142304,7156311.0
1834,MG,MOEMA,1.0,3142403,11764117.0
1835,MG,MONJOLOS,1.0,3142502,2769117.0
1836,MG,MONSENHOR PAULO,1.0,3142601,10767568.0
1837,MG,MONTALVANIA,1.0,3142700,22590138.0
1838,MG,MONTE ALEGRE DE MINAS,1.0,3142809,26476055.0
1839,MG,MONTE AZUL,1.0,3142908,32729582.0
1840,MG,MONTE BELO,1.0,3143005,16663476.0
1841,MG,MONTE CARMELO,2.0,3143104,62072063.0
1842,MG,MONTE FORMOSO,0.0,3143153,6219680.0
1843,MG,MONTE SANTO DE MINAS,1.0,3143203,23912029.0
1844,MG,MONTES CLAROS,22.0,3143302,538647119.0
1845,MG,MONTE SIAO,1.0,3143401,34360528.0
1846,MG,MONTEZUMA,1.0,3143450,9690762.0
1847,MG,MORADA NOVA DE MINAS,1.0,3143500,9989818.0
1848,MG,MORRO DA GARCA,1.0,3143609,2803946.0
1849,MG,MORRO DO PILAR,1.0,3143708,5142109.0
1850,MG,MUNHOZ,1.0,3143807,11436152.0
1851,MG,MURIAE,7.0,3143906,128775876.0
1852,MG,MUTUM,1.0,3144003,40397081.0
1853,MG,MUZAMBINHO,2.0,3144102,28864794.0
1854,MG,NACIP RAYDAN,1.0,3144201,4350509.0
1855,MG,NANUQUE,2.0,3144300,54727692.0
1856,MG,NAQUE,1.0,3144359,9863418.0
1857,MG,NATALANDIA,1.0,3144375,5202275.0
1858,MG,NATERCIA,1.0,3144409,5921723.0
1859,MG,NAZARENO,1.0,3144508,11470475.0
1860,MG,NEPOMUCENO,2.0,3144607,32771842.0
1861,MG,NINHEIRA,1.0,3144656,14532322.0
1862,MG,NOVA BELEM,1.0,3144672,6135842.0
1863,MG,NOVA ERA,1.0,3144706,22007067.0
1864,MG,NOVA LIMA,5.0,3144805,89065482.0
1865,MG,NOVA MODICA,1.0,3144904,6589997.0
1866,MG,NOVA PONTE,1.0,3145000,16038505.0
1867,MG,NOVA PORTEIRINHA,1.0,3145059,11349719.0
1868,MG,NOVA RESENDE,1.0,3145109,19803041.0
1869,MG,NOVA SERRANA,4.0,3145208,146697643.0
1870,MG,NOVO CRUZEIRO,2.0,3145307,43169524.0
1871,MG,NOVO ORIENTE DE MINAS,1.0,3145356,16102588.0
1872,MG,NOVORIZONTE,1.0,3145372,7127423.0
1873,MG,OLARIA,1.0,3145406,2558774.0
1874,MG,OLHOS-D'AGUA,0.0,3145455,9133638.0
1875,MG,OLIMPIO NORONHA,1.0,3145505,3784503.0
1876,MG,OLIVEIRA,3.0,3145604,46058772.0
1877,MG,OLIVEIRA FORTES,0.0,3145703,2090184.0
1878,MG,ONCA DE PITANGUI,1.0,3145802,3831961.0
1879,MG,ORATORIOS,1.0,3145851,5505373.0
1880,MG,ORIZANIA,1.0,3145877,13442369.0
1881,MG,OURO BRANCO,2.0,3145901,40730805.0
1882,MG,OURO FINO,2.0,3146008,38207994.0
1883,MG,OURO PRETO,4.0,3146107,95642703.0
1884,MG,OURO VERDE DE MINAS,1.0,3146206,12778560.0
1885,MG,PADRE CARVALHO,1.0,3146255,7453550.0
1886,MG,PADRE PARAISO,1.0,3146305,29650121.0
1887,MG,PAINEIRAS,1.0,3146404,6596529.0
1888,MG,PAINS,1.0,3146503,8271040.0
1889,MG,PAI PEDRO,1.0,3146552,8646632.0
1890,MG,PAIVA,1.0,3146602,2097972.0
1891,MG,PALMA,1.0,3146701,8436003.0
1892,MG,PALMOPOLIS,1.0,3146750,11505986.0
1893,MG,PAPAGAIOS,1.0,3146909,21131593.0
1894,MG,PARACATU,4.0,3147006,113830129.0
1895,MG,PARA DE MINAS,6.0,3147105,96234813.0
1896,MG,PARAGUACU,1.0,3147204,24376914.0
1897,MG,PARAISOPOLIS,1.0,3147303,24377888.0
1898,MG,PARAOPEBA,2.0,3147402,31904423.0
1899,MG,PASSABEM,0.0,3147501,2075929.0
1900,MG,PASSA QUATRO,1.0,3147600,19631914.0
1901,MG,PASSA TEMPO,1.0,3147709,10010313.0
1902,MG,PASSA-VINTE,1.0,3147808,2740782.0
1903,MG,PASSOS,7.0,3147907,128890942.0
1904,MG,PATIS,1.0,3147956,8079528.0
1905,MG,PATOS DE MINAS,9.0,3148004,162741955.0
1906,MG,PATROCINIO,6.0,3148103,101060390.0
1907,MG,PATROCINIO DO MURIAE,1.0,3148202,8219971.0
1908,MG,PAULA CANDIDO,1.0,3148301,11910067.0
1909,MG,PAULISTAS,1.0,3148400,7091766.0
1910,MG,PAVAO,1.0,3148509,11582937.0
1911,MG,PECANHA,1.0,3148608,24785594.0
1912,MG,PEDRA AZUL,1.0,3148707,36522417.0
1913,MG,PEDRA BONITA,1.0,3148756,12858371.0
1914,MG,PEDRA DO ANTA,1.0,3148806,4773029.0
1915,MG,PEDRA DO INDAIA,1.0,3148905,4613571.0
1916,MG,PEDRA DOURADA,0.0,3149002,4696091.0
1917,MG,PEDRALVA,1.0,3149101,14394665.0
1918,MG,PEDRAS DE MARIA DA CRUZ,1.0,3149150,14028969.0
1919,MG,PEDRINOPOLIS,1.0,3149200,3757314.0
1920,MG,PEDRO LEOPOLDO,3.0,3149309,70128238.0
1921,MG,PEDRO TEIXEIRA,1.0,3149408,2920780.0
1922,MG,PEQUERI,0.0,3149507,3527731.0
1923,MG,PEQUI,1.0,3149606,5904685.0
1924,MG,PERDIGAO,1.0,3149705,15565784.0
1925,MG,PERDIZES,1.0,3149804,17250736.0
1926,MG,PERDOES,1.0,3149903,24049976.0
1927,MG,PERIQUITO,0.0,3149952,10461825.0
1928,MG,PESCADOR,1.0,3150000,6775165.0
1929,MG,PIAU,1.0,3150109,3828999.0
1930,MG,PIEDADE DE CARATINGA,1.0,3150158,17670878.0
1931,MG,PIEDADE DE PONTE NOVA,1.0,3150208,4384981.0
1932,MG,PIEDADE DO RIO GRANDE,1.0,3150307,5662929.0
1933,MG,PIEDADE DOS GERAIS,1.0,3150406,8387720.0
1934,MG,PIMENTA,1.0,3150505,11822057.0
1935,MG,PINGO-D'AGUA,0.0,3150539,6934414.0
1936,MG,PINTOPOLIS,0.0,3150570,11308680.0
1937,MG,PIRACEMA,1.0,3150604,9111329.0
1938,MG,PIRAJUBA,1.0,3150703,5861870.0
1939,MG,PIRANGA,1.0,3150802,20623694.0
1940,MG,PIRANGUCU,1.0,3150901,7242773.0
1941,MG,PIRANGUINHO,1.0,3151008,10587932.0
1942,MG,PIRAPETINGA,1.0,3151107,16313694.0
1943,MG,PIRAPORA,3.0,3151206,75340685.0
1944,MG,PIRAUBA,1.0,3151305,14547779.0
1945,MG,PITANGUI,2.0,3151404,33975972.0
1946,MG,PIUMHI,2.0,3151503,41807472.0
1947,MG,PLANURA,1.0,3151602,13806301.0
1948,MG,POCO FUNDO,1.0,3151701,21062948.0
1949,MG,POCOS DE CALDAS,11.0,3151800,171370860.0
1950,MG,POCRANE,1.0,3151909,15641940.0
1951,MG,POMPEU,2.0,3152006,44176318.0
1952,MG,PONTE NOVA,6.0,3152105,65736137.0
1953,MG,PONTO CHIQUE,1.0,3152131,6370280.0
1954,MG,PONTO DOS VOLANTES,1.0,3152170,16329926.0
1955,MG,PORTEIRINHA,2.0,3152204,59721455.0
1956,MG,PORTO FIRME,1.0,3152303,16869585.0
1957,MG,POTE,1.0,3152402,23586880.0
1958,MG,POUSO ALEGRE,11.0,3152501,160269213.0
1959,MG,POUSO ALTO,1.0,3152600,8653679.0
1960,MG,PRADOS,1.0,3152709,10468387.0
1961,MG,PRATA,1.0,3152808,35382887.0
1962,MG,PRATAPOLIS,1.0,3152907,9929917.0
1963,MG,PRATINHA,1.0,3153004,4719964.0
1964,MG,PRESIDENTE BERNARDES,1.0,3153103,6973233.0
1965,MG,PRESIDENTE JUSCELINO,1.0,3153202,4404418.0
1966,MG,PRESIDENTE KUBITSCHEK,1.0,3153301,3705608.0
1967,MG,PRESIDENTE OLEGARIO,1.0,3153400,21509312.0
1968,MG,ALTO JEQUITIBA,1.0,3153509,11115988.0
1969,MG,PRUDENTE DE MORAIS,1.0,3153608,14094498.0
1970,MG,QUARTEL GERAL,1.0,3153707,3991087.0
1971,MG,QUELUZITO,1.0,3153806,2262607.0
1972,MG,RAPOSOS,1.0,3153905,16328048.0
1973,MG,RAUL SOARES,1.0,3154002,31233745.0
1974,MG,RECREIO,1.0,3154101,12527800.0
1975,MG,REDUTO,0.0,3154150,11509159.0
1976,MG,RESENDE COSTA,1.0,3154200,14764270.0
1977,MG,RESPLENDOR,1.0,3154309,24386767.0
1978,MG,RESSAQUINHA,1.0,3154408,6731566.0
1979,MG,RIACHINHO,1.0,3154457,11854251.0
1980,MG,RIACHO DOS MACHADOS,1.0,3154507,13476647.0
1981,MG,RIBEIRAO DAS NEVES,12.0,3154606,445330124.0
1982,MG,RIBEIRAO VERMELHO,1.0,3154705,4576276.0
1983,MG,RIO ACIMA,1.0,3154804,12735441.0
1984,MG,RIO CASCA,1.0,3154903,16852169.0
1985,MG,RIO DOCE,1.0,3155009,2893352.0
1986,MG,RIO DO PRADO,1.0,3155108,7832550.0
1987,MG,RIO ESPERA,1.0,3155207,7888923.0
1988,MG,RIO MANSO,1.0,3155306,7433165.0
1989,MG,RIO NOVO,1.0,3155405,10845851.0
1990,MG,RIO PARANAIBA,1.0,3155504,18154035.0
1991,MG,RIO PARDO DE MINAS,1.0,3155603,43403606.0
1992,MG,RIO PIRACICABA,1.0,3155702,17664159.0
1993,MG,RIO POMBA,1.0,3155801,22756359.0
1994,MG,RIO PRETO,1.0,3155900,8314137.0
1995,MG,RIO VERMELHO,1.0,3156007,18504030.0
1996,MG,RITAPOLIS,1.0,3156106,6700243.0
1997,MG,ROCHEDO DE MINAS,1.0,3156205,3308616.0
1998,MG,RODEIRO,1.0,3156304,9910631.0
1999,MG,ROMARIA,1.0,3156403,3729946.0
2000,MG,ROSARIO DA LIMEIRA,1.0,3156452,7409644.0
2001,MG,RUBELITA,0.0,3156502,9847587.0
2002,MG,RUBIM,1.0,3156601,13877386.0
2003,MG,SABARA,5.0,3156700,157813767.0
2004,MG,SABINOPOLIS,1.0,3156809,21697655.0
2005,MG,SACRAMENTO,1.0,3156908,27362303.0
2006,MG,SALINAS,2.0,3157005,60906219.0
2007,MG,SALTO DA DIVISA,1.0,3157104,9446894.0
2008,MG,SANTA BARBARA,1.0,3157203,33879820.0
2009,MG,SANTA BARBARA DO LESTE,1.0,3157252,14774448.0
2010,MG,SANTA BARBARA DO MONTE VERDE,1.0,3157278,4433282.0
2011,MG,SANTA BARBARA DO TUGURIO,1.0,3157302,5834046.0
2012,MG,SANTA CRUZ DE MINAS,1.0,3157336,10939652.0
2013,MG,SANTA CRUZ DE SALINAS,1.0,3157377,6124248.0
2014,MG,SANTA CRUZ DO ESCALVADO,1.0,3157401,6068348.0
2015,MG,SANTA EFIGENIA DE MINAS,1.0,3157500,8310090.0
2016,MG,SANTA FE DE MINAS,1.0,3157609,5759030.0
2017,MG,SANTA HELENA DE MINAS,1.0,3157658,10180588.0
2018,MG,SANTA JULIANA,1.0,3157708,16194170.0
2019,MG,SANTA LUZIA,5.0,3157807,297425705.0
2020,MG,SANTA MARGARIDA,1.0,3157906,27938787.0
2021,MG,SANTA MARIA DE ITABIRA,1.0,3158003,11488080.0
2022,MG,SANTA MARIA DO SALTO,0.0,3158102,7769257.0
2023,MG,SANTA MARIA DO SUACUI,1.0,3158201,20122920.0
2024,MG,SANTANA DA VARGEM,1.0,3158300,8156365.0
2025,MG,SANTANA DE CATAGUASES,1.0,3158409,4680630.0
2026,MG,SANTANA DE PIRAPAMA,1.0,3158508,11392321.0
2027,MG,SANTANA DO DESERTO,1.0,3158607,5019117.0
2028,MG,SANTANA DO GARAMBEU,1.0,3158706,3165163.0
2029,MG,SANTANA DO JACARE,1.0,3158805,6220797.0
2030,MG,SANTANA DO MANHUACU,1.0,3158904,14877644.0
2031,MG,SANTANA DO PARAISO,1.0,3158953,47243549.0
2032,MG,SANTANA DO RIACHO,1.0,3159001,8508481.0
2033,MG,SANTANA DOS MONTES,1.0,3159100,5196606.0
2034,MG,SANTA RITA DE CALDAS,1.0,3159209,11379128.0
2035,MG,SANTA RITA DE JACUTINGA,1.0,3159308,7090783.0
2036,MG,SANTA RITA DE MINAS,1.0,3159357,9947644.0
2037,MG,SANTA RITA DE IBITIPOCA,1.0,3159407,4697849.0
2038,MG,SANTA RITA DO ITUETO,1.0,3159506,10154291.0
2039,MG,SANTA RITA DO SAPUCAI,2.0,3159605,41319744.0
2040,MG,SANTA ROSA DA SERRA,1.0,3159704,4730228.0
2041,MG,SANTA VITORIA,1.0,3159803,24084651.0
2042,MG,SANTO ANTONIO DO AMPARO,1.0,3159902,22705058.0
2043,MG,SANTO ANTONIO DO AVENTUREIRO,1.0,3160009,5454458.0
2044,MG,SANTO ANTONIO DO GRAMA,1.0,3160108,5604100.0
2045,MG,SANTO ANTONIO DO ITAMBE,1.0,3160207,6272309.0
2046,MG,SANTO ANTONIO DO JACINTO,1.0,3160306,18579233.0
2047,MG,SANTO ANTONIO DO MONTE,2.0,3160405,34636025.0
2048,MG,SANTO ANTONIO DO RETIRO,1.0,3160454,11927070.0
2049,MG,SANTO ANTONIO DO RIO ABAIXO,1.0,3160504,2752283.0
2050,MG,SANTO HIPOLITO,1.0,3160603,4089037.0
2051,MG,SANTOS DUMONT,3.0,3160702,55204668.0
2052,MG,SAO BENTO ABADE,1.0,3160801,6226803.0
2053,MG,SAO BRAS DO SUACUI,1.0,3160900,4487248.0
2054,MG,SAO DOMINGOS DAS DORES,1.0,3160959,9433041.0
2055,MG,SAO DOMINGOS DO PRATA,1.0,3161007,21176550.0
2056,MG,SAO FELIX DE MINAS,0.0,3161056,6002677.0
2057,MG,SAO FRANCISCO,2.0,3161106,86294409.0
2058,MG,SAO FRANCISCO DE PAULA,1.0,3161205,7996789.0
2059,MG,SAO FRANCISCO DE SALES,1.0,3161304,7255063.0
2060,MG,SAO FRANCISCO DO GLORIA,1.0,3161403,6986236.0
2061,MG,SAO GERALDO,1.0,3161502,11058676.0
2062,MG,SAO GERALDO DA PIEDADE,1.0,3161601,6774523.0
2063,MG,SAO GERALDO DO BAIXIO,1.0,3161650,5611246.0
2064,MG,SAO GONCALO DO ABAETE,0.0,3161700,7673146.0
2065,MG,SAO GONCALO DO PARA,0.0,3161809,13280251.0
2066,MG,SAO GONCALO DO RIO ABAIXO,1.0,3161908,12683317.0
2067,MG,SAO GONCALO DO SAPUCAI,2.0,3162005,28394413.0
2068,MG,SAO GOTARDO,2.0,3162104,47775966.0
2069,MG,SAO JOAO BATISTA DO GLORIA,1.0,3162203,9291966.0
2070,MG,SAO JOAO DA LAGOA,1.0,3162252,7643831.0
2071,MG,SAO JOAO DA MATA,1.0,3162302,4532873.0
2072,MG,SAO JOAO DA PONTE,0.0,3162401,38352858.0
2073,MG,SAO JOAO DAS MISSOES,1.0,3162450,17173342.0
2074,MG,SAO JOAO DEL REI,10.0,3162500,111787105.0
2075,MG,SAO JOAO DO MANHUACU,1.0,3162559,20107221.0
2076,MG,SAO JOAO DO MANTENINHA,1.0,3162575,9032574.0
2077,MG,SAO JOAO DO ORIENTE,1.0,3162609,14347554.0
2078,MG,SAO JOAO DO PACUI,1.0,3162658,6460976.0
2079,MG,SAO JOAO DO PARAISO,1.0,3162708,29197112.0
2080,MG,SAO JOAO EVANGELISTA,1.0,3162807,25468362.0
2081,MG,SAO JOAO NEPOMUCENO,1.0,3162906,31321958.0
2082,MG,SAO JOAQUIM DE BICAS,1.0,3162922,43630008.0
2083,MG,SAO JOSE DA BARRA,1.0,3162948,8998355.0
2084,MG,SAO JOSE DA LAPA,2.0,3162955,31000059.0
2085,MG,SAO JOSE DA SAFIRA,1.0,3163003,7617002.0
2086,MG,SAO JOSE DA VARGINHA,1.0,3163102,5357992.0
2087,MG,SAO JOSE DO ALEGRE,1.0,3163201,5640031.0
2088,MG,SAO JOSE DO DIVINO,1.0,3163300,7072901.0
2089,MG,SAO JOSE DO GOIABAL,1.0,3163409,7520389.0
2090,MG,SAO JOSE DO JACURI,1.0,3163508,10177302.0
2091,MG,SAO JOSE DO MANTIMENTO,1.0,3163607,4726589.0
2092,MG,SAO LOURENCO,4.0,3163706,54571481.0
2093,MG,SAO MIGUEL DO ANTA,1.0,3163805,9834613.0
2094,MG,SAO PEDRO DA UNIAO,1.0,3163904,7252956.0
2095,MG,SAO PEDRO DOS FERROS,1.0,3164001,8807334.0
2096,MG,SAO PEDRO DO SUACUI,1.0,3164100,8271188.0
2097,MG,SAO ROMAO,1.0,3164209,12583711.0
2098,MG,SAO ROQUE DE MINAS,1.0,3164308,8804394.0
2099,MG,SAO SEBASTIAO DA BELA VISTA,1.0,3164407,6724814.0
2100,MG,SAO SEBASTIAO DA VARGEM ALEGRE,1.0,3164431,4378549.0
2101,MG,SAO SEBASTIAO DO ANTA,1.0,3164472,12573192.0
2102,MG,SAO SEBASTIAO DO MARANHAO,1.0,3164506,13875009.0
2103,MG,SAO SEBASTIAO DO OESTE,1.0,3164605,8202882.0
2104,MG,SAO SEBASTIAO DO PARAISO,4.0,3164704,73452452.0
2105,MG,SAO SEBASTIAO DO RIO PRETO,0.0,3164803,1917625.0
2106,MG,SAO SEBASTIAO DO RIO VERDE,1.0,3164902,2483776.0
2107,MG,SAO TIAGO,1.0,3165008,13820483.0
2108,MG,SAO TOMAS DE AQUINO,1.0,3165107,7779082.0
2109,MG,SAO THOME DAS LETRAS,1.0,3165206,12083703.0
2110,MG,SAO VICENTE DE MINAS,1.0,3165305,8452419.0
2111,MG,SAPUCAI-MIRIM,1.0,3165404,9086189.0
2112,MG,SARDOA,1.0,3165503,9723043.0
2113,MG,SARZEDO,1.0,3165537,40913367.0
2114,MG,SETUBINHA,1.0,3165552,15607130.0
2115,MG,SEM-PEIXE,1.0,3165560,3176654.0
2116,MG,SENADOR AMARAL,0.0,3165578,12152259.0
2117,MG,SENADOR CORTES,1.0,3165602,2598654.0
2118,MG,SENADOR FIRMINO,1.0,3165701,10313180.0
2119,MG,SENADOR JOSE BENTO,1.0,3165800,2251598.0
2120,MG,SENADOR MODESTINO GONCALVES,1.0,3165909,6635566.0
2121,MG,SENHORA DE OLIVEIRA,1.0,3166006,8185902.0
2122,MG,SENHORA DO PORTO,1.0,3166105,4460792.0
2123,MG,SENHORA DOS REMEDIOS,1.0,3166204,15702750.0
2124,MG,SERICITA,1.0,3166303,13138622.0
2125,MG,SERITINGA,1.0,3166402,1919116.0
2126,MG,SERRA AZUL DE MINAS,1.0,3166501,6646999.0
2127,MG,SERRA DA SAUDADE,1.0,3166600,849871.0
2128,MG,SERRA DOS AIMORES,1.0,3166709,11054999.0
2129,MG,SERRA DO SALITRE,1.0,3166808,16077175.0
2130,MG,SERRANIA,1.0,3166907,10105907.0
2131,MG,SERRANOPOLIS DE MINAS,0.0,3166956,5945127.0
2132,MG,SERRANOS,1.0,3167004,3215073.0
2133,MG,SERRO,1.0,3167103,28156729.0
2134,MG,SETE LAGOAS,15.0,3167202,272555164.0
2135,MG,SILVEIRANIA,1.0,3167301,3259574.0
2136,MG,SILVIANOPOLIS,1.0,3167400,6797828.0
2137,MG,SIMAO PEREIRA,1.0,3167509,3912404.0
2138,MG,SIMONESIA,1.0,3167608,36296193.0
2139,MG,SOBRALIA,1.0,3167707,10104113.0
2140,MG,SOLEDADE DE MINAS,1.0,3167806,7000027.0
2141,MG,TABULEIRO,1.0,3167905,5726389.0
2142,MG,TAIOBEIRAS,2.0,3168002,51440213.0
2143,MG,TAPARUBA,1.0,3168051,6150346.0
2144,MG,TAPIRA,1.0,3168101,4566758.0
2145,MG,TAPIRAI,1.0,3168200,1748117.0
2146,MG,TAQUARACU DE MINAS,1.0,3168309,6450417.0
2147,MG,TARUMIRIM,1.0,3168408,21190930.0
2148,MG,TEIXEIRAS,1.0,3168507,15633399.0
2149,MG,TEOFILO OTONI,7.0,3168606,200211075.0
2150,MG,TIMOTEO,6.0,3168705,88369648.0
2151,MG,TIRADENTES,1.0,3168804,11463648.0
2152,MG,TIROS,1.0,3168903,10027874.0
2153,MG,TOCANTINS,1.0,3169000,22138251.0
2154,MG,TOCOS DO MOJI,1.0,3169059,5773288.0
2155,MG,TOLEDO,1.0,3169109,10114612.0
2156,MG,TOMBOS,0.0,3169208,12044260.0
2157,MG,TRES CORACOES,5.0,3169307,88208175.0
2158,MG,TRES MARIAS,2.0,3169356,34530838.0
2159,MG,TRES PONTAS,4.0,3169406,61335229.0
2160,MG,TUMIRITINGA,1.0,3169505,11294395.0
2161,MG,TUPACIGUARA,1.0,3169604,36073637.0
2162,MG,TURMALINA,1.0,3169703,28865215.0
2163,MG,TURVOLANDIA,1.0,3169802,7148875.0
2164,MG,UBA,7.0,3169901,114969398.0
2165,MG,UBAI,1.0,3170008,18376465.0
2166,MG,UBAPORANGA,1.0,3170057,19617392.0
2167,MG,UBERABA,21.0,3170107,359681593.0
2168,MG,UBERLANDIA,38.0,3170206,812789026.0
2169,MG,UMBURATIBA,1.0,3170305,4607901.0
2170,MG,UNAI,6.0,3170404,112727127.0
2171,MG,UNIAO DE MINAS,1.0,3170438,5044876.0
2172,MG,URUANA DE MINAS,1.0,3170479,5685175.0
2173,MG,URUCANIA,1.0,3170503,11774620.0
2174,MG,URUCUIA,1.0,3170529,14907991.0
2175,MG,VARGEM ALEGRE,1.0,3170578,10500499.0
2176,MG,VARGEM BONITA,1.0,3170602,2814400.0
2177,MG,VARGEM GRANDE DO RIO PARDO,1.0,3170651,6266678.0
2178,MG,VARGINHA,9.0,3170701,138015717.0
2179,MG,VARJAO DE MINAS,1.0,3170750,8287126.0
2180,MG,VARZEA DA PALMA,2.0,3170800,49650067.0
2181,MG,VARZELANDIA,1.0,3170909,32499861.0
2182,MG,VAZANTE,1.0,3171006,22280325.0
2183,MG,VERDELANDIA,1.0,3171030,11745455.0
2184,MG,VEREDINHA,1.0,3171071,7739366.0
2185,MG,VERISSIMO,1.0,3171105,4080772.0
2186,MG,VERMELHO NOVO,1.0,3171154,8086193.0
2187,MG,VESPASIANO,5.0,3171204,154302258.0
2188,MG,VICOSA,6.0,3171303,103436672.0
2189,MG,VIEIRAS,1.0,3171402,5836464.0
2190,MG,MATHIAS LOBATO,1.0,3171501,4637958.0
2191,MG,VIRGEM DA LAPA,1.0,3171600,18674748.0
2192,MG,VIRGINIA,1.0,3171709,14891445.0
2193,MG,VIRGINOPOLIS,1.0,3171808,15175515.0
2194,MG,VIRGOLANDIA,1.0,3171907,8568497.0
2195,MG,VISCONDE DO RIO BRANCO,2.0,3172004,42599792.0
2196,MG,VOLTA GRANDE,1.0,3172103,7403866.0
2197,MG,WENCESLAU BRAZ,1.0,3172202,2849218.0
2198,MS,AGUA CLARA,1.0,5000203,20569543.0
2199,MS,ALCINOPOLIS,1.0,5000252,6721848.0
2200,MS,AMAMBAI,2.0,5000609,53147312.0
2201,MS,ANASTACIO,1.0,5000708,36415730.0
2202,MS,ANAURILANDIA,1.0,5000807,9539587.0
2203,MS,ANGELICA,1.0,5000856,14858639.0
2204,MS,ANTONIO JOAO,1.0,5000906,15508334.0
