"CO_NBM";"CO_NCM"
"1302190300";"13021990"
"1302190500";"13021920"
"1302190600";"13021990"
"1302190800";"13021930"
"1302199900";"13021990"
"2846909900";"28469090"
"2903401003";"29034543"
"2903590600";"29035990"
"2903690500";"29036914"
"2903690600";"29036931"
"2903690900";"29036916"
"2903691100";"29036919"
"2903691201";"29036915"
"1513110000";"15131100"
"1514109900";"15141000"
"1515290000";"15152900"
"1515300100";"15153000"
"1516100101";"15161000"
"1516109900";"15161000"
"1516209900";"15162000"
"1517909900";"15179000"
"1518000199";"15180000"
"2836930000";"28369919"
"2849900100";"28499090"
"2849900200";"28499090"
"2851000400";"28510090"
"2851000600";"28510020"
"2901109900";"29011000"
"2901290600";"29012900"
"2902190100";"29021910"
"2902191300";"29021990"
"2902199900";"29021990"
"2902500000";"29025000"
"2902900200";"29029090"
"2902900300";"29029090"
"2902901200";"29029090"
"2903190100";"29031910"
"2903210000";"29032100"
"2903290100";"29032900"
"2903300101";"29033019"
"2903300399";"29033039"
"2903400101";"29034200"
"2903400199";"29034911"
"4421900400";"44219000"
"4421900500";"44219000"
"4501900100";"45019000"
"4502000200";"45020000"
"4601910000";"46019100"
"4602109900";"46021000"
"4704290000";"47042900"
"4706100000";"47061000"
"4706920100";"47069200"
"4706939900";"47069300"
"4707100000";"47071000"
"4802300000";"48023010"
"4802520100";"48025290"
"4802530100";"48025390"
"4803000100";"48030010"
"2838000100";"28380090"
"2839900299";"28399040"
"2839900600";"28399090"
"2841500500";"28415019"
"2841700200";"28417020"
"2843100100";"28431000"
"2843210000";"28432100"
"2843900299";"28439000"
"2843900500";"28439000"
"2844300299";"28443000"
"2844309900";"28443000"
"2938100100";"29381000"
"2938900100";"29389090"
"2941209900";"29412090"
"2941300199";"29413090"
"2941901501";"29419036"
"2941902199";"29419039"
"2941902703";"29419039"
"2941902799";"29419039"
"2941903901";"29413031"
"2941904003";"29419059"
"2941909900";"29419099"
"2942000100";"29420000"
"1703109999";"17031000"
"1703909901";"17039000"
"1801000100";"18010000"
"1803209900";"18032000"
"1806200300";"18062000"
"1806900300";"18069000"
"1806900400";"18069000"
"1806900500";"18069000"
"1901209900";"19012000"
"1901900201";"19019020"
"2938900200";"29389090"
"2938900800";"29389090"
"2939101300";"29391013"
"2939102099";"29391019"
"2939109900";"29391090"
"2939210200";"29392100"
"2939290101";"29392900"
"2939400200";"29394100"
"2939400300";"29394100"
"2939600401";"29396949"
"2939600600";"29396990"
"2939600700";"29396300"
"2939900101";"29399090"
"2939900400";"29399090"
"2939900500";"29399020"
"2939901600";"29399090"
"2939909900";"29399090"
"4408900210";"44089000"
"4408900216";"44089000"
"4409100300";"44091000"
"4409209900";"44092000"
"4410109999";"44101900"
"4411110100";"44111100"
"4412119900";"44121300"
"4412120100";"44121400"
"4412190100";"44121900"
"4412210100";"44122300"
"4412910100";"44129300"
"4413000200";"44130000"
"4415200100";"44152000"
"4416000199";"44160010"
"4416000200";"44160010"
"4417000101";"44170090"
"4418300000";"44183000"
"4418500000";"44185000"
"2905170100";"29051710"
"2905170300";"29051730"
"2905190100";"29051911"
"2905390400";"29053990"
"2905390500";"29053930"
"2905410000";"29054100"
"2905500400";"29055010"
"2905500800";"29055090"
"2905509900";"29055090"
"2906110100";"29061100"
"2906130200";"29061300"
"2906290300";"29062920"
"2906290400";"29062990"
"2906299900";"29062990"
"2907120000";"29071200"
"2907190700";"29071990"
"2907220000";"29072200"
"2907290200";"29072900"
"2907291300";"29145020"
"2908100201";"29081016"
"2908100401";"29081013"
"2908100499";"29081014"
"2908900399";"29089019"
"2908900401";"29089012"
"3004200400";"30042021"
"4405000000";"44050000"
"4407230201";"44072410"
"4407230299";"44072490"
"4407990201";"44072910"
"4407990207";"44079990"
"4407990212";"44079990"
"4407990301";"44072490"
"4407990302";"44079990"
"4407990303";"44072920"
"4408100199";"44081090"
"4408100299";"44081090"
"4408100300";"44081010"
"1519209905";"38237030"
"1519309999";"38237090"
"1521900201";"15219011"
"1521900202";"15219019"
"1522000201";"15220000"
"1602200100";"16022000"
"1602209900";"16022000"
"1602319900";"16023100"
"1602390200";"16023900"
"1602420000";"16024200"
"1602509901";"16025000"
"1603000299";"16030000"
"1604130100";"16041310"
"1604190000";"16041900"
"3004200600";"30042069"
"3004201300";"30042029"
"3004399900";"30043990"
"3004400100";"30044010"
"3004900299";"30049099"
"3004900499";"30049099"
"3004900799";"30049099"
"3004901000";"30049099"
"3004901101";"30049019"
"3004909900";"30049099"
"3005900300";"30059019"
"3006500000";"30065000"
"3102210000";"31022100"
"1207100000";"12071090"
"1207910000";"12079190"
"1209190000";"12091900"
"1210200100";"12102010"
"1211900100";"12119090"
"1211901301";"12119090"
"1211901399";"12119090"
"1212999900";"12129900"
"1301909900";"13019000"
"1401100000";"14011000"
"2903401005";"29034545"
"2903401007";"29034547"
"2903690400";"29036923"
"2903691000";"29036919"
"2903691300";"29036919"
"2903691500";"29036990"
"2904200400";"29042060"
"2904200800";"29042070"
"2904900201";"29049012"
"2904900304";"29049029"
"2905130000";"29051300"
"2905140300";"29051430"
"3001200000";"30012090"
"3105300100";"31053010"
"3105600000";"31056000"
"3201100000";"32011000"
"3202100000";"32021000"
"3204110000";"32041100"
"3204150100";"32041590"
"3204159900";"32041590"
"3204170000";"32041700"
"3205000000";"32050000"
"3206100101";"32061990"
"3206420100";"32064210"
"3208900000";"32089010"
"2201100399";"22011000"
"2202100299";"22021000"
"2202100302";"22021000"
"2202100499";"22021000"
"2202100699";"22021000"
"2202101599";"22021000"
"2202101700";"22021000"
"2202109900";"22021000"
"2921190203";"29211923"
"2921190399";"29211939"
"2921199999";"29211990"
"2921210100";"29212100"
"2921290101";"29212910"
"2921430100";"29214311"
"2921490102";"29214929"
"2921490202";"29214990"
"2921490700";"29214990"
"2921510101";"29215119"
"2921510299";"29215120"
"2921590199";"29215919"
"2921590200";"29215990"
"2922190100";"29221921"
"2922190600";"29221919"
"2922190900";"29221911"
"2922210000";"29222100"
"2922220300";"29222290"
"2922290900";"29222990"
"2922300200";"29223090"
"2922300300";"29223090"
"3916900300";"39169010"
"3917109900";"39171029"
"3917230000";"39172300"
"3917400200";"39174090"
"3919900100";"39199000"
"3920519900";"39205100"
"3920730100";"39207310"
"3920940000";"39209400"
"3921900599";"39219019"
"3923210200";"39232110"
"3923290200";"39232910"
"4804520000";"48045200"
"4805210000";"48052100"
"4805400000";"48054000"
"4805600100";"48056000"
"4805709900";"48057090"
"4807990000";"48079000"
"4809100000";"48091000"
"4810110200";"48101100"
"4810110500";"48101100"
"4810120200";"48101290"
"4810290300";"48102900"
"4811310100";"48113113"
"2915700200";"29157020"
"2915700399";"29157039"
"2916150101";"29161519"
"2916310100";"29163110"
"2916310299";"29163139"
"2916390100";"29163910"
"3817100200";"38171000"
"3823200100";"38242010"
"3823300000";"38243000"
"3823900399";"38249043"
"3823900499";"38249039"
"3823909903";"38249077"
"3823909925";"38249026"
"3904220000";"39042200"
"0507909900";"05079000"
"0510000301";"05100010"
"0511910300";"05119190"
"0511990400";"05119930"
"0601109900";"06011000"
"0602409900";"06024000"
"0602910000";"06029010"
"0602990104";"06029082"
"0706900000";"07069000"
"0708100000";"07081000"
"0711200100";"07112010"
"2606000101";"26060012"
"2933392602";"29333200"
"2933392800";"29333929"
"2933393000";"29333939"
"2933393500";"29333939"
"2933394600";"29333949"
"2933394802";"29333942"
"2933395100";"29333919"
"2933395300";"29333919"
"2933395600";"29333919"
"2933400699";"29334013"
"2933510100";"29335100"
"2933510199";"29335100"
"2933590100";"29335915"
"2933590199";"29335915"
"2933591200";"29335992"
"2933591300";"29335919"
"2933591500";"29335922"
"2933591601";"29335919"
"2933592900";"29335942"
"2933691100";"29339091"
"2933900500";"29339029"
"2933900601";"29339012"
"2933901700";"29335999"
"2933902700";"29333912"
"2933903000";"29339054"
"2933903400";"29339053"
"2933903500";"29335999"
"4901919900";"49019100"
"4901990100";"49019900"
"4901990200";"49019900"
"4901990300";"49019900"
"4905919900";"49059100"
"4908900102";"49089000"
"4910000000";"49100000"
"4911910100";"49119100"
"4911990302";"49119900"
"5006000100";"50060000"
"5007100200";"50071010"
"5101199902";"51011900"
"9503900500";"95039090"
"9504109099";"95041099"
"9504200201";"95042000"
"9504200202";"95042000"
"9505900100";"95059000"
"9506190000";"95061900"
"9506390000";"95063900"
"9506700000";"95067000"
"9506910000";"95069100"
"9506990400";"95069900"
"9603100000";"96031000"
"9603400100";"96034090"
"9605000300";"96050000"
"8414900403";"84149033"
"8415839900";"84158300"
"8415900200";"84159000"
"8416200200";"84162090"
"8416300300";"84163000"
"8416900000";"84169000"
"8418100200";"84181000"
"8418400000";"84184000"
"8418500101";"84185090"
"8418500199";"84185090"
"8540200200";"85402020"
"8540300000";"85404000"
"8540410000";"85407100"
"8540810000";"85408100"
"8540890100";"85408910"
"8540910300";"85409190"
"8540990000";"85409900"
"8541219900";"85412190"
"8703900300";"87039000"
"8703900500";"87039000"
"8704210300";"87042110"
"8704210400";"87042110"
"8704219900";"87042190"
"8704220200";"87042210"
"8704230100";"87042310"
"8704239900";"87042390"
"8704900000";"87049000"
"8705900100";"87059000"
"8705909900";"87059000"
"8708210000";"87082100"
"8708709900";"87087090"
"8708910000";"87089100"
"8708930200";"87089300"
"5403200399";"54032090"
"5403320100";"54033200"
"5403339900";"54033300"
"5403490101";"54034900"
"7216310200";"72163100"
"7216320100";"72163200"
"7217139900";"72173090"
"7217390000";"72179000"
"7218900200";"72189100"
"7220120000";"72201210"
"7220209900";"72202090"
"7222100200";"72221910"
"7222109900";"72221990"
"8448390101";"84483919"
"8448390102";"84483911"
"8448399901";"84483991"
"6815999900";"68159990"
"6902100101";"69021011"
"6902109901";"69021090"
"6902200199";"69022010"
"6902900102";"69029020"
"6912000101";"69120000"
"6912000102";"69120000"
"7001000300";"70010000"
"7001009901";"70010000"
"5801259900";"58012500"
"7222400201";"72224010"
"5403490399";"54034900"
"5404900100";"54049000"
"5406200000";"54062000"
"5407100102";"54071011"
"5407100201";"54071029"
"5407100202";"54071021"
"5407810100";"54078100"
"7117909907";"71179000"
"7201209900";"72012000"
"7202210000";"72022100"
"7202300100";"72023000"
"7202410000";"72024100"
"8450110100";"84501100"
"8450120100";"84501200"
"8450200000";"84502010"
"8451800400";"84518000"
"8451809901";"84518000"
"8452100000";"84521000"
"8452290200";"84522929"
"8452409900";"84524000"
"8453109900";"84531090"
"8454300100";"84543010"
"9007190200";"90071900"
"9008200100";"90082010"
"9008900000";"90089000"
"9010200100";"90105090"
"9010900000";"90109090"
"9011209900";"90112020"
"9011800100";"90118090"
"9011909900";"90119090"
"9012100000";"90121010"
"9014200300";"90142090"
"9017200499";"90172000"
"5605000299";"56050020"
"7228100200";"72281090"
"7301200000";"73012000"
"7304100200";"73041090"
"7304100401";"73041090"
"7304200200";"73042110"
"7304200700";"73042190"
"8455219900";"84552190"
"8455220200";"84552210"
"8455900000";"84559000"
"8456200100";"84562010"
"8456909900";"84569100"
"8458110101";"84581110"
"8458110199";"84581110"
"8458910400";"84589100"
"8458990501";"84589900"
"8459100100";"84591000"
"8459310000";"84593100"
"8459390000";"84593900"
"8459590100";"84595900"
"8459690100";"84596900"
"8459690300";"84596900"
"9017800299";"90178010"
"9018110000";"90181100"
"9018310100";"90183190"
"9018490403";"90184999"
"9018490600";"90184999"
"9018500000";"90185000"
"9018900300";"90189010"
"8542110100";"85421310"
"8542900100";"85429020"
"8543100000";"85431100"
"8544110000";"85441100"
"8544190000";"85441990"
"8544600200";"85446000"
"8544709900";"85447090"
"8545900200";"85459010"
"5212150000";"52121500"
"5301100200";"53011000"
"5301299900";"53012990"
"7202600000";"72026000"
"7202990200";"72029990"
"7204100000";"72041000"
"7205210000";"72052100"
"7206100100";"72061000"
"7207110100";"72071190"
"7207190100";"72071900"
"7207209902";"72072000"
"7208410300";"72085100"
"8432100300";"84321000"
"8432210000";"84322100"
"8432290100";"84322900"
"8432299900";"84322900"
"8432400000";"84324000"
"9209990300";"92099900"
"9303100100";"93031000"
"9303200000";"93032000"
"9304000000";"93040000"
"9305100100";"93051000"
"9305210000";"93052100"
"9306309900";"93063000"
"9401710199";"94017100"
"9401800499";"94018000"
"9402900400";"94029090"
"8525200102";"85252079"
"8525200105";"85252061"
"8525300000";"85254000"
"8527110100";"85271200"
"8529900400";"85299020"
"8531100100";"85311010"
"8531800100";"85318000"
"8532299900";"85322990"
"8532900000";"85329000"
"8533290000";"85332900"
"8533310100";"85333110"
"8533310200";"85333190"
"8533390199";"85333910"
"5303909900";"53039090"
"5304900102";"53049000"
"5304900103";"53049000"
"5304900105";"53049000"
"5305190200";"53051900"
"5305199900";"53051900"
"5305290100";"53052900"
"5305990102";"53059919"
"5306100000";"53061000"
"5306200000";"53062000"
"5307100100";"53071010"
"5307209900";"53072090"
"5308100000";"53081000"
"5309119900";"53091100"
"5311000104";"53110000"
"5311000199";"53110000"
"5311000300";"53110000"
"7103101003";"71031000"
"7103910200";"71039100"
"8434200100";"84342010"
"8434900000";"84349000"
"8435100000";"84351000"
"8435900000";"84359000"
"8437800200";"84378090"
"8437900000";"84379000"
"8438200100";"84382010"
"8440100100";"84401011"
"8440900000";"84409000"
"8441100000";"84411090"
"8441900000";"84419000"
"8442209900";"84422000"
"8442300000";"84423000"
"8443110000";"84431100"
"8708990402";"87089900"
"8708990404";"87089900"
"8708990600";"87089900"
"8708991100";"87089900"
"6401920100";"64019200"
"6401929900";"64019200"
"6402209900";"64022000"
"6402309900";"64023000"
"6403400200";"64034000"
"6403590201";"64035900"
"6403910100";"64039100"
"6403919900";"64039100"
"6405100000";"64051010"
"6406100200";"64061000"
"6406200000";"64062000"
"6406999902";"64069990"
"6501009900";"65010000"
"6503000200";"65030000"
"6503009900";"65030000"
"6504000100";"65040010"
"6505109900";"65051000"
"6506100100";"65061000"
"6506910100";"65069100"
"6601910100";"66019110"
"9608509900";"96085000"
"9608910101";"96089100"
"9608910199";"96089100"
"9608910299";"96089100"
"9612200000";"96122000"
"9613200100";"96132000"
"9614200200";"96142000"
"9614200300";"96142000"
"9614900101";"96149000"
"9701909900";"97019000"
"9703000000";"97030000"
"7003119900";"70031200"
"7103990401";"71039900"
"7103990402";"71039900"
"7103990599";"71039900"
"7103990601";"71039900"
"7103990609";"71039900"
"7103990806";"71039900"
"7103990899";"71039900"
"7103991099";"71039900"
"7104909900";"71049000"
"7106920200";"71069290"
"7108130100";"71081311"
"8419190199";"84191910"
"8712009900";"87120090"
"8713900000";"87139000"
"8714110000";"87141100"
"8714930000";"87149300"
"8714999900";"87149900"
"8716310000";"87163100"
"8716800200";"87168000"
"8801900100";"88019000"
"8802409900";"88024090"
"8803200000";"88032000"
"5513310000";"55133100"
"5513330000";"55133300"
"5514120000";"55141200"
"5514130000";"55141300"
"8109100100";"81091000"
"8109900000";"81099000"
"8110000100";"81100010"
"8112409900";"81124000"
"8112910100";"81129100"
"8202200100";"82022000"
"8202910000";"82029100"
"8202999999";"82029990"
"8205100300";"82051000"
"8205519900";"82055100"
"8205590100";"82055900"
"8205590300";"82055900"
"8205590500";"82055900"
"8205590800";"82055900"
"8205599900";"82055900"
"7003190299";"70031900"
"7004100203";"70042000"
"7004900201";"70049000"
"7005290202";"70052900"
"7005300102";"70053000"
"7005309900";"70053000"
"7007210000";"70072100"
"7009920000";"70099200"
"7010100000";"70101000"
"7010900300";"70109400"
"7010900400";"70102000"
"7011200100";"70112000"
"7013100000";"70131000"
"8407330400";"84073390"
"8407900101";"84079000"
"8409910300";"84099113"
"8421190100";"84211990"
"8421310000";"84213100"
"8421390100";"84213910"
"8424300100";"84243020"
"8424810102";"84248119"
"8607129900";"86071200"
"5515120000";"55151200"
"5515130000";"55151300"
"5515910000";"55159100"
"5516110000";"55161100"
"5516210000";"55162100"
"5516220000";"55162200"
"5516330000";"55163300"
"5516410000";"55164100"
"5604209901";"56042020"
"5605000101";"56050010"
"5605000102";"56050020"
"7209220300";"72091600"
"7209240300";"72091800"
"8510909900";"85109090"
"8511100000";"85111000"
"8511200100";"85112010"
"8512900100";"85129000"
"8515390000";"85153900"
"8516790200";"85167990"
"8517109900";"85171999"
"8517200000";"85172210"
"8409910901";"84099140"
"8409990600";"84099916"
"8411110000";"84111100"
"8411820000";"84118200"
"8411910100";"84119100"
"8412210100";"84122110"
"8412390000";"84123900"
"8413300200";"84133020"
"8413300399";"84133030"
"8413309900";"84133090"
"8413920000";"84139200"
"8533400199";"85334019"
"8533900000";"85339000"
"8534000000";"85340000"
"8535300200";"85353012"
"8607300100";"86073000"
"8607990100";"86079900"
"8608009099";"86080090"
"8701200200";"87012000"
"8701900100";"87019000"
"8701900400";"87019000"
"8701909900";"87019000"
"8702100200";"87021000"
"8703220201";"87032210"
"8703220501";"87032210"
"8703220599";"87032210"
"8703229900";"87032290"
"8703231099";"87032310"
"8703240400";"87032410"
"5401100500";"54011011"
"5401100600";"54011012"
"5401200500";"54012011"
"7209420100";"72092600"
"7209440100";"72092800"
"7209440300";"72092800"
"7211120100";"72111400"
"7211490100";"72112910"
"7212409900";"72124020"
"7213410000";"72139190"
"7213500000";"72139110"
"8443500200";"84435910"
"8443509900";"84435990"
"8445110000";"84451190"
"9403500000";"94035000"
"9403700000";"94037000"
"9403800100";"94038000"
"9403800300";"94038000"
"9403809901";"94038000"
"9403809902";"94038000"
"9405300000";"94053000"
"9405400300";"94054090"
"9406000200";"94060010"
"9406000201";"44189000"
"9406000499";"94060010"
"9503100000";"95031000"
"8536490100";"85364900"
"8536500103";"85365090"
"8536500202";"85365090"
"8536509900";"85365090"
"8536690299";"85366990"
"8536900100";"85369030"
"8536900200";"85369040"
"8538909900";"85389090"
"8539290200";"85392910"
"8539290500";"85392910"
"8539299900";"85392990"
"8539390100";"85393200"
"8539400100";"85394900"
"8539900100";"85399090"
"8539909900";"85399090"
"5206249900";"52062400"
"5206310000";"52063100"
"5206450000";"52064500"
"5402390301";"54023990"
"5402410101";"54024110"
"5402419901";"54024110"
"5402419999";"54024190"
"5402490399";"54024910"
"5402490401";"54024910"
"5402610101";"54026190"
"5402619999";"54026190"
"5402699900";"54026900"
"5403109900";"54031000"
"5403200101";"54032090"
"7112200000";"71122000"
"7113110000";"71131100"
"7113190100";"71131900"
"7114110000";"71141100"
"0711300100";"07113010"
"0711300200";"07113090"
"0711909900";"07119000"
"2008409900";"20084090"
"2008609900";"20086090"
"2008709900";"20087090"
"2008809900";"20088000"
"2008990104";"20089900"
"2008990299";"20089900"
"2009400000";"20094000"
"2101109900";"21011190"
"2101200199";"21012010"
"2102100100";"21021000"
"2102209900";"21022000"
"2103300100";"21033010"
"2104100200";"21041021"
"2104209900";"21042000"
"2106900299";"21069090"
"2106900400";"21069090"
"3602009999";"36020000"
"3605000100";"36050000"
"3701100102";"37011021"
"3701109901";"37011029"
"3701300100";"37013010"
"3702100100";"37021020"
"3702100199";"37021010"
"3702390000";"37023900"
"3702439900";"37024390"
"3702440100";"37024410"
"3702520102";"37025200"
"3702520199";"37025200"
"3702910000";"37029100"
"3702920000";"37029200"
"3702950000";"37029500"
"3703100100";"37031010"
"3703900000";"37039090"
"3704000100";"37040000"
"3705100000";"37051000"
"0204500100";"02045000"
"0206100100";"02061000"
"0206109900";"02061000"
"0206210000";"02062100"
"0207220000";"02072500"
"0208900000";"02089000"
"0209000299";"02090029"
"0301919900";"03019190"
"0301990100";"03019910"
"0302110000";"03021100"
"0302220000";"03022200"
"0302310000";"03023100"
"0302610000";"03026100"
"0302620000";"03026200"
"0302690100";"03026990"
"2616109900";"26161000"
"2617909900";"26179000"
"2620190000";"26201900"
"2701120100";"27011200"
"2706000000";"27060000"
"2707300000";"27073000"
"2707509900";"27075000"
"2707990400";"27079900"
"2710000201";"27100061"
"2710000302";"27100029"
"2710000499";"27100039"
"2710000699";"27100059"
"2710009902";"27100092"
"2710009905";"27100093"
"2711130000";"27111300"
"2712900101";"27129000"
"2713110000";"27131100"
"2908900801";"29089013"
"2909190100";"29091910"
"2909190700";"29091990"
"2909191100";"29091990"
"2909300400";"29093014"
"2909300900";"29093019"
"2909301200";"29093019"
"2909440200";"29094421"
"2909500500";"29095012"
"2909600400";"29096020"
"2909600800";"29096011"
"2911000400";"29110090"
"2912191000";"29121919"
"2912191200";"29121922"
"2912191400";"29121919"
"5105299903";"51052999"
"5105409900";"51054000"
"5107200201";"51072000"
"5205220100";"52052200"
"5205240100";"52052400"
"5205350000";"52053500"
"5205420000";"52054200"
"2306900299";"23069000"
"2309900502";"23099090"
"2309900503";"23099030"
"2309909900";"23099090"
"2402200100";"24022000"
"2402900399";"24029000"
"2501000101";"25010011"
"2501000300";"25010090"
"2503100100";"25030010"
"2505900000";"25059000"
"2506210000";"25062100"
"2506290000";"25062900"
"2507000100";"25070010"
"2513210300";"25132000"
"2931000399";"29310029"
"2931000508";"29310046"
"2931000509";"29310046"
"2931000608";"29310059"
"2931000609";"29310059"
"2931009900";"29310090"
"2932190700";"29321990"
"2932290300";"29322990"
"2932290500";"29322990"
"2932900300";"29329300"
"2932900601";"29329999"
"2932902101";"29329999"
"2932902200";"29400091"
"2933110100";"29331111"
"2933210100";"29332121"
"2933290400";"29332940"
"2933291001";"29332922"
"2933310100";"29333110"
"2933390300";"29333919"
"2933390800";"29333921"
"3210000203";"32100020"
"3210000299";"32100020"
"3214100100";"32141010"
"3214100200";"32141020"
"3215190000";"32151900"
"3301250100";"33012510"
"3301290300";"33012918"
"3301290700";"33012919"
"3301900100";"33019010"
"3301900301";"33019030"
"3301900302";"33019030"
"3303000100";"33030010"
"3304100100";"33041000"
"3304910200";"33049100"
"3304990200";"33049990"
"3305900200";"33059000"
"3305900300";"33059000"
"3307109900";"33071000"
"3307900601";"33079000"
"2202900604";"22021000"
"2202900701";"22021000"
"2202901001";"22021000"
"2202901104";"22021000"
"2203000400";"22030000"
"2203000401";"22030000"
"2203009900";"22030000"
"2204100200";"22041090"
"2204210100";"22042100"
"2204210199";"22042100"
"2204210304";"22042100"
"2204210504";"22042100"
"2204290104";"22042900"
"2204290199";"22042900"
"2922300900";"29223090"
"2922490199";"29224959"
"2922490201";"29224920"
"2922490500";"29224959"
"2922491003";"29224959"
"2922500600";"29225099"
"2922501199";"29225049"
"2922501400";"29225099"
"2922502100";"29310032"
"2923200000";"29232000"
"2924101100";"29241093"
"2924101600";"29241029"
"2924210100";"29242119"
"2924290200";"29242920"
"2924291000";"29242952"
"2924291101";"29242999"
"2924291199";"29242999"
"2924291400";"29242999"
"2924291703";"29242999"
"2924291705";"29242999"
"2924291799";"29242999"
"2924293300";"29242993"
"2924293600";"29242969"
"3923409900";"39234000"
"3923900100";"39239000"
"3925100100";"39251000"
"3925109900";"39251000"
"3925300100";"39253000"
"3925900100";"39259000"
"3926200400";"39262000"
"3926209900";"39262000"
"3926309900";"39263000"
"3926900100";"39269010"
"3926901200";"39269090"
"3926901300";"39269090"
"4001100000";"40011000"
"4001300100";"40013000"
"4002110100";"40021110"
"4002110200";"40021120"
"4002209900";"40022090"
"4002800000";"40028000"
"4005990000";"40059990"
"4007000000";"40070000"
"4008119901";"40081100"
"4817200100";"48172000"
"4819200201";"48192000"
"4819400199";"48194000"
"4820100201";"48201000"
"4820100300";"48201000"
"4821900000";"48219000"
"4823190000";"48231900"
"4823900300";"48239090"
"2918110201";"29181100"
"2918290399";"29182929"
"2918290600";"29182990"
"2918300101";"29183031"
"2918900101";"29189012"
"2918900199";"29189012"
"2918900299";"29189011"
"2918900399";"29189092"
"2918900499";"29189019"
"2918901300";"29189040"
"2919000102";"29190090"
"2919000500";"29190020"
"2920100100";"29201090"
"2920900202";"29209049"
"2920900399";"29209059"
"2920909900";"29209090"
"2921190199";"29211919"
"3904690100";"39046910"
"3905900200";"39059139"
"3907209900";"39072090"
"3910000300";"39100011"
"3912200203";"39122021"
"3912390600";"39123910"
"3912900200";"39129010"
"3912909900";"39129090"
"0307310000";"03073100"
"0402100100";"04021010"
"0402290101";"04022910"
"0402910000";"04029100"
"0402990200";"04029900"
"0403100100";"04031000"
"0403100200";"04031000"
"0405009900";"04052000"
"0406900300";"04069020"
"0503000102";"05030000"
"1905409901";"19054000"
"1905900101";"19059000"
"1905900200";"19059000"
"2001200000";"20012000"
"2002100100";"20021000"
"2002900100";"20029010"
"2004900207";"20049000"
"2005300000";"20059000"
"2005600000";"20056000"
"2005900300";"20059000"
"2005900500";"20059000"
"2005909900";"20059000"
"2007990102";"20079910"
"2007990303";"20079990"
"3707909900";"37079090"
"3802900102";"38029020"
"3803000200";"38030000"
"3805200000";"38052000"
"3807000100";"38070000"
"3808100102";"38081010"
"3808300101";"38083010"
"3809919900";"38099190"
"3809920200";"38099211"
"3809999900";"38099390"
"3811110000";"38111100"
"3811190000";"38111900"
"3812300100";"38123011"
"3813000100";"38130000"
"0302700000";"03027000"
"0303490000";"03034900"
"0303720000";"03037200"
"0303730000";"03037300"
"0303740000";"03037400"
"0304200200";"03042090"
"0304200300";"03042010"
"0304900100";"03049000"
"0304900500";"03049000"
"0305100000";"03051000"
"0305490100";"03054910"
"0305599901";"03055990"
"0305629900";"03056200"
"0306120000";"03061200"
"0306140000";"03061400"
"4707200000";"47072000"
"4802510100";"48025100"
"4802510200";"48025100"
"4802520101";"48025290"
"4802520199";"48025210"
"4802520500";"48025290"
"4802600100";"48026090"
"4803009900";"48030090"
"4804390199";"48043910"
"4804420000";"48044200"
"2837190101";"28371914"
"2837190200";"28371911"
"2838000300";"28380090"
"2838000500";"28380090"
"2840309900";"28403000"
"2841100100";"28411010"
"2841500600";"28415019"
"2841800200";"28418010"
"2841809900";"28418090"
"2841900499";"28419030"
"5206250100";"52062500"
"5206320000";"52063200"
"5206330000";"52063300"
"5206410000";"52064100"
"5402200100";"54022000"
"5402310199";"54023190"
"5402329901";"54023219"
"5402390201";"54023990"
"5402390399";"54023990"
"5402399900";"54023990"
"5402410102";"54024120"
"5402430100";"54024300"
"5402499900";"54024990"
"5402590201";"54025900"
"5402590401";"54025900"
"5402620100";"54026200"
"5402690201";"54026900"
"7116100100";"71161000"
"8445200100";"84452030"
"8445400399";"84454090"
"8446210100";"84462100"
"8446219900";"84462100"
"8446290100";"84462900"
"8446309904";"84463049"
"8447900200";"84479010"
"8447909900";"84479090"
"8448200200";"84482020"
"8448329902";"84483290"
"8901100000";"89011000"
"8901209900";"89012000"
"6702909900";"67029000"
"6804219900";"68042190"
"6805300000";"68053010"
"6806209900";"68062000"
"6808000000";"68080000"
"6810990100";"68109900"
"6810990200";"68109900"
"6811200101";"68112000"
"6811209900";"68112000"
"6811909900";"68119000"
"6812109900";"68121020"
"6812500199";"68125000"
"6813109900";"68131090"
"5208320000";"52083200"
"5208410000";"52084100"
"5208520000";"52085200"
"5208590000";"52085900"
"5209220000";"52092200"
"5210190100";"52101900"
"5210220000";"52102200"
"5210410000";"52104100"
"7013990300";"70139900"
"7014009900";"70140000"
"7016900100";"70169000"
"7017100100";"70171000"
"7017909901";"70179000"
"7017909999";"70179000"
"7018200000";"70182000"
"7117190600";"71171900"
"7117900209";"71179000"
"7117900299";"71179000"
"7117900303";"71179000"
"7117900306";"71179000"
"7117900504";"71179000"
"7117900708";"71179000"
"7117900803";"71179000"
"7117900805";"71179000"
"7117909902";"71179000"
"8425390200";"84253990"
"8425410100";"84254100"
"8426110000";"84261100"
"9001100000";"90011011"
"9002900300";"90029000"
"9002900400";"90029000"
"9003900100";"90039010"
"9003900300";"90039090"
"9003909900";"90039090"
"9004900100";"90049010"
"9006200000";"90062000"
"9006530101";"90065310"
"5408100100";"54081000"
"5408310100";"54083100"
"5408330100";"54083300"
"8207120299";"82071900"
"8207409900";"82074010"
"8207500200";"82075011"
"8207500400";"82075090"
"8207600100";"82076000"
"8207700200";"82077020"
"8207900102";"82079000"
