uf,ano,pop,evento,total,total_vitima,regiao,total_rate,total_vitima_rate
MT,2024,3836399.0,Tentativa de homicídio,0.0,1729.0,Centro-Oeste,0.0,45.068304939084804
PA,2017,8366628.0,Furto de veículo,5165.0,0.0,Norte,61.73335303063552,0.0
PA,2018,8513497.0,Furto de veículo,4468.0,0.0,Norte,52.481371638470065,0.0
PA,2019,8602865.0,Furto de veículo,3810.0,0.0,Norte,44.28757164037794,0.0
PA,2020,8690745.0,Furto de veículo,3097.0,0.0,Norte,35.6356100656503,0.0
PA,2021,8777124.0,Furto de veículo,3198.0,0.0,Norte,36.43562515466342,0.0
PA,2022,8739518.0,Furto de veículo,3440.0,0.0,Norte,39.36143846834574,0.0
PA,2023,8701912.0,Furto de veículo,2619.0,0.0,Norte,30.096833891218388,0.0
PA,2024,8664306.0,Furto de veículo,2768.0,0.0,Norte,31.947163454291662,0.0
PA,2017,8366628.0,Homicídio doloso,0.0,3949.0,Norte,0.0,47.19942132003478
PA,2018,8513497.0,Homicídio doloso,0.0,3882.0,Norte,0.0,45.59818368409597
PA,2019,8602865.0,Homicídio doloso,0.0,2978.0,Norte,0.0,34.61637489371274
PA,2020,8690745.0,Homicídio doloso,0.0,2534.0,Norte,0.0,29.157454280386776
PA,2021,8777124.0,Homicídio doloso,0.0,2426.0,Norte,0.0,27.640033341217464
PA,2022,8739518.0,Homicídio doloso,0.0,2499.0,Norte,0.0,28.594254282673255
PA,2023,8701912.0,Homicídio doloso,0.0,2445.0,Norte,0.0,28.09727333487169
PA,2024,8664306.0,Homicídio doloso,0.0,2084.0,Norte,0.0,24.05270543307219
PA,2017,8366628.0,Lesão corporal seguida de morte,0.0,40.0,Norte,0.0,0.4780898589013399
PA,2018,8513497.0,Lesão corporal seguida de morte,0.0,22.0,Norte,0.0,0.25841319965226983
PA,2019,8602865.0,Lesão corporal seguida de morte,0.0,32.0,Norte,0.0,0.37196910564096963
PA,2020,8690745.0,Lesão corporal seguida de morte,0.0,42.0,Norte,0.0,0.4832727228793389
PA,2021,8777124.0,Lesão corporal seguida de morte,0.0,28.0,Norte,0.0,0.3190111020420812
PA,2022,8739518.0,Lesão corporal seguida de morte,0.0,32.0,Norte,0.0,0.3661529159846115
PA,2023,8701912.0,Lesão corporal seguida de morte,0.0,23.0,Norte,0.0,0.2643097287124944
PA,2024,8664306.0,Lesão corporal seguida de morte,0.0,35.0,Norte,0.0,0.403956185296318
PA,2017,8366628.0,Roubo a instituição financeira,32.0,0.0,Norte,0.38247188712107194,0.0
PA,2018,8513497.0,Roubo a instituição financeira,29.0,0.0,Norte,0.3406355813598102,0.0
PA,2019,8602865.0,Roubo a instituição financeira,25.0,0.0,Norte,0.2906008637820075,0.0
PA,2020,8690745.0,Roubo a instituição financeira,6.0,0.0,Norte,0.06903896041133413,0.0
PA,2021,8777124.0,Roubo a instituição financeira,2.0,0.0,Norte,0.022786507288720087,0.0
PA,2022,8739518.0,Roubo a instituição financeira,4.0,0.0,Norte,0.04576911449807644,0.0
PA,2023,8701912.0,Roubo a instituição financeira,2.0,0.0,Norte,0.02298345467065169,0.0
PA,2024,8664306.0,Roubo a instituição financeira,0.0,0.0,Norte,0.0,0.0
PA,2017,8366628.0,Roubo de carga,129.0,0.0,Norte,1.5418397949568212,0.0
PA,2018,8513497.0,Roubo de carga,115.0,0.0,Norte,1.3507962709095922,0.0
PA,2019,8602865.0,Roubo de carga,162.0,0.0,Norte,1.8830935973074088,0.0
PA,2020,8690745.0,Roubo de carga,143.0,0.0,Norte,1.6454285564701299,0.0
PA,2021,8777124.0,Roubo de carga,86.0,0.0,Norte,0.9798198134149637,0.0
PA,2022,8739518.0,Roubo de carga,162.0,0.0,Norte,1.8536491371720958,0.0
PA,2023,8701912.0,Roubo de carga,156.0,0.0,Norte,1.792709464310832,0.0
PA,2024,8664306.0,Roubo de carga,121.0,0.0,Norte,1.3965342405958423,0.0
PA,2017,8366628.0,Roubo de veículo,8618.0,0.0,Norte,103.0044601002937,0.0
PA,2018,8513497.0,Roubo de veículo,6787.0,0.0,Norte,79.72047209272525,0.0
PA,2019,8602865.0,Roubo de veículo,4024.0,0.0,Norte,46.77511503435193,0.0
PA,2020,8690745.0,Roubo de veículo,2574.0,0.0,Norte,29.61771401646234,0.0
PA,2021,8777124.0,Roubo de veículo,2600.0,0.0,Norte,29.622459475336115,0.0
PA,2022,8739518.0,Roubo de veículo,2037.0,0.0,Norte,23.307921558145427,0.0
PA,2023,8701912.0,Roubo de veículo,1530.0,0.0,Norte,17.582342823048545,0.0
PA,2024,8664306.0,Roubo de veículo,1257.0,0.0,Norte,14.507797854784908,0.0
PA,2017,8366628.0,Roubo seguido de morte (latrocínio),0.0,228.0,Norte,0.0,2.725112195737638
PA,2018,8513497.0,Roubo seguido de morte (latrocínio),0.0,202.0,Norte,0.0,2.3727030149890225
PA,2019,8602865.0,Roubo seguido de morte (latrocínio),0.0,138.0,Norte,0.0,1.6041167680766815
PA,2020,8690745.0,Roubo seguido de morte (latrocínio),0.0,109.0,Norte,0.0,1.2542077808059033
PA,2021,8777124.0,Roubo seguido de morte (latrocínio),0.0,110.0,Norte,0.0,1.2532579008796048
PA,2022,8739518.0,Roubo seguido de morte (latrocínio),0.0,87.0,Norte,0.0,0.9954782403331625
PA,2023,8701912.0,Roubo seguido de morte (latrocínio),0.0,64.0,Norte,0.0,0.7354705494608541
PA,2024,8664306.0,Roubo seguido de morte (latrocínio),0.0,67.0,Norte,0.0,0.7732875547100946
PA,2017,8366628.0,Tentativa de homicídio,0.0,1362.0,Norte,0.0,16.278959695590626
PA,2018,8513497.0,Tentativa de homicídio,0.0,1662.0,Norte,0.0,19.52194262827602
PA,2019,8602865.0,Tentativa de homicídio,0.0,1575.0,Norte,0.0,18.307854418266473
PA,2020,8690745.0,Tentativa de homicídio,0.0,1270.0,Norte,0.0,14.613246620399057
PA,2021,8777124.0,Tentativa de homicídio,0.0,1111.0,Norte,0.0,12.657904798884006
PA,2022,8739518.0,Tentativa de homicídio,0.0,1399.0,Norte,0.0,16.007747795702237
PA,2023,8701912.0,Tentativa de homicídio,0.0,1796.0,Norte,0.0,20.639142294245218
PA,2024,8664306.0,Tentativa de homicídio,0.0,1556.0,Norte,0.0,17.95873783774488
PB,2017,4025558.0,Furto de veículo,1170.0,0.0,Nordeste,29.06429369543303,0.0
PB,2018,3996496.0,Furto de veículo,1059.0,0.0,Nordeste,26.498212434092263,0.0
PB,2019,4018127.0,Furto de veículo,1052.0,0.0,Nordeste,26.18135265510523,0.0
PB,2020,4039277.0,Furto de veículo,1073.0,0.0,Nordeste,26.56415987316542,0.0
PB,2021,4059905.0,Furto de veículo,1142.0,0.0,Nordeste,28.128737002466803,0.0
PB,2022,4088283.3333333335,Furto de veículo,1481.0,0.0,Nordeste,36.22547360954272,0.0
PB,2023,4116661.6666666665,Furto de veículo,1793.0,0.0,Nordeste,43.55470877090134,0.0
PB,2024,4145040.0,Furto de veículo,1766.0,0.0,Nordeste,42.60513770675313,0.0
PB,2017,4025558.0,Homicídio doloso,0.0,1185.0,Nordeste,0.0,29.436912845374483
PB,2018,3996496.0,Homicídio doloso,0.0,1099.0,Nordeste,0.0,27.499089202141075
PB,2019,4018127.0,Homicídio doloso,0.0,845.0,Nordeste,0.0,21.029698663083572
PB,2020,4039277.0,Homicídio doloso,0.0,1050.0,Nordeste,0.0,25.994751040842207
PB,2021,4059905.0,Homicídio doloso,0.0,1042.0,Nordeste,0.0,25.665625180884778
PB,2022,4088283.3333333335,Homicídio doloso,0.0,973.0,Nordeste,0.0,23.799720339017597
PB,2023,4116661.6666666665,Homicídio doloso,0.0,933.0,Nordeste,0.0,22.663995138455633
PB,2024,4145040.0,Homicídio doloso,0.0,953.0,Nordeste,0.0,22.99133422114141
PB,2017,4025558.0,Lesão corporal seguida de morte,0.0,6.0,Nordeste,0.0,0.14904765997657965
PB,2018,3996496.0,Lesão corporal seguida de morte,0.0,10.0,Nordeste,0.0,0.25021919201220266
PB,2019,4018127.0,Lesão corporal seguida de morte,0.0,9.0,Nordeste,0.0,0.22398495617485462
PB,2020,4039277.0,Lesão corporal seguida de morte,0.0,11.0,Nordeste,0.0,0.27232596328501363
PB,2021,4059905.0,Lesão corporal seguida de morte,0.0,7.0,Nordeste,0.0,0.17241782751074225
PB,2022,4088283.3333333335,Lesão corporal seguida de morte,0.0,3.0,Nordeste,0.0,0.07338043269995148
PB,2023,4116661.6666666665,Lesão corporal seguida de morte,0.0,3.0,Nordeste,0.0,0.0728745824387641
PB,2024,4145040.0,Lesão corporal seguida de morte,0.0,7.0,Nordeste,0.0,0.16887653677648468
PB,2017,4025558.0,Roubo a instituição financeira,76.0,0.0,Nordeste,1.8879370263700088,0.0
PB,2018,3996496.0,Roubo a instituição financeira,76.0,0.0,Nordeste,1.9016658592927405,0.0
PB,2019,4018127.0,Roubo a instituição financeira,30.0,0.0,Nordeste,0.7466165205828487,0.0
PB,2020,4039277.0,Roubo a instituição financeira,16.0,0.0,Nordeste,0.3961104920509289,0.0
PB,2021,4059905.0,Roubo a instituição financeira,11.0,0.0,Nordeste,0.2709423003740235,0.0
PB,2022,4088283.3333333335,Roubo a instituição financeira,11.0,0.0,Nordeste,0.26906158656648876,0.0
PB,2023,4116661.6666666665,Roubo a instituição financeira,4.0,0.0,Nordeste,0.09716610991835213,0.0
PB,2024,4145040.0,Roubo a instituição financeira,0.0,0.0,Nordeste,0.0,0.0
PB,2017,4025558.0,Roubo de carga,2.0,0.0,Nordeste,0.04968255332552655,0.0
PB,2018,3996496.0,Roubo de carga,6.0,0.0,Nordeste,0.1501315152073216,0.0
PB,2019,4018127.0,Roubo de carga,17.0,0.0,Nordeste,0.42308269499694756,0.0
PB,2020,4039277.0,Roubo de carga,12.0,0.0,Nordeste,0.2970828690381967,0.0
PB,2021,4059905.0,Roubo de carga,19.0,0.0,Nordeste,0.46799124610058607,0.0
PB,2022,4088283.3333333335,Roubo de carga,21.0,0.0,Nordeste,0.5136630288996603,0.0
PB,2023,4116661.6666666665,Roubo de carga,29.0,0.0,Nordeste,0.704454296908053,0.0
PB,2024,4145040.0,Roubo de carga,13.0,0.0,Nordeste,0.3136278540134715,0.0
PB,2017,4025558.0,Roubo de veículo,3261.0,0.0,Nordeste,81.00740319727103,0.0
PB,2018,3996496.0,Roubo de veículo,3776.0,0.0,Nordeste,94.48276690380774,0.0
PB,2019,4018127.0,Roubo de veículo,3219.0,0.0,Nordeste,80.11195265853966,0.0
PB,2020,4039277.0,Roubo de veículo,3510.0,0.0,Nordeste,86.89673919367253,0.0
PB,2021,4059905.0,Roubo de veículo,3888.0,0.0,Nordeste,95.7657876231094,0.0
PB,2022,4088283.3333333335,Roubo de veículo,4284.0,0.0,Nordeste,104.78725789553071,0.0
PB,2023,4116661.6666666665,Roubo de veículo,3647.0,0.0,Nordeste,88.59120071805755,0.0
PB,2024,4145040.0,Roubo de veículo,3317.0,0.0,Nordeste,80.02335321251424,0.0
PB,2017,4025558.0,Roubo seguido de morte (latrocínio),0.0,37.0,Nordeste,0.0,0.9191272365222413
PB,2018,3996496.0,Roubo seguido de morte (latrocínio),0.0,34.0,Nordeste,0.0,0.8507452528414892
PB,2019,4018127.0,Roubo seguido de morte (latrocínio),0.0,26.0,Nordeste,0.0,0.6470676511718022
PB,2020,4039277.0,Roubo seguido de morte (latrocínio),0.0,26.0,Nordeste,0.0,0.6436795495827594
PB,2021,4059905.0,Roubo seguido de morte (latrocínio),0.0,22.0,Nordeste,0.0,0.541884600748047
PB,2022,4088283.3333333335,Roubo seguido de morte (latrocínio),0.0,34.0,Nordeste,0.0,0.8316449039327835
PB,2023,4116661.6666666665,Roubo seguido de morte (latrocínio),0.0,25.0,Nordeste,0.0,0.6072881869897008
PB,2024,4145040.0,Roubo seguido de morte (latrocínio),0.0,16.0,Nordeste,0.0,0.3860035126319649
PB,2017,4025558.0,Tentativa de homicídio,0.0,1296.0,Nordeste,0.0,32.1942945549412
PB,2018,3996496.0,Tentativa de homicídio,0.0,1140.0,Nordeste,0.0,28.524987889391106
PB,2019,4018127.0,Tentativa de homicídio,0.0,805.0,Nordeste,0.0,20.034209968973105
PB,2020,4039277.0,Tentativa de homicídio,0.0,931.0,Nordeste,0.0,23.048679256213426
PB,2021,4059905.0,Tentativa de homicídio,0.0,848.0,Nordeste,0.0,20.887188247015633
PB,2022,4088283.3333333335,Tentativa de homicídio,0.0,722.0,Nordeste,0.0,17.660224136454993
PB,2023,4116661.6666666665,Tentativa de homicídio,0.0,703.0,Nordeste,0.0,17.076943818150387
PB,2024,4145040.0,Tentativa de homicídio,0.0,785.0,Nordeste,0.0,18.93829733850578
PE,2017,9473266.0,Furto de veículo,6889.0,0.0,Nordeste,72.7204324253114,0.0
PE,2018,9496294.0,Furto de veículo,5572.0,0.0,Nordeste,58.67552120858938,0.0
PE,2019,9557071.0,Furto de veículo,6254.0,0.0,Nordeste,65.43845912623229,0.0
PE,2020,9616621.0,Furto de veículo,4843.0,0.0,Nordeste,50.36072441661161,0.0
PE,2021,9674793.0,Furto de veículo,4836.0,0.0,Nordeste,49.985565582643474,0.0
PE,2022,9629538.333333334,Furto de veículo,6910.0,0.0,Nordeste,71.75837263226362,0.0
PE,2023,9584283.666666666,Furto de veículo,7953.0,0.0,Nordeste,82.97959739714159,0.0
PE,2024,9539029.0,Furto de veículo,7237.0,0.0,Nordeste,75.86726070336928,0.0
PE,2017,9473266.0,Homicídio doloso,0.0,5006.0,Nordeste,0.0,52.84344385558265
PE,2018,9496294.0,Homicídio doloso,0.0,3840.0,Nordeste,0.0,40.436827250714856
PE,2019,9557071.0,Homicídio doloso,0.0,3183.0,Nordeste,0.0,33.30518314659376
PE,2020,9616621.0,Homicídio doloso,0.0,3432.0,Nordeste,0.0,35.68821106706815
PE,2021,9674793.0,Homicídio doloso,0.0,3041.0,Nordeste,0.0,31.432197050624236
PE,2022,9629538.333333334,Homicídio doloso,0.0,3144.0,Nordeste,0.0,32.649540311987955
PE,2023,9584283.666666666,Homicídio doloso,0.0,3332.0,Nordeste,0.0,34.76524814878358
PE,2024,9539029.0,Homicídio doloso,0.0,3200.0,Nordeste,0.0,33.546391357023865
PE,2017,9473266.0,Lesão corporal seguida de morte,0.0,37.0,Nordeste,0.0,0.3905727971747019
PE,2018,9496294.0,Lesão corporal seguida de morte,0.0,15.0,Nordeste,0.0,0.1579563564481049
PE,2019,9557071.0,Lesão corporal seguida de morte,0.0,18.0,Nordeste,0.0,0.1883422232606622
PE,2020,9616621.0,Lesão corporal seguida de morte,0.0,13.0,Nordeste,0.0,0.13518261767828846
PE,2021,9674793.0,Lesão corporal seguida de morte,0.0,16.0,Nordeste,0.0,0.16537821532719096
PE,2022,9629538.333333334,Lesão corporal seguida de morte,0.0,15.0,Nordeste,0.0,0.15577070759536238
PE,2023,9584283.666666666,Lesão corporal seguida de morte,0.0,21.0,Nordeste,0.0,0.21910870682006459
PE,2024,9539029.0,Lesão corporal seguida de morte,0.0,28.0,Nordeste,0.0,0.29353092437395883
PE,2017,9473266.0,Roubo a instituição financeira,40.0,0.0,Nordeste,0.4222408618104886,0.0
PE,2018,9496294.0,Roubo a instituição financeira,38.0,0.0,Nordeste,0.40015610300186577,0.0
PE,2019,9557071.0,Roubo a instituição financeira,4.0,0.0,Nordeste,0.041853827391258265,0.0
PE,2020,9616621.0,Roubo a instituição financeira,4.0,0.0,Nordeste,0.04159465159331952,0.0
PE,2021,9674793.0,Roubo a instituição financeira,5.0,0.0,Nordeste,0.051680692289747185,0.0
PE,2022,9629538.333333334,Roubo a instituição financeira,1.0,0.0,Nordeste,0.010384713839690826,0.0
PE,2023,9584283.666666666,Roubo a instituição financeira,0.0,0.0,Nordeste,0.0,0.0
PE,2024,9539029.0,Roubo a instituição financeira,3.0,0.0,Nordeste,0.03144974189720987,0.0
PE,2017,9473266.0,Roubo de carga,671.0,0.0,Nordeste,7.083090456870946,0.0
PE,2018,9496294.0,Roubo de carga,582.0,0.0,Nordeste,6.128706630186471,0.0
PE,2019,9557071.0,Roubo de carga,573.0,0.0,Nordeste,5.995560773797746,0.0
PE,2020,9616621.0,Roubo de carga,530.0,0.0,Nordeste,5.511291336114837,0.0
PE,2021,9674793.0,Roubo de carga,392.0,0.0,Nordeste,4.051766275516179,0.0
PE,2022,9629538.333333334,Roubo de carga,350.0,0.0,Nordeste,3.634649843891789,0.0
PE,2023,9584283.666666666,Roubo de carga,391.0,0.0,Nordeste,4.079595446030726,0.0
PE,2024,9539029.0,Roubo de carga,314.0,0.0,Nordeste,3.2917396519079665,0.0
PE,2017,9473266.0,Roubo de veículo,19716.0,0.0,Nordeste,208.12252078638983,0.0
PE,2018,9496294.0,Roubo de veículo,15539.0,0.0,Nordeste,163.63225485647348,0.0
PE,2019,9557071.0,Roubo de veículo,13232.0,0.0,Nordeste,138.45246101028232,0.0
PE,2020,9616621.0,Roubo de veículo,9522.0,0.0,Nordeste,99.01606811789712,0.0
PE,2021,9674793.0,Roubo de veículo,9273.0,0.0,Nordeste,95.84701192056512,0.0
PE,2022,9629538.333333334,Roubo de veículo,10756.0,0.0,Nordeste,111.69798205971453,0.0
PE,2023,9584283.666666666,Roubo de veículo,12929.0,0.0,Nordeste,134.89792716555309,0.0
PE,2024,9539029.0,Roubo de veículo,11662.0,0.0,Nordeste,122.25563000175384,0.0
PE,2017,9473266.0,Roubo seguido de morte (latrocínio),0.0,250.0,Nordeste,0.0,2.639005386315554
PE,2018,9496294.0,Roubo seguido de morte (latrocínio),0.0,129.0,Nordeste,0.0,1.3584246654537022
PE,2019,9557071.0,Roubo seguido de morte (latrocínio),0.0,136.0,Nordeste,0.0,1.4230301313027809
PE,2020,9616621.0,Roubo seguido de morte (latrocínio),0.0,124.0,Nordeste,0.0,1.2894341993929053
PE,2021,9674793.0,Roubo seguido de morte (latrocínio),0.0,124.0,Nordeste,0.0,1.2816811687857301
PE,2022,9629538.333333334,Roubo seguido de morte (latrocínio),0.0,103.0,Nordeste,0.0,1.069625525488155
PE,2023,9584283.666666666,Roubo seguido de morte (latrocínio),0.0,81.0,Nordeste,0.0,0.8451335834488205
PE,2024,9539029.0,Roubo seguido de morte (latrocínio),0.0,76.0,Nordeste,0.0,0.7967267947293168
PE,2017,9473266.0,Tentativa de homicídio,0.0,4086.0,Nordeste,0.0,43.13190403394141
PE,2018,9496294.0,Tentativa de homicídio,0.0,3756.0,Nordeste,0.0,39.55227165460547
PE,2019,9557071.0,Tentativa de homicídio,0.0,3821.0,Nordeste,0.0,39.98086861549945
PE,2020,9616621.0,Tentativa de homicídio,0.0,3535.0,Nordeste,0.0,36.75927334559613
PE,2021,9674793.0,Tentativa de homicídio,0.0,2817.0,Nordeste,0.0,29.116902036043566
PE,2022,9629538.333333334,Tentativa de homicídio,0.0,2351.0,Nordeste,0.0,24.41446223711313
PE,2023,9584283.666666666,Tentativa de homicídio,0.0,2422.0,Nordeste,0.0,25.27053751991411
PE,2024,9539029.0,Tentativa de homicídio,0.0,2385.0,Nordeste,0.0,25.002544808281847
PI,2017,3219257.0,Furto de veículo,2596.0,0.0,Nordeste,80.63972525337368,0.0
PI,2018,3264531.0,Furto de veículo,3219.0,0.0,Nordeste,98.60528204510847,0.0
PI,2019,3273227.0,Furto de veículo,2877.0,0.0,Nordeste,87.894912268535,0.0
PI,2020,3281480.0,Furto de veículo,2150.0,0.0,Nordeste,65.51921693869839,0.0
PI,2021,3289290.0,Furto de veículo,1918.0,0.0,Nordeste,58.31045605586616,0.0
PI,2022,3318075.3333333335,Furto de veículo,2357.0,0.0,Nordeste,71.03515632456003,0.0
PI,2023,3346860.6666666665,Furto de veículo,2052.0,0.0,Nordeste,61.31118694115541,0.0
PI,2024,3375646.0,Furto de veículo,1826.0,0.0,Nordeste,54.09334983585364,0.0
PI,2017,3219257.0,Homicídio doloso,0.0,546.0,Nordeste,0.0,16.960435280563186
PI,2018,3264531.0,Homicídio doloso,0.0,512.0,Nordeste,0.0,15.683723021775565
PI,2019,3273227.0,Homicídio doloso,0.0,472.0,Nordeste,0.0,14.420020365223676
PI,2020,3281480.0,Homicídio doloso,0.0,603.0,Nordeste,0.0,18.375854797225642
PI,2021,3289290.0,Homicídio doloso,0.0,665.0,Nordeste,0.0,20.217128924479145
PI,2022,3318075.3333333335,Homicídio doloso,0.0,732.0,Nordeste,0.0,22.060981938726325
PI,2023,3346860.6666666665,Homicídio doloso,0.0,649.0,Nordeste,0.0,19.391306201174395
PI,2024,3375646.0,Homicídio doloso,0.0,584.0,Nordeste,0.0,17.300392280470167
PI,2017,3219257.0,Lesão corporal seguida de morte,0.0,10.0,Nordeste,0.0,0.31063068279419753
PI,2018,3264531.0,Lesão corporal seguida de morte,0.0,8.0,Nordeste,0.0,0.2450581722152432
PI,2019,3273227.0,Lesão corporal seguida de morte,0.0,11.0,Nordeste,0.0,0.33605979664716196
PI,2020,3281480.0,Lesão corporal seguida de morte,0.0,6.0,Nordeste,0.0,0.18284432634055367
PI,2021,3289290.0,Lesão corporal seguida de morte,0.0,5.0,Nordeste,0.0,0.15200848815397852
PI,2022,3318075.3333333335,Lesão corporal seguida de morte,0.0,8.0,Nordeste,0.0,0.2411036277456429
PI,2023,3346860.6666666665,Lesão corporal seguida de morte,0.0,13.0,Nordeste,0.0,0.38842369894494166
PI,2024,3375646.0,Lesão corporal seguida de morte,0.0,10.0,Nordeste,0.0,0.29623959384366727
PI,2017,3219257.0,Roubo a instituição financeira,14.0,0.0,Nordeste,0.4348829559118766,0.0
PI,2018,3264531.0,Roubo a instituição financeira,19.0,0.0,Nordeste,0.5820131590112025,0.0
PI,2019,3273227.0,Roubo a instituição financeira,7.0,0.0,Nordeste,0.21385623423001218,0.0
PI,2020,3281480.0,Roubo a instituição financeira,3.0,0.0,Nordeste,0.09142216317027684,0.0
PI,2021,3289290.0,Roubo a instituição financeira,3.0,0.0,Nordeste,0.09120509289238711,0.0
PI,2022,3318075.3333333335,Roubo a instituição financeira,0.0,0.0,Nordeste,0.0,0.0
PI,2023,3346860.6666666665,Roubo a instituição financeira,0.0,0.0,Nordeste,0.0,0.0
PI,2024,3375646.0,Roubo a instituição financeira,3.0,0.0,Nordeste,0.08887187815310017,0.0
PI,2017,3219257.0,Roubo de carga,29.0,0.0,Nordeste,0.9008289801031729,0.0
PI,2018,3264531.0,Roubo de carga,25.0,0.0,Nordeste,0.7658067881726349,0.0
PI,2019,3273227.0,Roubo de carga,14.0,0.0,Nordeste,0.42771246846002436,0.0
PI,2020,3281480.0,Roubo de carga,12.0,0.0,Nordeste,0.36568865268110734,0.0
PI,2021,3289290.0,Roubo de carga,17.0,0.0,Nordeste,0.516828859723527,0.0
PI,2022,3318075.3333333335,Roubo de carga,19.0,0.0,Nordeste,0.5726211158959019,0.0
PI,2023,3346860.6666666665,Roubo de carga,9.0,0.0,Nordeste,0.26890871465419036,0.0
PI,2024,3375646.0,Roubo de carga,25.0,0.0,Nordeste,0.7405989846091682,0.0
PI,2017,3219257.0,Roubo de veículo,3125.0,0.0,Nordeste,97.07208837318673,0.0
PI,2018,3264531.0,Roubo de veículo,3902.0,0.0,Nordeste,119.52712349798486,0.0
PI,2019,3273227.0,Roubo de veículo,4043.0,0.0,Nordeste,123.51725071313416,0.0
PI,2020,3281480.0,Roubo de veículo,4026.0,0.0,Nordeste,122.68854297451149,0.0
PI,2021,3289290.0,Roubo de veículo,4511.0,0.0,Nordeste,137.1420580125194,0.0
PI,2022,3318075.3333333335,Roubo de veículo,4672.0,0.0,Nordeste,140.80451860345545,0.0
PI,2023,3346860.6666666665,Roubo de veículo,4544.0,0.0,Nordeste,135.76902215429345,0.0
PI,2024,3375646.0,Roubo de veículo,3555.0,0.0,Nordeste,105.31317561142372,0.0
PI,2017,3219257.0,Roubo seguido de morte (latrocínio),0.0,45.0,Nordeste,0.0,1.397838072573889
PI,2018,3264531.0,Roubo seguido de morte (latrocínio),0.0,46.0,Nordeste,0.0,1.4090844902376483
PI,2019,3273227.0,Roubo seguido de morte (latrocínio),0.0,37.0,Nordeste,0.0,1.1303829523586357
PI,2020,3281480.0,Roubo seguido de morte (latrocínio),0.0,42.0,Nordeste,0.0,1.2799102843838754
PI,2021,3289290.0,Roubo seguido de morte (latrocínio),0.0,41.0,Nordeste,0.0,1.2464696028626239
PI,2022,3318075.3333333335,Roubo seguido de morte (latrocínio),0.0,25.0,Nordeste,0.0,0.7534488367051341
PI,2023,3346860.6666666665,Roubo seguido de morte (latrocínio),0.0,21.0,Nordeste,0.0,0.6274536675264442
PI,2024,3375646.0,Roubo seguido de morte (latrocínio),0.0,19.0,Nordeste,0.0,0.5628552283029677
PI,2017,3219257.0,Tentativa de homicídio,0.0,663.0,Nordeste,0.0,20.594814269255295
PI,2018,3264531.0,Tentativa de homicídio,0.0,625.0,Nordeste,0.0,19.145169704315872
PI,2019,3273227.0,Tentativa de homicídio,0.0,637.0,Nordeste,0.0,19.460917314931105
PI,2020,3281480.0,Tentativa de homicídio,0.0,541.0,Nordeste,0.0,16.486463425039922
PI,2021,3289290.0,Tentativa de homicídio,0.0,572.0,Nordeste,0.0,17.38977104481514
PI,2022,3318075.3333333335,Tentativa de homicídio,0.0,601.0,Nordeste,0.0,18.112910034391422
PI,2023,3346860.6666666665,Tentativa de homicídio,0.0,587.0,Nordeste,0.0,17.53882394466775
PI,2024,3375646.0,Tentativa de homicídio,0.0,663.0,Nordeste,0.0,19.64068507183514
PR,2017,11320892.0,Furto de veículo,19404.0,0.0,Sul,171.39992149028538,0.0
PR,2018,11348937.0,Furto de veículo,17696.0,0.0,Sul,155.92649778565163,0.0
PR,2019,11433957.0,Furto de veículo,16047.0,0.0,Sul,140.3451141192852,0.0
PR,2020,11516840.0,Furto de veículo,12092.0,0.0,Sul,104.99407823673856,0.0
PR,2021,11597484.0,Furto de veículo,11675.0,0.0,Sul,100.66838635000488,0.0
PR,2022,11673211.0,Furto de veículo,13784.0,0.0,Sul,118.0823339867668,0.0
PR,2023,11748938.0,Furto de veículo,12531.0,0.0,Sul,106.6564484381482,0.0
PR,2024,11824665.0,Furto de veículo,11022.0,0.0,Sul,93.21194300219076,0.0
PR,2017,11320892.0,Homicídio doloso,0.0,2177.0,Sul,0.0,19.229933471673434
PR,2018,11348937.0,Homicídio doloso,0.0,1888.0,Sul,0.0,16.635919293586703
PR,2019,11433957.0,Homicídio doloso,0.0,1691.0,Sul,0.0,14.78928073631902
PR,2020,11516840.0,Homicídio doloso,0.0,1929.0,Sul,0.0,16.749386116330523
PR,2021,11597484.0,Homicídio doloso,0.0,1838.0,Sul,0.0,15.848265020240596
PR,2022,11673211.0,Homicídio doloso,0.0,1933.0,Sul,0.0,16.559282617267865
PR,2023,11748938.0,Homicídio doloso,0.0,1756.0,Sul,0.0,14.94603171793059
PR,2024,11824665.0,Homicídio doloso,0.0,1554.0,Sul,0.0,13.142021359590313
PR,2017,11320892.0,Lesão corporal seguida de morte,0.0,35.0,Sul,0.0,0.3091629175510198
PR,2018,11348937.0,Lesão corporal seguida de morte,0.0,38.0,Sul,0.0,0.33483312137515614
PR,2019,11433957.0,Lesão corporal seguida de morte,0.0,52.0,Sul,0.0,0.45478568792938434
PR,2020,11516840.0,Lesão corporal seguida de morte,0.0,44.0,Sul,0.0,0.3820492426742058
PR,2021,11597484.0,Lesão corporal seguida de morte,0.0,39.0,Sul,0.0,0.336279834488239
PR,2022,11673211.0,Lesão corporal seguida de morte,0.0,37.0,Sul,0.0,0.31696505785768797
PR,2023,11748938.0,Lesão corporal seguida de morte,0.0,35.0,Sul,0.0,0.29789926544850265
PR,2024,11824665.0,Lesão corporal seguida de morte,0.0,61.0,Sul,0.0,0.5158708513095297
