date	f3	f5	f10	t10	cds	imvol	mexembig	embig	spread	policy	vix	mxnspot	mxn1m	mxn3m	mxn1yr	move	fedeffect
1/2/2001				4.915		7.875	409	720	-311	17.87	29.99	9.764	9.8775	10.059	10.739	113.93	6.67
1/3/2001				5.158		8.25	381	695	-314	17.87	26.6	9.642	9.7555	9.941	10.752	112.96	6.35
1/4/2001				5.039			388	693	-305	17.2	26.97	9.7378	9.8443	10.0338	10.8028	114.51	5.92
1/5/2001				4.931			398	692	-294	17.07	28.67	9.754	9.857	10.049	10.819	117.05	5.83
1/8/2001				4.956		10.5	403	691	-288	16.95	29.84	9.707	9.801	9.998	10.789	119.37	5.98
1/9/2001				5			398	684	-286	16.92	27.99	9.7555	9.858	10.0415	10.8255	117.13	5.95
1/10/2001				5.104			392	683	-291	17.01	26.8	9.82	9.9235	10.124	10.922	114.05	6.06
1/11/2001				5.11			387	675	-288	17.09	25.79	9.8558	9.9598	10.1508	10.98705	112.05	6.05
1/12/2001				5.25			375	663	-288	17.22	24.56	9.895	10.009	10.194	11.02	110.86	5.98
1/15/2001				5.242						18.03		9.925	10.044	10.232	11.088		
1/16/2001				5.23			382	670	-288	18.34	25.28	9.972	10.091	10.279	11.182	104.97	6.2
1/17/2001				5.175		10.25	390	668	-278	18.44	24.93	9.879	9.999	10.219	11.099	103.31	5.94
1/18/2001				5.114		10	403	670	-267	18.32	23.37	9.8063	9.9238	10.1308	11.0183	109.29	5.93
1/19/2001				5.168			390	657	-267	18.15	23.24	9.8043	9.9188	10.1353	11.0143	109.61	5.92
1/22/2001				5.225		9.75	385	654	-269	18.1	23.25	9.7778	9.8913	10.1018	11.0028	110.42	6
1/23/2001				5.281		9.5	376	650	-274	18.12	21.57	9.782	9.90075	10.109	10.987	112.23	5.97
1/24/2001				5.305			374	648	-274	18.08	22.03	9.6513	9.7648	9.9703	10.8363	113.54	6.05
1/25/2001				5.245			376	652	-276	17.87	22.64	9.6781	9.7806	9.9798	10.8081		6.1
1/26/2001				5.268			370	645	-275	17.6	22.57	9.675	9.7775	9.9767	10.805	104.24	5.96
1/29/2001				5.303			362	635	-273	17.69	22.61	9.629	9.7265	9.932	10.794	100.27	5.98
1/30/2001				5.229		8.75	361	639	-278	17.71	22.57	9.691	9.7845	9.993	10.8435		5.9
1/31/2001				5.114			362	637	-275	17.72	22.02	9.6775	9.772	9.977	10.8525	103.02	5.74
2/1/2001				5.086		8.5	382	636	-254	17.71	21.66	9.775	9.872	10.087	10.985	104.67	5.57
2/2/2001				5.148			380	637	-257	17.85	21.95	9.761	9.8565	10.07	10.981	101.34	5.5
2/5/2001				5.167			391	648	-257		22.19	9.765				100.28	5.52
2/6/2001				5.183			392	647	-255	17.84	21.98	9.664	9.7645	9.98	10.864	97.88	5.48
2/7/2001				5.187			400	655	-255	17.83	21.67	9.689	9.7875	10	10.904	101.58	5.5
2/8/2001				5.089			398	651	-253	17.74	21.46	9.675	9.7715	9.9855	10.8685	101.57	5.5
2/9/2001				5.03			404	657	-253	17.6	22.03	9.7491	9.8456	10.05785	10.9441	104.53	5.44
2/12/2001				5.046			400	655	-255	17.63	21.92	9.6883	9.7858	9.9973	10.9133	108.23	5.48
2/13/2001				5.07			393	650	-257	17.61	21.37	9.72	9.81375	10.02	10.925	103.48	5.46
2/14/2001				5.164			392	647	-255	16.9	21.52	9.7175	9.8125	10.0195	10.9275	99.39	5.5
2/15/2001				5.166			384	640	-256	17.5	20.27	9.68	9.77175	9.9735	10.885	102.34	5.57
2/16/2001				5.109			397	648	-251	17.6	22.12	9.7325	9.829	10.0315	10.9225	107.02	5.46
2/19/2001				5.097						17.45		9.69	9.7885	9.994	10.885		
2/20/2001				5.105			403	664	-261	17.35	24.69	9.6875	9.781	9.985	10.8725	105.33	5.57
2/21/2001				5.139			415	685	-270	17.39	25.75	9.7177	9.8122	10.0167	10.9027	105.52	5.5
2/22/2001				5.156		8.5	411	680	-269	17.45	26.76	9.7135	9.8105	10.0175	10.8985	106.56	5.52
2/23/2001				5.097			419	684	-265	17.16	27.21	9.692	9.784	9.9915	10.882	112.96	5.46
2/26/2001				5.034			421	683	-262	17.07	25.43	9.678	9.7745	9.974	10.848	110.88	5.55
2/27/2001				4.952			421	687	-266	16.96	26.49	9.6785	9.781	9.9755	10.8665	111.85	5.49
2/28/2001				4.896			421	691	-270	16.86	28.35	9.6881	9.7871	9.9916	10.8731	110.77	5.59
3/1/2001				4.874			409	683	-274	16.9	28.08	9.6765	9.776	9.973	10.8515	110.14	5.59
3/2/2001				4.947			396	671	-275	17.23	27.43	9.6515	9.7505	9.95	10.8265	110.68	5.52
3/5/2001				4.976			391	660	-269	17.13	27.12	9.6323	9.73405	9.9173	10.7748	104.86	5.52
3/6/2001				4.971			387	659	-272	17.05	25.89	9.667	9.7695	9.953	10.807	100.99	5.39
3/7/2001				4.899			383	660	-277	16.84	24.12	9.652	9.7505	9.948	10.802	108.84	5.34
3/8/2001				4.889			395	665	-270	16.69	24.29	9.641	9.75125	9.92975	10.791	104.45	5.46
3/9/2001				4.929		8.125	390	660	-270	16.64	25.62	9.6435	9.7545	9.9325	10.7985	98.57	5.42
3/12/2001				4.891			397	670	-273	16.64	30.32	9.65	9.752	9.93625	10.78625	100.89	5.5
3/13/2001				4.929			395	671	-276	16.61	27.55	9.5835	9.685	9.87	10.6885	103.75	5.5
3/14/2001				4.818			403	684	-281	15.79	29.61	9.576	9.673	9.865	10.686	111.25	5.48
3/15/2001				4.786			403	691	-288	16.71	28.56	9.595	9.6915	9.876	10.69	112.81	5.52
3/16/2001				4.77			414	701	-287	17.33	29.91	9.6305	9.7305	9.9215	10.7555	115.01	5.4
3/19/2001				4.813			412	707	-295	17.08	29.78	9.543	9.6455	9.83	10.658	111.48	5.38
3/20/2001				4.758			408	706	-298	17.33	30.96	9.5133	9.6168	9.8053	10.6233	107.57	5.14
3/21/2001				4.778			408	703	-295		31.93	9.5275	9.62675	9.8215	10.6305	107.57	5.05
3/22/2001				4.756			429	726	-297	16.61	32.84	9.565	9.668	9.86	10.668	113.97	5.04
3/23/2001				4.815			432	736	-304	16.55	30.45	9.6405	9.743	9.9365	10.8055	111.01	4.94
3/26/2001				4.869			421	713	-292	16.39	29.04	9.5235	9.636	9.8285	10.6335	106.04	5.03
3/27/2001				5.011			405	693	-288	16.21	27.04	9.53	9.6425	9.835	10.673	108.07	
3/28/2001				4.975			405	693	-288	16.13	28.58	9.5385	9.635	9.818	10.6395	111.47	5.05
3/29/2001				4.997			408	705	-297	16.18	29.17	9.535	9.63	9.8215	10.665	110.3	5.19
3/30/2001				4.917			408	710	-302	16.32	28.64	9.4615				111.55	5.29
4/2/2001				4.977			401	708	-307	16.28	31.21	9.415	9.5085	9.7	10.53	111.37	5.3
4/3/2001				4.929			397	713	-316	16.4	34.72	9.4065	9.50625	9.688	10.514	113.62	5.1
4/4/2001				4.914			391	709	-318	16.17	34.07	9.4155	9.51125	9.6965	10.523	114.3	5.01
4/5/2001				4.973			382	699	-317	16	29.94	9.438	9.53625	9.718	10.5455	108.52	5.04
4/6/2001				4.89			389	701	-312	16.32	31.69	9.4095	9.501	9.6825	10.5045	109.3	4.94
4/9/2001				4.932			379	689	-310	16.71	31.91	9.354	9.445	9.6265	10.4195	103.08	4.98
4/10/2001				5.083			361	676	-315	16.03	29.44	9.275	9.3625	9.5365	10.30375	99.68	4.96
4/11/2001				5.119			366	682	-316	16.18	28.46	9.2938	9.3833	9.5638	10.3438	100.03	4.95
4/12/2001				5.169			361	682	-321		26.12	9.315	9.4025	9.5795	10.3425	98.25	5.02
4/13/2001				5.163								9.315					5.01
4/16/2001				5.254			360	681	-321	15.92	26.33	9.3101	9.3976	9.5751	10.3651	100.04	5.17
4/17/2001				5.225			366	687	-321	15.8	25.61	9.236	9.33225	9.50775	10.2875	102.17	4.99
4/18/2001				5.146			369	685	-316	15.65	24.13	9.227	9.316	9.4885	10.242	108.73	4.67
4/19/2001				5.294			359	685	-326	15.57	24.16	9.308	9.39675	9.5775	10.318	106.8	4.47
4/20/2001				5.288			369	710	-341	15.68	25.38	9.372	9.463	9.641	10.422	109.1	4.38
4/23/2001				5.177			393	750	-357	15.64	28.16	9.3645	9.46125	9.656	10.492	110.06	4.4
4/24/2001				5.209		8.75	381	733	-352	15.59	28.49	9.2805	9.3825	9.56	10.38175	107.67	4.41
4/25/2001				5.256		11.25	373	733	-360	15.46	27.4	9.2981	9.3966	9.5761	10.4006	102.4	4.54
4/26/2001	14.236			5.192			373	717	-344	15.06	25.96	9.3	9.39	9.567	10.35	103.68	4.57
4/27/2001				5.328			362	695	-333	14.97	24.02	9.27	9.368	9.541	10.3375		4.51
4/30/2001	14.138			5.338			364	701	-337	15	25.48	9.239	9.332	9.5055	10.2875	108.72	4.67
5/1/2001				5.292			364	710	-346		24.2	9.2575				105.05	4.61
5/2/2001	14.245	13.361		5.288		10	365	711	-346	14.89	24.23	9.245	9.336	9.5235	10.317	110.09	4.35
5/3/2001	14.25	13.361		5.205			364	708	-344	14.85	25.78	9.286	9.378	9.561	10.35475	104.8	4.48
5/4/2001		13.361		5.205			364	698	-334	14.86	23.91	9.2681	9.35935	9.5391	10.3361	99.5	4.41
5/7/2001				5.197			361	692	-331	14.92	24.86	9.21	9.3065	9.48	10.265	95.72	4.47
5/8/2001				5.245			360	689	-329	14.93	24.44	9.205	9.29725	9.4725	10.245	95.47	4.41
5/9/2001	14.092	13.212		5.174			365	697	-332	14.66	24.35	9.214	9.3035	9.4865	10.2715	99.74	4.43
5/10/2001	14.373			5.295			352	683	-331	14.58	24	9.2075	9.29525	9.468	10.2375	102.58	4.51
5/11/2001	14.039	13.141		5.447		9.25	341	682	-341	14.36	23.54	9.223	9.3105	9.486	10.253	109.28	4.47
5/14/2001				5.42			346	690	-344	14.28	24.26	9.148	9.2405	9.4085	10.1805	106.35	4.43
5/15/2001	13.983			5.512			335	684	-349	14.27	23.71	9.169	9.25675	9.4235	10.184	101.45	4.22
5/16/2001		13.157		5.445			340	674	-334	14.22	21.89	9.168	9.253	9.4295	10.1805	103.27	4.04
5/17/2001	13.616	13.055		5.407			329	664	-335	13.76	21.47	8.9925	9.0735	9.237	9.95375	104.76	4.04
5/18/2001				5.405			322	655	-333	13.39	21.23	9.025	9.105	9.2625	9.95875	107.92	3.95
5/21/2001				5.374			324	654	-330	11.9	20.76	8.9725	9.0455	9.181	9.8225	107.92	4.02
5/22/2001				5.41			317	645	-328	11.38	21.35	8.97	9.0385	9.1745	9.815	106.72	3.99
5/23/2001				5.401			320	648	-328	11.18	22.08	9.0571	9.12485	9.2681	9.9121	107.08	3.97
5/24/2001	12.329	12.186		5.491		8.5	315	641	-326	11.22	20.57	9.07	9.1385	9.2805	9.935	109.4	3.98
5/25/2001				5.511			315	645	-330	11.27	20.6	9.083	9.1485	9.294	9.938	111.15	3.94
5/28/2001	12.62			5.494						11.34		9.085	9.152	9.2915	9.939		
5/29/2001	12.563			5.515			314	649	-335	11.35	22.14	9.1	9.179	9.348	10.05675	106.41	4.09
5/30/2001	12.77			5.509			321	661	-340	11.34	22.76	9.1905	9.26125	9.4345	10.0955		4.05
5/31/2001				5.381			325	661	-336	11.47	22.64	9.1735	9.24325	9.4175	10.0835	105.49	4.24
6/1/2001				5.364			320	661	-341	11.52	21.59	9.163	9.2335	9.387	10.078	96.78	4.14
6/4/2001	12.716	12.569		5.341			320	643	-323	11.66	21.38	9.16	9.229	9.382	10.055	92.11	4.03
6/5/2001	12.989	12.657		5.269			331	650	-319	11.59	19.58	9.133	9.20675	9.35525	10.0315	95.6	3.93
6/6/2001	12.915	12.559		5.255			319	647	-328	11.1	20.39	9.104	9.1725	9.324	9.984	101.02	3.91
6/7/2001	12.746	12.406		5.324			314	638	-324	11.26	19.67	9.13	9.1945	9.3345	10	101.7	3.92
6/8/2001	12.746	12.503		5.356			306	626	-320	11.38	19.92	9.0445	9.10675	9.245	9.8895	99.34	4.02
6/11/2001	12.658	12.428		5.284			308	627	-319	11.09	20.7	9.039	9.1005	9.2505	9.884	98.01	4.03
6/12/2001	12.427	12.234		5.253			310	632	-322	11.08	20.7	9.105	9.1685	9.296	9.92	100.41	3.98
6/13/2001	12.417	12.157		5.263		8.75	309	637	-328	11.11	21.45	9.0326	9.0946	9.2286	9.8576	97.81	4.04
6/14/2001				5.221			311	646	-335	11	23.12	9.0925	9.152	9.2835	9.9	99.81	4.03
6/15/2001	12.267	12.069		5.232			308	645	-337	10.96	22.81	9.028	9.0875	9.22	9.851	98.6	3.94
6/18/2001	11.94	11.84		5.251			316	661	-345	10.65	23.17	9.0475	9.106	9.2345	9.8575	97.7	3.91
6/19/2001	11.958	11.826		5.236			315	661	-346	10.39	22.34	9.0775	9.13875	9.267	9.88375	97.3	3.91
6/20/2001	12.043	11.828		5.205			317	658	-341	10.43	21.71	9.085	9.1455	9.2795	9.9	96.52	3.98
6/21/2001	12.111	11.828		5.172			314	653	-339	10.71	19.38	9.07	9.12925	9.261	9.885	95.31	4.02
6/22/2001	12.304	11.983		5.115			324	657	-333	10.65	20.02	9.07	9.135	9.2765	9.9245	96.9	3.98
6/25/2001	12.322	11.91		5.13			318	650	-332	10.61	20.67	9.053	9.11325	9.253	9.883	96.22	3.97
6/26/2001	12.426	12.007		5.224			312	649	-337	10.39	21.2	9.049	9.1125	9.2445	9.879	98.83	3.75
6/27/2001	12.352			5.235			311	650	-339	10.17	20.88	9.059	9.121	9.251	9.8815	95.22	3.68
6/28/2001	12.326	11.885		5.334			307	648	-341	10.17	20.01	9.067	9.12625	9.2565	9.8745	95.89	3.86
6/29/2001	12.341	11.879		5.412			307	650	-343	10.25	19.06	9.041	9.0995	9.2245	9.8455	96.6	3.95
7/2/2001	12.334	11.903		5.322			309	656	-347	10.14	18.76	9.03	9.0895	9.2105	9.825	95.43	4.11
7/3/2001	12.375	12.025		5.38			309	658	-349	10.12	18.92	9.0525	9.10925	9.24175	9.8525	94.05	3.69
7/4/2001	12.437	12.155		5.378						9.7		9.0725	9.13125	9.268	9.8975		
7/5/2001	12.613	12.262		5.391			308	668	-360	9.96	20.09	9.062	9.12175	9.26	9.907	93.64	3.72
7/6/2001	12.563	12.335		5.359			323	686	-363	10.33	21.63	9.141	9.2055	9.3585	10.021	92.87	3.6
7/9/2001	12.453	12.255		5.327			320	678	-358	10.18	22.48	9.105	9.173	9.323	9.985	90.7	3.67
7/10/2001	12.718	12.219		5.274			334	693	-359	10.08	23.25	9.145	9.2085	9.3495	10.014	93.39	3.71
7/11/2001	12.852	12.635		5.289			346	727	-381	10.31	24.01	9.2625	9.33125	9.4905	10.2125	98.3	3.78
7/12/2001	13.055	12.875		5.234			358	784	-426	10.3	22.09	9.36	9.4325	9.6015	10.36	100.06	3.78
7/13/2001	13.155	13.006		5.217			358	770	-412	10.31	21.14	9.355	9.4265	9.59425	10.3575	99.19	3.75
7/16/2001	13.047	12.807		5.173			361	780	-419	10.14	22.91	9.272	9.343	9.497	10.232	98.47	3.82
7/17/2001	13.024	12.677		5.204			345	746	-401	10.04	22.61	9.1635	9.2285	9.3795	10.0885	95.01	3.71
7/18/2001	13.08	12.489		5.091			354	761	-407	9.84	23.6	9.231	9.29	9.4335	10.131	97.61	3.73
7/19/2001				5.106			346	763	-417	9.8	22.51	9.202	9.265	9.406	10.117	92.08	3.77
7/20/2001	13.364	12.886		5.129			343	742	-399	9.83	22.34	9.1405	9.201	9.3475	10.0655	92.9	3.8
7/23/2001	12.715	12.144		5.104			337	723	-386	9.8	23.74	9.091	9.15	9.27875	9.9675	91.31	3.82
7/24/2001	12.684	11.903		5.11			331	724	-393	9.68	25.24	9.135	9.191	9.31625	9.976	92.78	3.82
7/25/2001	12.615	12.037		5.182			332	728	-396	9.39	24	9.155	9.2085	9.337	10	92.4	3.89
7/26/2001	12.518	11.968		5.129			338	731	-393	9.29	23.01	9.196	9.25025	9.3745	10.051	92.21	3.87
7/27/2001	12.607	12.111		5.098			344	753	-409	9.34	22	9.166	9.2225	9.345	9.998	94.71	3.75
7/30/2001	12.485	12.035		5.066			350	750	-400	9.28	22.69	9.1595	9.2175	9.321	9.9975		3.79
7/31/2001	12.348	12.035		5.054			357	745	-388	9.27	21.62	9.1415	9.19525	9.302	9.974	91.15	3.82
8/1/2001	12.388	12.087		5.071			353	757	-404	9.77	20.56	9.218	9.27025	9.394	10.0535	92.26	3.79
8/2/2001	12.364	12.185		5.151			340	732	-392	8.64	20.09	9.166	9.214	9.3345	9.981	90.46	3.68
8/3/2001	12.092	12.018		5.157			333	727	-394	8.59	19.89	9.1635	9.2085	9.3225	9.95725	89.8	3.69
8/6/2001	11.854	11.857		5.153			337	728	-391	8.34	21.89	9.1355	9.18575	9.2995	9.9255	88.1	3.73
8/7/2001	11.979	11.953		5.168			336	720	-384	8.28	21.01	9.108	9.1555	9.273	9.898	87.91	3.69
8/8/2001	11.898	11.929		5.05			346	717	-371	8.23	22.32	9.097	9.142	9.2625	9.88075	93.9	3.75
8/9/2001	11.861	11.925		5.034			339	712	-373	8.22	21.75	9.119	9.16375	9.28575	9.904	94.2	3.77
8/10/2001	11.993	11.979		4.98			340	713	-373	8.21	20.55	9.085	9.1305	9.256	9.865	93.96	3.7
8/13/2001	12.058	11.981		4.976			343	719	-376	8.22	20.42	9.105	9.1535	9.273	9.895	94.75	3.79
8/14/2001	12.128	12.021		4.966		9.825	343	727	-384	8.22	20.48	9.13	9.17475	9.3065	9.915	94.25	3.76
8/15/2001	12.145	12.065		5			336	720	-384	8.21	20.91	9.075	9.1205	9.2465	9.89	96.51	3.83
8/16/2001	12.049	11.979		4.94			341	713	-372	8.21	21.54	9.085	9.133	9.2515	9.865	96.33	3.75
8/17/2001	12.057	12.011		4.839			349	734	-385	8.21	23.84	9.135	9.1815	9.298	9.925	102.72	3.66
8/20/2001	11.978	12.007		4.902			347	740	-393	8.24	22.87	9.133	9.182	9.297	9.923	100.62	3.64
8/21/2001	11.913	12.038		4.864			353	752	-399	8.23	24.4	9.139	9.1865	9.304	9.9085	99.84	3.53
8/22/2001	11.79	11.988	10.964	4.894			343	722	-379	8.11	22.44	9.121	9.168	9.283	9.8905	97.59	3.51
8/23/2001	11.818	12.014	10.993	4.88			340	716	-376	8.1	22.23	9.125	9.172	9.2805	9.905	96.5	3.55
8/24/2001	11.956	12.11	11.07	4.922		10.325	338	716	-378	8.53	19.71	9.1005	9.147	9.262	9.8605	95.12	3.51
8/27/2001	12.205	12.15	11.1	4.924			336	715	-379	9.28	20.56	9.117	9.1635	9.2785	9.892	93.61	3.54
8/28/2001	12.279	12.126	11.087	4.836			346	708	-362	10.42	22	9.138	9.186	9.30075	9.9155	93.63	3.5
8/29/2001	12.296	12.169	11.139	4.771			351	704	-353	9.45	23.03	9.147	9.195	9.316	9.942	95.39	3.5
8/30/2001	12.646	12.548	11.206	4.812			354	711	-357	8.99	25.41	9.195	9.253	9.3925	10.105	97.57	3.58
8/31/2001	12.763	12.618	11.243	4.832			350	708	-358	8.94	24.92	9.204	9.263	9.418	10.159	94.28	3.66
9/3/2001	12.887	12.806	11.26	4.826						8.83		9.194	9.2535	9.402	10.129		
9/4/2001	13.301	13.099	11.391	4.959			331	684	-353	8.84	25.85	9.191	9.2525	9.3935	10.126	97.01	3.67
9/5/2001	12.946	13.083	11.455	4.967			336	690	-354	8.85	26.35	9.255	9.316	9.4615	10.195	103.22	3.49
9/6/2001	13.344	13.128	11.348	4.873			349	707	-358	8.87	28.61	9.3075	9.3615	9.5055	10.24125	105.73	3.52
9/7/2001	13.044	12.922	11.295	4.79			354	715	-361	8.92	30.99	9.352	9.403	9.5435	10.252	105.41	3.44
9/10/2001	13.03	12.74	11.353	4.835			349	716	-367	8.94	31.84	9.3895	9.4415	9.583	10.2845	105.64	3.5
9/11/2001	13.302		11.353	4.809						9.84		9.515	9.5695	9.709	10.415		3.5
9/12/2001	13.173	13.42	11.773							9.65		9.4275	9.4975	9.6525	10.3105		3.56
9/13/2001	13.461	13.702	11.87	4.623			371	746	-375	9.5		9.4865	9.551	9.7165	10.4765	140.28	3.31
9/14/2001	13.845	13.852	11.985	4.553			412	782	-370	9.65		9.515	9.578	9.744	10.54	145.47	3.13
9/17/2001	13.599	13.677	11.886	4.623			401	778	-377	9.66	41.76	9.44	9.5025	9.6675	10.46	136.01	2.13
9/18/2001	13.309	13.427	11.695	4.707			394	767	-373	9.65	38.87	9.4255	9.495	9.648	10.3905	119.54	1.25
9/19/2001	13.34	13.216	11.695	4.691			394	765	-371	9.63	40.56	9.435	9.5035	9.6505	10.4	123.31	1.19
9/20/2001	13.432	13.58	11.695	4.742			401	776	-375	9.79	43.74	9.46	9.53	9.7145	10.46	126.02	2.22
9/21/2001	13.489	13.532	11.695	4.691			417	792	-375	10.18	42.66	9.45	9.5225	9.688	10.48	120.4	3.11
9/24/2001	13.384	13.433	11.695	4.716			422	790	-368	9.9	37.75	9.4545	9.5275	9.675	10.4895	111.56	3.31
9/25/2001	13.509	13.354	12.069	4.7			421	794	-373	9.94	35.81	9.521	9.5975	9.759	10.546	117.1	3.11
9/26/2001	13.396	13.262	11.98	4.628			440	811	-371	9.23	35.26	9.527	9.604	9.766	10.552	116.58	2.96
9/27/2001	13.485	13.31	12.055	4.548			454	815	-361	10.41	34	9.5125	9.5865	9.754	10.5375	118.46	3.08
9/28/2001	13.348	13.342	11.99	4.588			427	799	-372	10.36	31.93	9.514	9.5875	9.7595	10.5565	115.96	2.75
10/1/2001	13.39	13.258	11.9	4.54			432	806	-374	10.33	32.32	9.48	9.5535	9.7135	10.485	118.62	3.02
10/2/2001	13.323	13.05	11.854	4.501			436	819	-383	10.36	31.18	9.511	9.5885	9.75	10.521	110.53	2.35
10/3/2001	13.055	12.769	11.788	4.468			429	822	-393	10.33	31.34	9.5235	9.5995	9.7695	10.5435	118.67	2.27
10/4/2001	13.143	12.894	11.916	4.506			437	834	-397	10.37	31.97	9.57	9.64225	9.80175	10.56175	113.78	2.45
10/5/2001	13.229		11.916	4.504			438	839	-401	10.37	33.39	9.56	9.6355	9.799	10.575	107.44	2.42
10/8/2001	13.32	12.84	11.978	4.506						10.4	35.12	9.565	9.6495	9.809	10.6		
10/9/2001	13.047	12.509	11.838	4.593			425	830	-405	10.38	34.83	9.455	9.53975	9.698	10.45725	106.97	2.5
10/10/2001	12.733	12.315	11.413	4.597		9.5	409	819	-410	10.08	31.6	9.368	9.4495	9.61	10.363	107.76	2.42
10/11/2001	12.611	12.138	11.768	4.666			396	798	-402	9.8	31.5	9.355	9.431	9.574	10.29125	107.16	2.42
10/12/2001	12.743	12.29	11.788	4.669			400	806	-406	9.81	35.27	9.328	9.3975	9.547	10.263	109.31	2.39
10/15/2001	12.463	12.16	11.697	4.599			391	797	-406	9.57	35.31	9.2655	9.338	9.4935	10.2125	110.81	2.51
10/16/2001	12.304	11.8	11.387	4.559			382	784	-402	9.4	32.88	9.195	9.266	9.4145	10.117	111.42	2.47
10/17/2001	12.368	11.904	11.104	4.567			384	778	-394	9.05	35.08	9.226	9.291	9.441	10.153	112.83	2.51
10/18/2001	12.422	11.762	11.09	4.577			387	787	-400	8.79	34.95	9.197	9.261	9.406	10.115	111.77	2.5
10/19/2001	12.09	11.757	10.989	4.621			375	775	-400	8.52	34.11	9.2115	9.271	9.4145	10.1215	108.65	2.47
10/22/2001	11.826	11.502	10.789	4.633			372	765	-393	8.42	32.25	9.2365	9.2975	9.431	10.1315	105.33	2.52
10/23/2001	11.624	11.397	10.638	4.643			371	767	-396	8.21	32	9.2225	9.28025	9.416	10.1125	104.22	2.48
10/24/2001	11.464	11.102	10.578	4.596			376	776	-400	7.4	30.95	9.225	9.28195	9.4187	10.106	101.96	2.53
10/25/2001	11.608	11.379	10.6	4.551			382	779	-397	7.86	29.46	9.259	9.3175	9.4525	10.144	106.32	2.54
10/26/2001	11.574	11.366	10.7	4.529			382	787	-405	7.94	28.42	9.24	9.2985	9.435	10.125	105.97	2.51
10/29/2001	11.846	11.577	10.89	4.48		8.5	393	814	-421	7.93	31.64	9.263	9.3215	9.4545	10.142	102.64	2.55
10/30/2001	12.071	11.8	10.97	4.41			400	819	-419	8.12	33.46	9.25	9.3035	9.4535	10.175	106.22	2.55
10/31/2001	12.073	11.762	10.936	4.232			408	828	-420	8.08	33.56	9.259	9.3195	9.465	10.184	117.52	2.66
11/1/2001	11.979	11.695	10.829	4.24			412	838	-426	8.12	32.31	9.288	9.3455	9.492	10.208	116.71	2.61
11/2/2001	12.04	11.789	10.869	4.358			400	842	-442	8.17	30.71	9.276	9.3335	9.485	10.196	116.07	2.43
11/5/2001	11.98	11.67	10.806	4.296			396	828	-432	7.93	30.5	9.2155	9.2735	9.4245	10.1355	116.5	2.45
11/6/2001	11.923	11.616	10.812	4.256			394	824	-430	7.87	28.8	9.2125	9.27	9.4215	10.1325	110.68	2.13
11/7/2001	12.021	11.745	10.858	4.178			399	807	-408	7.94	29.13	9.211	9.27	9.41	10.126	118.54	2.04
11/8/2001	11.98	11.724	10.742	4.286			387	801	-414	8.01	28.62	9.213	9.272	9.412	10.113	117.43	2.03
11/9/2001	12.069	11.764	10.812	4.303			388	804	-416	8.09	27.44	9.245	9.2995	9.444	10.155	119.65	1.98
11/12/2001	12.03	11.779	10.87	4.303						8.1	29.35	9.28	9.3355	9.479	10.195		
11/13/2001	11.983	11.775	10.84	4.378			377	786	-409	8.11	26.47	9.26	9.3135	9.4535	10.16975	113.83	2.1
11/14/2001	11.873	11.724	10.769	4.539			364	786	-422	8.12	26.56	9.198	9.257	9.397	10.088	113.73	2.16
11/15/2001	11.831	11.573	10.74	4.762		7	344	769	-425	8.11	25.56	9.2105	9.2695	9.4095	10.0595	131.28	2.22
11/16/2001	11.8	11.599	10.803	4.843			339	772	-433	8.14	25.07	9.202	9.2575	9.394	10.047	146.71	1.98
11/19/2001	11.728	11.665	10.813	4.798		6.625	352	781	-429	8.29	24.46	9.1475	9.2035	9.3415	10	137.22	2.01
11/20/2001			10.813	4.863		7	340	774	-434		24.12	9.1675				135.47	1.97
11/21/2001	11.696	11.509	10.745	5.013			336	766	-430	7.45	24.19	9.158	9.2125	9.352	10.003	141.89	1.93
11/22/2001	11.514	11.353	10.745	4.966						7.56		9.146	9.2	9.33225	9.976		
11/23/2001	11.229	11.228	10.59	4.987			336	761	-425	7.26	23.25	9.168	9.224	9.362	10.013	144.32	1.88
11/26/2001	11.215	11.095	10.537	5.015			332	747	-415	6.9	23.79	9.19	9.239	9.3645	9.98	142.54	2.04
11/27/2001	11.167	11.156	10.564	4.919			333	755	-422	6.66	24	9.259	9.3095	9.438	10.049	149.26	2.01
11/28/2001	11.424	11.293	10.679	4.925		7.5	334	759	-425	6.78	25.9	9.2675	9.3265	9.4705	10.1875	153.39	2.04
11/29/2001	11.892	11.528	10.727	4.756		8.25	354	784	-430	6.96	25.18	9.289	9.34675	9.507	10.269	148.26	2.09
11/30/2001	11.763	11.484	10.643	4.752		7.5	354	773	-419	7.24	23.84	9.224	9.2835	9.43125	10.1765	138.92	2.06
12/3/2001	11.505	11.339	10.582	4.687		7	348	760	-412	6.98	25.77	9.2285	9.284	9.41725	10.1185	122.86	2.05
12/4/2001	11.29	11.143	10.523	4.66		7.125	346	727	-381	6.78	24.08	9.231	9.282	9.41475	10.091	116.46	1.93
12/5/2001	11.054	10.926	10.582	4.893		7	322	700	-378	6.85	23.02	9.2345	9.292	9.42125	10.0995	143.5	1.89
12/6/2001	11.116	10.979	10.565	5.013			317	699	-382	6.88	23.71	9.248	9.30175	9.4375	10.1305	145.27	1.87
12/7/2001	10.959	10.917	10.588	5.167		7.2	312	696	-384	6.89	23.49	9.1935	9.2465	9.3775	10.0455	165.03	1.92
