PMDB,PT,PSDB,PP,PR,PSD,PSB,DEM,PRB,PDT,PTB,SD,PTN,PCdoB,PSC,PPS,PHS,PV,PSOL,PROS,REDE,PTdoB,PEN,PSL,PMB,PRP,ano,municipio_codigo,cargo_codigo,partido_codigo,coligacao,latitude,longitude,pobres,idhm,rendapercapita,populacao,estado,municipio,cargo,tipo,partido,coligacao_nome,coligacao_partidos,codigo_ibge,candidaturas_mun
1,1,0,1,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,2016,7790,11,,1,-6.9598298,-46.1749,38.759998,.616,271.60001,11165,MA,FORTALEZA DOS NOGUEIRAS,PREFEITO,COLIGACAO,PP,UNIDOS RECONSTRUIREMOS FORTALEZA,PP / PSC / PSB / PSD / PRP / PPL / PHS / PMDB / PROS / PEN / DEM / PT / PTdoB,,2
1,1,1,1,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2016,7803,11,,1,-4.6117301,-44.979801,39.360001,.602,252.89,7704,MA,LAGO DOS RODRIGUES,PREFEITO,COLIGACAO,PP,LAGO DOS RODRIGUES SEGUE EM FRENTE,PP / PV / PSDB / PMDB / PT / PTB / PRB / SD / PSD / PR,,3
0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2016,7803,11,,1,-4.6117301,-44.979801,39.360001,.602,252.89,7704,MA,LAGO DOS RODRIGUES,PREFEITO,COLIGACAO,PDT,JUNTOS VENCEREMOS,PDT / PCdoB / PSL / PRTB / PSB,,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2016,7803,11,50,0,-4.6117301,-44.979801,39.360001,.602,252.89,7704,MA,LAGO DOS RODRIGUES,PREFEITO,PARTIDO ISOLADO,PSOL,#NULO#,PSOL,2105948,3
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,7811,11,77,0,-5.7279201,-44.156502,46.790001,.57999998,257.81,14765,MA,FORTUNA,PREFEITO,PARTIDO ISOLADO,SD,#NULO#,SD,2104206,4
0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,2016,7811,11,,1,-5.7279201,-44.156502,46.790001,.57999998,257.81,14765,MA,FORTUNA,PREFEITO,COLIGACAO,PRB,FORTUNA DE PAZ E TRABALHO,PRB / PDT / PTB / PEN / PSD / PHS / PROS / PT,,4
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,7811,11,77,0,-5.7279201,-44.156502,46.790001,.57999998,257.81,14765,MA,FORTUNA,PREFEITO,PARTIDO ISOLADO,SD,#NULO#,SD,2104206,4
0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2016,7811,11,,1,-5.7279201,-44.156502,46.790001,.57999998,257.81,14765,MA,FORTUNA,PREFEITO,COLIGACAO,PCdoB,VOLTA PROGRESSO!,PCdoB / PSB / PSC,,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,7820,11,36,0,-6.05023,-43.533298,48.759998,.56599998,210.28999,10724,MA,LAGOA DO MATO,PREFEITO,PARTIDO ISOLADO,PTC,#NULO#,PTC,2105922,6
1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2016,7820,11,,1,-6.05023,-43.533298,48.759998,.56599998,210.28999,10724,MA,LAGOA DO MATO,PREFEITO,COLIGACAO,PP,"LAGOA DO MATO, INOVANDO COM EXPERIENCIA",PP / PMDB / PSC / PSDB / PROS,,6
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,7820,11,12,0,-6.05023,-43.533298,48.759998,.56599998,210.28999,10724,MA,LAGOA DO MATO,PREFEITO,PARTIDO ISOLADO,PDT,#NULO#,PDT,2105922,6
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,7820,11,,1,-6.05023,-43.533298,48.759998,.56599998,210.28999,10724,MA,LAGOA DO MATO,PREFEITO,COLIGACAO,PT,LAGOA DO MATO TERRA DE TODOS NOS,PT / PCdoB,,6
0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2016,7820,11,,1,-6.05023,-43.533298,48.759998,.56599998,210.28999,10724,MA,LAGOA DO MATO,PREFEITO,COLIGACAO,PRB,UNIDOS PELOS POVO,PRB / PSD / PTB / PEN / PSDC / PMN / DEM / SD / PSB,,6
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2016,7820,11,18,0,-6.05023,-43.533298,48.759998,.56599998,210.28999,10724,MA,LAGOA DO MATO,PREFEITO,PARTIDO ISOLADO,REDE,#NULO#,REDE,2105922,6
0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2016,7838,11,,1,-1.40259,-45.779499,46.200001,.60399997,225.47,10226,MA,GODOFREDO VIANA,PREFEITO,COLIGACAO,PCdoB,TODOS POR GODOFREDO,PCdoB / PSC / PEN,,6
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2016,7838,11,,1,-1.40259,-45.779499,46.200001,.60399997,225.47,10226,MA,GODOFREDO VIANA,PREFEITO,COLIGACAO,PRB,RENOVAÇÃO COM CREDIBILIDADE,PRB / PV / PPL,,6
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,7838,11,,1,-1.40259,-45.779499,46.200001,.60399997,225.47,10226,MA,GODOFREDO VIANA,PREFEITO,COLIGACAO,PP,GODOFREDO VIANA TEM JEITO. SÓ NUNCA TEVE PREFEITO.,PP / PT,,6
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,7838,11,,1,-1.40259,-45.779499,46.200001,.60399997,225.47,10226,MA,GODOFREDO VIANA,PREFEITO,COLIGACAO,PR,UNIDOS POR UM NOVO TEMPO,PR / PRP,,6
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,7838,11,,1,-1.40259,-45.779499,46.200001,.60399997,225.47,10226,MA,GODOFREDO VIANA,PREFEITO,COLIGACAO,PSB,TRABALHAR PARA RECONSTRUIR UMA CIDADE MELHOR,PSB / PPS,,6
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,2016,7838,11,,1,-1.40259,-45.779499,46.200001,.60399997,225.47,10226,MA,GODOFREDO VIANA,PREFEITO,COLIGACAO,PSDB,UNIDOS POR UMA GODOFREDO MELHOR,PSDB / PHS / PMB / PROS / PMDB / PTB,,6
0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2016,7846,11,,1,-4.9889302,-45.381599,60.75,.50199997,158.3,9901,MA,LAGOA GRANDE DO MARANHÃO,PREFEITO,COLIGACAO,PCdoB,COLIGAÇÃO AVANTE LAGOA GRANDE,PCdoB / PT / SD / PSB / PMN / PSD / PSL / PRP,,3
0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2016,7846,11,,1,-4.9889302,-45.381599,60.75,.50199997,158.3,9901,MA,LAGOA GRANDE DO MARANHÃO,PREFEITO,COLIGACAO,PROS,UNIDOS POR UMA LAGOA GRANDE MELHOR,PROS / PRTB / PRB / PTN / PTB / PSC,,3
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,2016,7846,11,,1,-4.9889302,-45.381599,60.75,.50199997,158.3,9901,MA,LAGOA GRANDE DO MARANHÃO,PREFEITO,COLIGACAO,PHS,PRA FRENTE LAGOA GRANDE,PHS / PPS / PP / PV / PDT,,3
0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2016,7854,11,,1,-5.1475,-44.3013,53.830002,.56800002,233.2,17011,MA,GONÇALVES DIAS,PREFEITO,COLIGACAO,PCdoB,TRABALHANDO POR AMOR A GONÇALVES DIAS,PCdoB / PDT / PT / PSC / PSDC / PRP,,2
1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2016,7854,11,,1,-5.1475,-44.3013,53.830002,.56800002,233.2,17011,MA,GONÇALVES DIAS,PREFEITO,COLIGACAO,PMDB,UNIDOS PARA RECONSTRUIR GONÇALVES DIAS,PMDB / PSL / PR / PSB / PSDB / PEN / PSD / SD,,2
0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2016,7862,11,,1,-6.18539,-47.029301,48.200001,.58899999,263.20001,6682,MA,LAJEADO NOVO,PREFEITO,COLIGACAO,PDT,LAJEADO NOVO - UMA NOVA HISTÓRIA!,PDT / PTB / PSDC / PV / PR / PRTB / PMN / PPS / PROS,,2
1,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2016,7862,11,,1,-6.18539,-47.029301,48.200001,.58899999,263.20001,6682,MA,LAJEADO NOVO,PREFEITO,COLIGACAO,PRB,UNIDOS POR LAJEADO,PRB / PCdoB / PSDB / PSB / PSC / PMDB / PTC / DEM,,2
1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,7870,11,,1,-5.0207801,-44.275398,47.57,.565,237.47,9994,MA,GOVERNADOR ARCHER,PREFEITO,COLIGACAO,PMDB,A FORÇA QUE VEM DO POVO,PMDB / PSB / PRB / PTB,,2
